message,description,id,page_id,full_text,locations
"AtTENtion! If you're planning a trip to the PH and don't know where to start, you should check out this list of the Top Ten Tourist Attractions in the Philippines. Click on the link to read about them and be warned, you may want to visit them all! Don't forget to share with your friends!

http://www.touropia.com/tourist-attractions-in-the-philippines/","Located at the very eastern edge of Asia, the Philippines are home to more than 7,000 islands, which are inhabited by friendly locals and many indigen...",240054519398747_789533514450842,itsmorefuninthePhilippines,"AtTENtion! If you're planning a trip to the PH and don't know where to start, you should check out this list of the Top Ten Tourist Attractions in the Philippines. Click on the link to read about them and be warned, you may want to visit them all! Don't forget to share with your friends!

  Located at the very eastern edge of Asia, the Philippines are home to more than 7,000 islands, which are inhabited by friendly locals and many indigen...",Asia$$Philippines
"Stay in the loop with all that’s fun and awesome happening in the Philippines this year! Input your email addresses at the official Visit the Philippines 2015 website. 

Click and share! http://visitph2015.com/","Parades, concerts, or feasts find the fun you’re looking for! Every month offers an adventure. Check out what’s in store this 2015.",240054519398747_788529807884546,itsmorefuninthePhilippines,"Stay in the loop with all thats fun and awesome happening in the Philippines this year! Input your email addresses at the official Visit the Philippines 2015 website. 

Click and share!   Parades, concerts, or feasts find the fun youre looking for! Every month offers an adventure. Check out whats in store this 2015.",Philippines
"Where is it?
Davao, Mindanao

What is it?
Brave the rapids of the Davao River for a whitewater rafting adventure!

Fun Fact:
Davao was named the cleanest city on the island of Mindanao in 2010.

Photo by / Headline by:
Tourism Department of the Philippines / Meggy de Guzman",,240054519398747_752182241519303,itsmorefuninthePhilippines,"Where is it?
Davao, Mindanao

What is it?
Brave the rapids of the Davao River for a whitewater rafting adventure!

Fun Fact:
Davao was named the cleanest city on the island of Mindanao in 2010.

Photo by / Headline by:
Tourism Department of the Philippines / Meggy de Guzman ",Philippines$$Davao River$$Davao$$Mindanao
"Apart from salt farming, Dasol, Pangasinan also has something for all you beachlovers! Check out this guide to Dasol's white sand beach and other activities. Click on the link and share away! 

http://www.lakwatsero.com/destinations/travel-guide-dasol/","The coast of Pangasinan harbors some of the beast beaches in the country. With its cream to white fine sand and bountiful sea harvest, the waters off the coast",240054519398747_788781981192662,itsmorefuninthePhilippines,"Apart from salt farming, Dasol, Pangasinan also has something for all you beachlovers! Check out this guide to Dasol's white sand beach and other activities. Click on the link and share away! 

  The coast of Pangasinan harbors some of the beast beaches in the country. With its cream to white fine sand and bountiful sea harvest, the waters off the coast",Dasol$$Pangasinan
"This stunning shot was taken at the salt fields of Pangasinan - which literally means ""land of salt"". Visitors are welcome to try their hand at salt farming and stay in guesthouses to watch the beautiful sunrises and sunsets. Most popular places for salt farming are in Bolinao and Dasol. 

Photo taken from pigpartsandbeer.com",,240054519398747_788780994526094,itsmorefuninthePhilippines,"This stunning shot was taken at the salt fields of Pangasinan - which literally means ""land of salt"". Visitors are welcome to try their hand at salt farming and stay in guesthouses to watch the beautiful sunrises and sunsets. Most popular places for salt farming are in Bolinao and Dasol. 

Photo taken from   ",Dasol$$Bolinao$$Pangasinan
"It will be a historic week in the Philippines as Pope Francis makes his way here for the first time on January 15.  Are you excited for His Holiness’ arrival? For more events happening in the Philippines, visit http://visitph2015.com/",,240054519398747_788529387884588,itsmorefuninthePhilippines,"It will be a historic week in the Philippines as Pope Francis makes his way here for the first time on January 15.  Are you excited for His Holiness arrival? For more events happening in the Philippines, visit   ",Philippines
"Where is it?
Boracay, Aklan

How to Get There:
Fly from Manila to Caticlan. 

Or fly from Manila to Kalibo, then take a bus to Caticlan. 

Or take a boat from Manila to Caticlan.

What is it like?
When packing your bags for Boracay Island, shoes should be the least of your concerns. You'll be walking barefoot on the powder-fine sand most of the time. And sitting on it. And getting massages on it. You'll form quite an attachment to Boracay sand. Just please don't take any of it home! Leave the beach for others to enjoy.

Fun Fact:
Come dusk, young boys and girls take to the beach to begin sculpting impressive pieces of sand art. For a small fee, they can even personalize the sand art for you!

Photo by / Caption by:
Ryder Aquino / Nikki Golez",,240054519398747_788784231192437,itsmorefuninthePhilippines,"Where is it?
Boracay, Aklan

How to Get There:
Fly from Manila to Caticlan. 

Or fly from Manila to Kalibo, then take a bus to Caticlan. 

Or take a boat from Manila to Caticlan.

What is it like?
When packing your bags for Boracay Island, shoes should be the least of your concerns. You'll be walking barefoot on the powder-fine sand most of the time. And sitting on it. And getting massages on it. You'll form quite an attachment to Boracay sand. Just please don't take any of it home! Leave the beach for others to enjoy.

Fun Fact:
Come dusk, young boys and girls take to the beach to begin sculpting impressive pieces of sand art. For a small fee, they can even personalize the sand art for you!

Photo by / Caption by:
Ryder Aquino / Nikki Golez ",Boracay Island$$Manila$$Aklan$$Caticlan$$Kalibo$$Boracay
More fun in the Philippines? You bet! The folks at New York’s Times Square also seemed to agree when we showed this video of amazing spots in the Philippines last New Year’s Eve. See it for yourself and don’t forget to pass on the good vibes!,"This is the year to Visit The Philippines In this country of 7,107 islands, every destination has something different to offer. There’s beach life in Boracay...",240054519398747_788529247884602,itsmorefuninthePhilippines,"More fun in the Philippines? You bet! The folks at New Yorks Times Square also seemed to agree when we showed this video of amazing spots in the Philippines last New Years Eve. See it for yourself and dont forget to pass on the good vibes! This is the year to Visit The Philippines In this country of 7,107 islands, every destination has something different to offer. Theres beach life in Boracay...",Visit The Philippines$$Boracay$$Philippines
"What's this couple's take on their trip around Bohol, Balicasag, Oslob, Dumaguete, Sabaang , El Nido, Manila and Banaue? The title says it all: Philippines, the Forgotten Paradise. Click on the link to watch the video and share it with fellow travelers!

http://vimeo.com/114490277","Pequeño Gran resumen de Yups Miriam que aglutina las grandes aventuras vividas en The Philippines ese GRAN PAIS del sudeste asiático olvidado por algunos , querido…",240054519398747_788458597891667,itsmorefuninthePhilippines,"What's this couple's take on their trip around Bohol, Balicasag, Oslob, Dumaguete, Sabaang , El Nido, Manila and Banaue? The title says it all: Philippines, the Forgotten Paradise. Click on the link to watch the video and share it with fellow travelers!

  Pequeo Gran resumen de Yups Miriam que aglutina las grandes aventuras vividas en The Philippines ese GRAN PAIS del sudeste asitico olvidado por algunos , querido",Dumaguete$$Balicasag$$Sabaang$$Manila$$Philippines$$El Nido$$Bohol$$Oslob
"Famous for its tales of witches and ghosts, Siquijor Island proves that the real magic are its must-see natural attractions. Click on the link to find out more and share with your travel buddies!  

http://insights.looloo.com/siquijor-destinations/?utm_source=fb&utm_medium=boost&utm_campaign=fbboost","Despite Siquijor being known for witch doctors and magical creatures, this tiny island province in the Philippines is a must-visit if you love the outdoors.",240054519398747_788260027911524,itsmorefuninthePhilippines,"Famous for its tales of witches and ghosts, Siquijor Island proves that the real magic are its must-see natural attractions. Click on the link to find out more and share with your travel buddies!  

  Despite Siquijor being known for witch doctors and magical creatures, this tiny island province in the Philippines is a must-visit if you love the outdoors.",Siquijor Island$$Philippines
"Where is it? 
University of the Philippines, Diliman, Quezon City

What is it like?
Sorbetes, the traditional ice cream in the Philippines, is commonly peddled by men called “sorbeteros.” They push colorful carts and ring bells to signal their presence. The usual flavors include taro, cheese, and chocolate.

How to get there: 
Fly into Manila through one of more than 30 international airlines. You can also fly in from any major Philippine city.Or take a bus from any major city in Luzon.Or take a boat from any major Philippine port. Then take a taxi, jeepney or bus to Quezon City.

Fun Fact: 
Ice cream peddlers have become so popular in Filipino culture, that there's a popular song about them entitled “Mamang Sorbetero” (Mister Ice Cream Man).

Photo by/Author: 
Rizza Garcia/Brandon Dollente",,240054519398747_723912707679590,itsmorefuninthePhilippines,"Where is it? 
University of the Philippines, Diliman, Quezon City

What is it like?
Sorbetes, the traditional ice cream in the Philippines, is commonly peddled by men called   push colorful carts and ring bells to signal their presence. The usual flavors include taro, cheese, and chocolate.

How to get there: 
Fly into Manila through one of more than 30 international airlines. You can also fly in from any major Philippine   a bus from any major city in   a boat from any major Philippine port. Then take a taxi, jeepney or bus to Quezon City.

Fun Fact: 
Ice cream peddlers have become so popular in Filipino culture, that there's a popular song about them entitled Mamang Sorbetero (Mister Ice Cream Man).

Photo by/Author: 
Rizza Garcia/Brandon Dollente ",Quezon City$$Philippine$$Manila$$Philippines
"Now a name, soon a legend! These waterfalls from the Visayas may not be so known (yet), but it won't be long before more travelers discover how beautiful they are. Check them out before everyone else does! 

http://www.choosephilippines.com/specials/lists/2219/15-waterfalls-visayas-you-might-never-heard/",Throw away the usual touristy itinerary. Visit these awesome waterfalls in the central islands of the Philippines to make your vacation stand out!,240054519398747_787887464615447,itsmorefuninthePhilippines,"Now a name, soon a legend! These waterfalls from the Visayas may not be so known (yet), but it won't be long before more travelers discover how beautiful they are. Check them out before everyone else does! 

  Throw away the usual touristy itinerary. Visit these awesome waterfalls in the central islands of the Philippines to make your vacation stand out!",Visayas$$Philippines
"This vibrantly-colored orchid wishes you a ""Good morning"" right from the ""Orchid Capital of the Philippines"" -- Davao City! Got friends who love flowers? Share this with them! 

Photo from shaffina4.blogspot.com",,240054519398747_787886941282166,itsmorefuninthePhilippines,"This vibrantly-colored orchid wishes you a ""Good morning"" right from the ""Orchid Capital of the Philippines"" -- Davao City! Got friends who love flowers? Share this with them! 

Photo from   ",Davao City$$Philippines
"Where is it?
Zambales, Luzon

How to Get There:
Take a bus to Zambales from Caloocan or Cubao (seven hours).

What is it?
In March of 1991, a series of earthquakes occurred for nearly 3 months, evidently showing that Mt. Pinatubo was about to erupt. On June 15, the volcano went down in history for having the second largest terrestrial explosion of the 20th century, effects of which were felt worldwide. 

Fun Fact:
The volcano's crater is now a favorite tourist destination of hikers (even the amateur ones, thanks to the fairly easy trails)! A refreshing dip in the lake awaits those who want to cool down after hours of hiking. Kayaks are available too! 

Photo by Alvi Siongco",,240054519398747_787885667948960,itsmorefuninthePhilippines,"Where is it?
Zambales, Luzon

How to Get There:
Take a bus to Zambales from Caloocan or Cubao (seven hours).

What is it?
In March of 1991, a series of earthquakes occurred for nearly 3 months, evidently showing that Mt. Pinatubo was about to erupt. On June 15, the volcano went down in history for having the second largest terrestrial explosion of the 20th century, effects of which were felt worldwide. 

Fun Fact:
The volcano's crater is now a favorite tourist destination of hikers (even the amateur ones, thanks to the fairly easy trails)! A refreshing dip in the lake awaits those who want to cool down after hours of hiking. Kayaks are available too! 

Photo by Alvi Siongco ",Mt. Pinatubo$$Luzon$$Zambales$$Caloocan
"Cebu, Bohol, Davao, Manila, Palawan, Boracay, and Siargao! These are seven of the endless FUN reasons why you should Visit The Philippines this 2015! This video was recently shown in New York’s Times Square on New Year’s Eve! Share the fun!

http://youtu.be/9-Ws0sYJ7hc","This is the year to Visit The Philippines In this country of 7,107 islands, every destination has something different to offer. There’s beach life in Boracay...",240054519398747_787593061311554,itsmorefuninthePhilippines,"Cebu, Bohol, Davao, Manila, Palawan, Boracay, and Siargao! These are seven of the endless FUN reasons why you should Visit The Philippines this 2015! This video was recently shown in New Yorks Times Square on New Years Eve! Share the fun!

  This is the year to Visit The Philippines In this country of 7,107 islands, every destination has something different to offer. Theres beach life in Boracay...",Visit The Philippines$$Cebu$$Manila$$Philippines$$Palawan$$Bohol$$Boracay$$Davao
"Best known as the “Surfing Capital of the Philippines”, Siargao is popular around the world for the waves in Cloud 9, but it’s also home to several white-sand beaches and activities like game fishing. Watch our latest TV commercial and share the fun!",,240054519398747_787685604635633,itsmorefuninthePhilippines,"Best known as the Surfing Capital of the Philippines, Siargao is popular around the world for the waves in Cloud 9, but its also home to several white-sand beaches and activities like game fishing. Watch our latest TV commercial and share the fun! ",Siargao$$Philippines
"At Tinuy-an Falls, Bislig, visitors can take a bamboo raft and bathe right under the falls! Sounds like your kind of fun? Share this on your wall then! Thanks to Jason Hill for this awesome shot!",,240054519398747_787487491322111,itsmorefuninthePhilippines,"At Tinuy-an Falls, Bislig, visitors can take a bamboo raft and bathe right under the falls! Sounds like your kind of fun? Share this on your wall then! Thanks to Jason Hill for this awesome shot! ",Bislig$$Tinuy-an Falls
"Say hello to Bohol's most famous tourist attraction, the Chocolate Hills! Many thanks to John Mackellar for sharing this with us. Got photos of our country you'd like to show? Upload them at funambassador.com.ph and we might feature them!",,240054519398747_787287351342125,itsmorefuninthePhilippines,"Say hello to Bohol's most famous tourist attraction, the Chocolate Hills! Many thanks to John Mackellar for sharing this with us. Got photos of our country you'd like to show? Upload them at   we might feature them! ",Bohol
"Where is it? 
Coron, Palawan

What is it like? 
Coron’s many lagoons are surrounded – and sometimes hidden – by towering limestone hills. Some lagoons have tiny openings that visitors must swim under to reach.

Fun Fact: 
Coron offers many island hopping eco-tours. Ask your boatman to include a seaside lunch of fresh seafood!

Photo by/Author: 
Joey Rico/Rachel Teotico",,240054519398747_742627459141448,itsmorefuninthePhilippines,"Where is it? 
Coron, Palawan

What is it like? 
Corons many lagoons are surrounded  and sometimes hidden  by towering limestone hills. Some lagoons have tiny openings that visitors must swim under to reach.

Fun Fact: 
Coron offers many island hopping eco-tours. Ask your boatman to include a seaside lunch of fresh seafood!

Photo by/Author: 
Joey Rico/Rachel Teotico ",
"""...if you find yourself at the front door of a Filipino and are invited inside, then you’ll discover that they are some of the warmest, most welcoming people on the planet,"" writes traveler Jonathan Howe. Click on the link to see what else he learned about Pinoy culture!

http://www.rappler.com/life-and-style/relationships/75808-dating-filipino-woman-lessons?utm_source=facebook&utm_medium=referral","British traveler Jon Howe recalls his experience dating a fellow long-term adventurer, Filipino Kach Medina. What was supposed to be a two-week visit for them has since turned into almost two years together",240054519398747_786417601429100,itsmorefuninthePhilippines,"  find yourself at the front door of a Filipino and are invited inside, then youll discover that they are some of the warmest, most welcoming people on the planet,"" writes traveler Jonathan Howe. Click on the link to see what else he learned about Pinoy culture!

  British traveler Jon Howe recalls his experience dating a fellow long-term adventurer, Filipino Kach Medina. What was supposed to be a two-week visit for them has since turned into almost two years together",
"Before hitting the awesome beaches, travelers will more often than not, pass through the capital city of Manila. Here's a very honest guide to this lively city. If you're planning a trip there anytime soon, read up! 

http://www.idreamedofthis.com/2014/10/29/surviving-manila-a-foreigner-s-guide-to-the-city-people-love-to-hate/","I asked many people what they like about Manila, and many people laughed in my face. Could it really be THAT bad? Here's how I will attempt to prove them wrong...",240054519398747_786416934762500,itsmorefuninthePhilippines,"Before hitting the awesome beaches, travelers will more often than not, pass through the capital city of Manila. Here's a very honest guide to this lively city. If you're planning a trip there anytime soon, read up! 

  I asked many people what they like about Manila, and many people laughed in my face. Could it really be THAT bad? Here's how I will attempt to prove them wrong...",Manila
"Where is it? 
Manila Bay

What is it? 
Apart from the spellbinding sunset that prompts romantic trysts along the boardwalk, Manila Bay is also one of the best natural harbors in the world. The large port has always facilitated trade between the Philippines and its neighbors, boosting the economic development even before the Spanish era. Today there is still activity in the area, as it is near one of the largest malls in the world — the SM Mall of Asia.

How to get there: 
Fly into Manila through one of more than 30 international airlines. You can also fly in from any major Philippine city.

Or take a bus from any major city in Luzon.

Or take a boat from any major Philippine port.

Fun Fact: 
For 550 pesos, you can go on an hour-long cruise that comes complete with a set dinner and a live acoustic band. Trips happen daily, but are only scheduled from 4:30pm to 9pm.

Photo by/Headline by: 
Tourism Department Philippines/Donna Dimayuga",,240054519398747_786653371405523,itsmorefuninthePhilippines,"Where is it? 
Manila Bay

What is it? 
Apart from the spellbinding sunset that prompts romantic trysts along the boardwalk, Manila Bay is also one of the best natural harbors in the world. The large port has always facilitated trade between the Philippines and its neighbors, boosting the economic development even before the Spanish era. Today there is still activity in the area, as it is near one of the largest malls in the world  the SM Mall of Asia.

How to get there: 
Fly into Manila through one of more than 30 international airlines. You can also fly in from any major Philippine city.

Or take a bus from any major city in Luzon.

Or take a boat from any major Philippine port.

Fun Fact: 
For 550 pesos, you can go on an hour-long cruise that comes complete with a set dinner and a live acoustic band. Trips happen daily, but are only scheduled from 4:30pm to 9pm.

Photo by/Headline by: 
Tourism Department Philippines/Donna Dimayuga ",Luzon$$Manila$$Philippines$$Manila Bay What$$Manila Bay$$Philippine$$Asia
"2015 is officially Visit the Philippines Year and we’re bringing you the 15 reasons why our sunny shores should be part of your travel destinations this year! Watch and pass on the fun vibes!

https://www.youtube.com/watch?v=yhFKsWZQlZM",2015 is visit the Philippines year and we’re showing you how everything you want to do is definitely more fun here. Share this video with your friends and go...,240054519398747_786257901445070,itsmorefuninthePhilippines,"2015 is officially Visit the Philippines Year and were bringing you the 15 reasons why our sunny shores should be part of your travel destinations this year! Watch and pass on the fun vibes!

  2015 is visit the Philippines year and were showing you how everything you want to do is definitely more fun here. Share this video with your friends and go...",Philippines
"2015 is Visit the Philippines year and we want to make sure we’ve got you covered. Know your rights as an air passenger in the PH by clicking this link for the full details. See you here soon!

Read and share: http://www.gov.ph/summary-of-the-rights-of-air-passengers/",,240054519398747_786251504779043,itsmorefuninthePhilippines,"2015 is Visit the Philippines year and we want to make sure weve got you covered. Know your rights as an air passenger in the PH by clicking this link for the full details. See you here soon!

Read and share:   ",Philippines
"Hungry? Join us as we go on a food trip with honorary Pinoy, Kyle Jennerman, in the scenic town of Taal, Batangas. On the menu: kapeng barako (barako coffee), puto, pansit, and so much more!   

https://www.youtube.com/watch?v=0PS6Br8CoXo&list=UUqdBWKP4_8bU-Rsk2LvVz6Q","My #BecomingFilipino journey in Region 4-A randomly brought me to Taal, Batangas…. and it is a MUST VISIT if you are cruising around Calabarzon Region in Luz...",240054519398747_786187961452064,itsmorefuninthePhilippines,"Hungry? Join us as we go on a food trip with honorary Pinoy, Kyle Jennerman, in the scenic town of Taal, Batangas. On the menu: kapeng barako (barako coffee), puto, pansit, and so much more!   

  My #BecomingFilipino journey in Region 4-A randomly brought me to Taal, Batangas. and it is a MUST VISIT if you are cruising around Calabarzon Region in Luz...",Batangas$$Calabarzon Region$$Taal
"Merry Christmas! Yup, you got that right. Because technically, it's still the Christmas season here -- at least until this Sunday. Truly, the longest Christmas season in the world! 

Photo from planetphilippines.com",,240054519398747_786117008125826,itsmorefuninthePhilippines,"Merry Christmas! Yup, you got that right. Because technically, it's still the Christmas season here -- at least until this Sunday. Truly, the longest Christmas season in the world! 

Photo from   ",
"Where is it? 
Anilao, Batangas

What is it like? 
Located in Southern Luzon, just a few hours from Metro Manila, Anilao is a popular weekend getaway for divers and underwater photographers. A few feet into the water and you can already see the exciting marine life that lies beneath!

How to get there: 
Take a bus to Batangas from Cubao or Pasay.

Fun Fact: 
There are thatched bamboo rafts, rustic cabins and picnic cabanas available for rent at the many local resorts that line the shore.

Photo by/Author: 
Elmer Yu/Wanggo Gallaga",,240054519398747_746036775467183,itsmorefuninthePhilippines,"Where is it? 
Anilao, Batangas

What is it like? 
Located in Southern Luzon, just a few hours from Metro Manila, Anilao is a popular weekend getaway for divers and underwater photographers. A few feet into the water and you can already see the exciting marine life that lies beneath!

How to get there: 
Take a bus to Batangas from Cubao or Pasay.

Fun Fact: 
There are thatched bamboo rafts, rustic cabins and picnic cabanas available for rent at the many local resorts that line the shore.

Photo by/Author: 
Elmer Yu/Wanggo Gallaga ",Pasay$$Batangas$$Cubao$$Southern Luzon$$Metro Manila
"Because it's still the season for Pinoy family reunions, get ready for your ""surprise"" dance number. Don't fret! There'll be fried chicken and spaghetti waiting for you. What else happens during these events? Tell us below!

http://8list.ph/pinoy-family-reunion/",The titas and titos are coming.,240054519398747_784814198256107,itsmorefuninthePhilippines,"Because it's still the season for Pinoy family reunions, get ready for your ""surprise"" dance number. Don't fret! There'll be fried chicken and spaghetti waiting for you. What else happens during these events? Tell us below!

  The titas and titos are coming.",
"Being a tourist is fine, but being a voluntourist seems cooler! Here are three places in the country where you won't just earn miles but more importantly, smiles. Share for more care!

http://www.wheninmanila.com/voluntourism-is-the-new-way-to-travel-3-places-in-the-philippines-you-can-do-good-and-get-dirty/","Voluntourism is the New Way to Travel: 3 Places in the Philippines You Can Do Good and Get Dirty    Travel is becoming more popular as new routes are being established and plane tickets are getting cheaper. Moreover, social media has helped push exciting places in the Philippines, especially during…",240054519398747_784813674922826,itsmorefuninthePhilippines,"Being a tourist is fine, but being a voluntourist seems cooler! Here are three places in the country where you won't just earn miles but more importantly, smiles. Share for more care!

  Voluntourism is the New Way to Travel: 3 Places in the Philippines You Can Do Good and Get Dirty    Travel is becoming more popular as new routes are being established and plane tickets are getting cheaper. Moreover, social media has helped push exciting places in the Philippines, especially during",Philippines
"Where is it?
Puerto Princesa, Palawan

What is it?
Puerto Princesa Underground River is a UNESCO World Heritage Site, and one of the 7 New Wonders of the World.

Fun Fact:
Tour guides give you a view of of imposing limestone enclosures, and keep things light by making jokes along the way. 

Photo by / Headline by:
Tourism Department Philippines / Nikki Golez",,240054519398747_784994864904707,itsmorefuninthePhilippines,"Where is it?
Puerto Princesa, Palawan

What is it?
Puerto Princesa Underground River is a UNESCO World Heritage Site, and one of the 7 New Wonders of the World.

Fun Fact:
Tour guides give you a view of of imposing limestone enclosures, and keep things light by making jokes along the way. 

Photo by / Headline by:
Tourism Department Philippines / Nikki Golez ",Puerto Princesa Underground River$$Puerto Princesa
"Which hidden paradise begins with B and is known for cliff diving, along with its excellent marine life? Clue: it's next to Boracay! Click to see if you're right.  

http://www.choosephilippines.com/go/islands-and-beaches/2064/philippines-pearl-near-boracay-buruanga-aklan/","A short boat ride from world-famous Boracay Island is one of the most beautiful places this side of the archipelago. Here are 9 reasons that make Buruanga, Aklan a must-visit destination.",240054519398747_784189841651876,itsmorefuninthePhilippines,"Which hidden paradise begins with B and is known for cliff diving, along with its excellent marine life? Clue: it's next to Boracay! Click to see if you're right.  

  A short boat ride from world-famous Boracay Island is one of the most beautiful places this side of the archipelago. Here are 9 reasons that make Buruanga, Aklan a must-visit destination.",Aklan$$Boracay Island$$Boracay
"Peek a Boo! Buruanga, Aklan, may not be as popular as its neighboring sister, Boracay. But this photo of Hinugtan Beach, tells us that there's a lot to discover.  

Photo by Desiree Lyle Prado",,240054519398747_783848735019320,itsmorefuninthePhilippines,"Peek a Boo! Buruanga, Aklan, may not be as popular as its neighboring sister, Boracay. But this photo of Hinugtan Beach, tells us that there's a lot to discover.  

Photo by Desiree Lyle Prado ",Hinugtan Beach$$Boracay$$Aklan
"Hungry? Head over to Sutokil, an area in Cebu that's known for selling and serving fresh seafood. Have your food cooked any way you want and dig in! Don't forget to wash your hands. 

Photo from baffledchichi.blogspot.com",,240054519398747_783022301768630,itsmorefuninthePhilippines,"Hungry? Head over to Sutokil, an area in Cebu that's known for selling and serving fresh seafood. Have your food cooked any way you want and dig in! Don't forget to wash your hands. 

Photo from   ",Sutokil$$Cebu
"If you love the sun, you'll love basking in it from sunrise to sundown at Boracay, the Philippines' party paradise. Your kind of fun? Take that first step by booking that trip now! 

Photo by Donna Pacho",,240054519398747_783021841768676,itsmorefuninthePhilippines,"If you love the sun, you'll love basking in it from sunrise to sundown at Boracay, the Philippines' party paradise. Your kind of fun? Take that first step by booking that trip now! 

Photo by Donna Pacho ",Philippines$$Boracay
"Where is it?
Camiguin Island, Mindanao

How to Get There:
Fly from Manila to Cagayan de Oro.

Or take a boat from Manila, Iloilo or Cebu to Cagayan de Oro.

Then take a bus to Balingoan, and then a boat to Camiguin Island.

What is it?
Camiguin is known as ""the island born of fire"" because of its seven volcanoes. It’s a less touristy site, with most visitors coming to see White Island – a sandbar with a view of Hibok-Hibok Volcano and Mt. Vulcan.

Fun Fact:
Camiguin is the second-smallest island-province in the Philippines.

Photo by / Headline by:
Joey Rico / Rachel Teotico",,240054519398747_782863725117821,itsmorefuninthePhilippines,"Where is it?
Camiguin Island, Mindanao

How to Get There:
Fly from Manila to Cagayan de Oro.

Or take a boat from Manila, Iloilo or Cebu to Cagayan de Oro.

Then take a bus to Balingoan, and then a boat to Camiguin Island.

What is it?
Camiguin is known as ""the island born of fire"" because of its seven volcanoes. Its a less touristy site, with most visitors coming to see White Island  a sandbar with a view of Hibok-Hibok Volcano and Mt. Vulcan.

Fun Fact:
Camiguin is the second-smallest island-province in the Philippines.

Photo by / Headline by:
Joey Rico / Rachel Teotico ",Iloilo$$Camiguin Island$$Mindanao$$White Island$$Cebu$$Manila$$Balingoan$$Philippines$$Hibok-Hibok Volcano$$Cagayan de Oro
"Location, location, location. This house was spotted near the road to Mt. Kanlaon, Negros Oriental. Apart from it's lush surroundings, it also has a great view of Cebu! 

Photo taken by Gerrit van der Linden.",,240054519398747_781840778553449,itsmorefuninthePhilippines,"Location, location, location. This house was spotted near the road to Mt. Kanlaon, Negros Oriental. Apart from it's lush surroundings, it also has a great view of Cebu! 

Photo taken by Gerrit van der Linden. ",Mt. Kanlaon$$Cebu
"Where is it? 
Dahican Beach, Davao Oriental

What is it like? 
Boracay's four-kilometer stretch not enough for you? Behold this stunning seven-kilometer stretch of white sand, with towering coconut trees as lush accents. Dahican Beach is widely popular beach destination for skimboarding. It's also a place for observing marine life, as dolphins, sea cows and sea turtles inhabit its waters.

Fun Fact: 
Kuya Jun Plaza is a native Dahican and founder of the Amihan Boys – a group of the best skimboarders and surfers in the region. He doesn't only teach them how to get better at their sport, but also gives life lessons on how to stay away from vices and use their passions to help others. Try to meet him and shake his hand when you're in the area.

Photo by/Author: 
Tourism Department Philippines/Donna Dimayuga",,240054519398747_725929930811201,itsmorefuninthePhilippines,"Where is it? 
Dahican Beach, Davao Oriental

What is it like? 
Boracay's four-kilometer stretch not enough for you? Behold this stunning seven-kilometer stretch of white sand, with towering coconut trees as lush accents. Dahican Beach is widely popular beach destination for skimboarding. It's also a place for observing marine life, as dolphins, sea cows and sea turtles inhabit its waters.

Fun Fact: 
Kuya Jun Plaza is a native Dahican and founder of the Amihan Boys  a group of the best skimboarders and surfers in the region. He doesn't only teach them how to get better at their sport, but also gives life lessons on how to stay away from vices and use their passions to help others. Try to meet him and shake his hand when you're in the area.

Photo by/Author: 
Tourism Department Philippines/Donna Dimayuga ",Dahican Beach$$Boracay
"Check it out! Boracay ads spotted on the subway in Seoul, Korea! Thank you Paji Upso for sharing this with us. Spot any PH ads in your area? Send them over and we'll share it here!",,240054519398747_781012108636316,itsmorefuninthePhilippines,"Check it out! Boracay ads spotted on the subway in Seoul, Korea! Thank you Paji Upso for sharing this with us. Spot any PH ads in your area? Send them over and we'll share it here! ",Seoul$$Korea$$Boracay
"Just 3-4 hours away from Manila, Anawangin Cove is a favorite destination for beach-lovers, campers and come surf season - surfers! Photo taken by Randolph Labagao. Thanks for sharing! Keep your PH photos coming so we can share them with the world!",,240054519398747_781011268636400,itsmorefuninthePhilippines,"Just 3-4 hours away from Manila, Anawangin Cove is a favorite destination for beach-lovers, campers and come surf season - surfers! Photo taken by Randolph Labagao. Thanks for sharing! Keep your PH photos coming so we can share them with the world! ",Manila
