message,description,id,page_id,full_text,locations
"Did you know that *anyone* can be a dashing palace guard for a day? This afternoon, KTO participated in the Deoksugung Palace Royal Guard-Changing Ceremony. Learn more about this historic ceremony that happens three times a day (except Mondays) in front of Daehanmun Gate at Deoksugung Palace → http://bit.ly/QPMtGI

*Go to the royal guard homepage to apply!",,340785907491_10151511202147492,koreatourism,"Did you know that *anyone* can be a dashing palace guard for a day? This afternoon, KTO participated in the Deoksugung Palace Royal Guard-Changing Ceremony. Learn more about this historic ceremony that happens three times a day (except Mondays) in front of Daehanmun Gate at Deoksugung Palace   

*Go to the royal guard homepage to apply! ",Daehanmun Gate
"Traditional Korean ceramic tea bowls are called chasabal. Travel to the Mungyeyong Traditional Chasabal Festival 2013 to celebrate the beauty and history of chasabal, and try your hand at making and decorating these works of art perfected over the course of history. → http://bit.ly/10Sy699",,340785907491_10151510956322492,koreatourism,"Traditional Korean ceramic tea bowls are called chasabal. Travel to the Mungyeyong Traditional Chasabal Festival 2013 to celebrate the beauty and history of chasabal, and try your hand at making and decorating these works of art perfected over the course of history.    ",
"Can you tell the difference between Maehwa flowers and cherry blossoms? Leave your tips in the comments, and tell us if you can identify the flowers in the picture!

These beautiful blossoms were spotted near Namsan in Seoul.

(Photo courtesy of Ji Sun Chong)",,340785907491_10151510858742492,koreatourism,"Can you tell the difference between Maehwa flowers and cherry blossoms? Leave your tips in the comments, and tell us if you can identify the flowers in the picture!

These beautiful blossoms were spotted near Namsan in Seoul.

(Photo courtesy of Ji Sun Chong) ",Namsan$$Seoul$$Maehwa
Community Korea covers key phrases used to buy tickets at a Korean movie theater. Be sure to check out their video!,"In this episode, we cover the key phrases used when we buy movie tickets from the staff at the Korean movie theater. Kick back and enjoy learning Korean with...",340785907491_592287810783183,koreatourism,"Community Korea covers key phrases used to buy tickets at a Korean movie theater. Be sure to check out their video! In this episode, we cover the key phrases used when we buy movie tickets from the staff at the Korean movie theater. Kick back and enjoy learning Korean with...",Korea
"Who’s excited for the Garden Expo at Suncheon Bay? Click on the link for a special sneak peek! → http://bit.ly/12K2Ywl

(Photo courtesy of Suncheon Bay Garden Exposition 2013)",,340785907491_10151509511317492,koreatourism,"Whos excited for the Garden Expo at Suncheon Bay? Click on the link for a special sneak peek!   

(Photo courtesy of Suncheon Bay Garden Exposition 2013) ",Suncheon Bay Garden$$Suncheon Bay
"Every spring, Udo Island becomes a sea of yellow with its blooming canola flowers. The Jeju Canola Flower Festival begins April 19 at Canola Flower Village sites on Udo Island, just off the eastern shore of Jeju-do Island! → http://bit.ly/14cP1Iz

Has anyone spotted canola flowers yet this spring?",,340785907491_10151509453432492,koreatourism,"Every spring, Udo Island becomes a sea of yellow with its blooming canola flowers. The Jeju Canola Flower Festival begins April 19 at Canola Flower Village sites on Udo Island, just off the eastern shore of Jeju-do Island!   

Has anyone spotted canola flowers yet this spring? ",Udo Island
"KTO is giving away tickets to the Suncheon Bay Garden Exposition 2013! Click on the link and answer a question to enter the drawing for tickets, 16GB USBs and mascot dolls. → http://bit.ly/17pICZa

There will be 11 gardens created by countries around the world, around 60 gardens created by cities, businesses, and artists from Korea and abroad, and 11 theme gardens at the garden expo. What are you most looking forward to seeing? 

(Photo courtesy of Suncheon Bay Garden Exposition 2013)",,340785907491_10151508137147492,koreatourism,"KTO is giving away tickets to the Suncheon Bay Garden Exposition 2013! Click on the link and answer a question to enter the drawing for tickets, 16GB USBs and mascot dolls.   

There will be 11 gardens created by countries around the world, around 60 gardens created by cities, businesses, and artists from Korea and abroad, and 11 theme gardens at the garden expo. What are you most looking forward to seeing? 

(Photo courtesy of Suncheon Bay Garden Exposition 2013) ",Suncheon Bay Garden$$Korea
"Once a year in Jindo, Jeollanam-do Province, the seas mysteriously part and visitors can walk through the sea from the mainland to a nearby island. This phenomenon is caused due to the difference in high tides and low tides, which creates a 2.8-kilometer-long road measuring 40 to 60 meters in width. 

Jindo Miracle Sea Festival is slated to be held from April 25 to 28 in the Gogun-myeon area of Jindo-gun, Jeollanam-do Province. What is your impression of this ‘miracle sea’? → http://bit.ly/11MoG0d",,340785907491_10151506852357492,koreatourism,"Once a year in Jindo, Jeollanam-do Province, the seas mysteriously part and visitors can walk through the sea from the mainland to a nearby island. This phenomenon is caused due to the difference in high tides and low tides, which creates a   measuring 40 to 60 meters in width. 

Jindo Miracle Sea Festival is slated to be held from April 25 to 28 in the Gogun-myeon area of Jindo-gun, Jeollanam-do Province. What is your impression of this miracle sea?    ",Jindo$$Jeollanam-do Province
"Did you know that around 80% of Korea’s total land area is covered in mountains?

Running, rock climbing, walking, paragliding, hiking, biking… there’s something for every outdoor enthusiast visiting Korea! What is your favorite outdoor activity? → http://bit.ly/Z4AeuJ",,340785907491_10151506671042492,koreatourism,"Did you know that around 80% of Koreas total land area is covered in mountains?

Running, rock climbing, walking, paragliding, hiking, biking theres something for every outdoor enthusiast visiting Korea! What is your favorite outdoor activity?    ",Koreas$$Korea
The Seokchon Lake Cherry Blossom Festival will take place at Seoul’s downtown lake park from April 12-14. Who’s going? → http://bit.ly/11LtdA2,,340785907491_10151506570467492,koreatourism,The Seokchon Lake Cherry Blossom Festival will take place at Seouls downtown lake park from April 12-14. Whos going?    ,Seouls
Here's the 2013 SPRING FLOWER FESTIVALS MAP. Which one are you going to? → http://bit.ly/12zNQOq,,340785907491_10151505467502492,koreatourism,Here's the 2013 SPRING FLOWER FESTIVALS MAP. Which one are you going to?    ,
"A little bit of Monday morning meditation to start the week off...

Speaking of meditation, there are only a few more spots left on the special TEMPLESTAY PROGRAM during the 2013 LOTUS LANTERN FESTIVAL so don't forget to sign up → http://bit.ly/14zfEGv",,340785907491_10151505135382492,koreatourism,"A little bit of Monday morning meditation to start the week off...

Speaking of meditation, there are only a few more spots left on the special TEMPLESTAY PROGRAM during the 2013 LOTUS LANTERN FESTIVAL so don't forget to sign up    ",
"The best places to enjoy the floral bounty of spring in Seoul. These include paths inside parks, roadside paths, riverside paths, and greenbelts. Find out more here → http://bit.ly/14SeE0r",,340785907491_10151500266367492,koreatourism,"The best places to enjoy the floral bounty of spring in Seoul. These include paths inside parks, roadside paths, riverside paths, and greenbelts. Find out more here    ",Seoul
"Train travel is another great way to enjoy the spring scenery.
Starting April 12, there will be two new trains from Korail — the O-train and V-train— running along a circular trail stretching across three provinces (Gangwon, North Gyeongsang, and North Chungcheong provinces).

The O-train is equipped with four different themed carriages, while the V-train, is a train where visitors can poke out their heads from windows to view the outside scenery.

More about the routes and schedules → http://bit.ly/XRY7SK",,340785907491_10151493613232492,koreatourism,"Train travel is another great way to enjoy the spring scenery.
Starting April 12, there will be two new trains from Korail  the O-train and V-train running along a circular trail stretching across three provinces (Gangwon, North Gyeongsang, and North Chungcheong provinces).

The O-train is equipped with four different themed carriages, while the V-train, is a train where visitors can poke out their heads from windows to view the outside scenery.

More about the routes and schedules    ",Gangwon$$North Chungcheong$$Korail
"2013 is Visit Busan-Ulsan-Gyeongnam (Bu-Ul-Gyeong) Year. And one of the must-see attractions is Hwangmaesan Mountain (http://bit.ly/ZaMI6E) where the entire mountainside is covered with flowers during spring.

For more of the top tourist attractions in Gyeongsangnam-do, go here → http://bit.ly/16xNA4L",,340785907491_10151498648302492,koreatourism,"2013 is Visit Busan-Ulsan-Gyeongnam (Bu-Ul-Gyeong) Year. And one of the must-see attractions is Hwangmaesan Mountain (  where the entire mountainside is covered with flowers during spring.

For more of the top tourist attractions in Gyeongsangnam-do, go here    ",Hwangmaesan Mountain
Here's our round-up of events for April and May.,What's happening in and around Korea for the months of April and May 2013,340785907491_251022591701880,koreatourism,Here's our round-up of events for April and May. What's happening in and around Korea for the months of April and May 2013,Korea
"These beautiful yellow flowers that bloom in a cluster and resemble a golden bell flower from afar are called sansuyu. As scholars liked sansuyu flowers and planted them with pleasure in the old days, they are also sometimes called seonbikkot (scholar flower).

You also don't have to go very far to find them. They will be in full bloom during the Yangpyeong Sansuyu Festival, in Yangpyeong-gun, Gyeonggi Province from April 6 to 7. More info → http://bit.ly/Xc7TSm",,340785907491_10151496967982492,koreatourism,"These beautiful yellow flowers that bloom in a cluster and resemble a golden bell flower from afar are called sansuyu. As scholars liked sansuyu flowers and planted them with pleasure in the old days, they are also sometimes called seonbikkot (scholar flower).

You also don't have to go very far to find them. They will be in full bloom during the Yangpyeong Sansuyu Festival, in Yangpyeong-gun, Gyeonggi Province from April 6 to 7. More info    ",Yangpyeong-gun$$Gyeonggi Province
"In the town of Hwagae, Hadong County, there is a place called the ""10ri Cherry Blossom Road"" (aka couple's road or marriage road). It is said that couples who walk along the road on a spring day when the cherry blossoms are in full bloom will fall deeply in love with each other.
 
The Hwagae Cherry Blossoms Festival 2013 is slated to take place on April 6 and 7 and is the best time to walk along the cherry blossom road → http://bit.ly/16duXAU",,340785907491_10151493655557492,koreatourism,"In the town of Hwagae, Hadong County, there is a place called the ""10ri Cherry Blossom Road"" (aka couple's road or marriage road). It is said that couples who walk along the road on a spring day when the cherry blossoms are in full bloom will fall deeply in love with each other.
 
The Hwagae Cherry Blossoms Festival 2013 is slated to take place on April 6 and 7 and is the best time to walk along the cherry blossom road    ",Hwagae$$Hadong County
The royal palaces and royal tombs are great places to see the spring flowers too! Check out the forecast for the blooming dates here → http://bit.ly/XlAwPj,,340785907491_10151493642367492,koreatourism,The royal palaces and royal tombs are great places to see the spring flowers too! Check out the forecast for the blooming dates here    ,
"A special Templestay Program during the 2013 Lotus Lantern Festival will be available for international tourists.
More details about the program → http://bit.ly/14zfEGv

Program period: May 10 to 11 (2 days and 1 night )
Cost: 60,000won
Deadline for applications: April 19, 2013

Apply via e-mail (ljh6234@knto.or.kr) with your name, nationality, phone number, e-mail address. (English, Japanese, Chinese)",,340785907491_10151493627687492,koreatourism,"A special Templestay Program during the 2013 Lotus Lantern Festival will be available for international tourists.
More details about the program   

Program period: May 10 to 11 (2 days and 1 night )
Cost: 60,000won
Deadline for applications: April 19, 2013

Apply via e-mail   your name, nationality, phone number, e-mail address. (English, Japanese, Chinese) ",
"Share your spring-related stories to the ""My Korean Travel Story"" for a chance to win a jewelry box. Event period: April 1 to 30, 2013 

Start sharing here → http://english.visitkorea.or.kr/enu/tv_index.kto?from=enu",,340785907491_10151493599187492,koreatourism,"Share your spring-related stories to the ""My Korean Travel Story"" for a chance to win a jewelry box. Event period: April 1 to 30, 2013 

Start sharing here    ",
"Today’s topics: Yangpyeong Sansuyu Festival, KTO's templestay program, photo exhibit, and a photo contest for foreign residents. Have a listen >>> http://bit.ly/16qFScG","Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",340785907491_123785941143413,koreatourism,"Todays topics: Yangpyeong Sansuyu Festival, KTO's templestay program, photo exhibit, and a photo contest for foreign residents. Have a listen >>>   Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",Korea
"The cherry blossoms in the southern part of Korea are greeting you a good morning!

The Jinhae Cherry Blossoms Festival starts today, April 1. Check out this festival guide from our travel highlights >>> http://bit.ly/10rxgOV",,340785907491_10151493273967492,koreatourism,"The cherry blossoms in the southern part of Korea are greeting you a good morning!

The Jinhae Cherry Blossoms Festival starts today, April 1. Check out this festival guide from our travel highlights >>>   ",Korea
"Who else is excited for the cherry blossoms?
Jinhae Gunhangje Festival is the largest and longest-running cherry blossom celebration in Korea, and it will take place from April 1-10, 2013 → http://bit.ly/161sTfp

Highlights:
March 31 - Opening ceremony
April 1 to 10 - Yeojwacheon Stream festival of lights
April 5 - Jinhaeru multimedia fireworks 
April 6 to 8 - Military Music Festival 
April 6 - Admiral Yi Sun-shin commemoration ceremony
April 6 - Cherry blossoms street culture festival
April 7 - Cherry blossoms silver festival 
April 7 - Grand ritual ceremony

For the full schedule, you can download the pdf here >>> http://gunhang.changwon.go.kr/2013/gunhang_pdf.pdf (Korean only)",,340785907491_10151488486412492,koreatourism,"Who else is excited for the cherry blossoms?
Jinhae Gunhangje Festival is the largest and longest-running cherry blossom celebration in Korea, and it will take place from April 1-10, 2013   

Highlights:
March 31 - Opening ceremony
April 1 to 10 - Yeojwacheon Stream festival of lights
April 5 - Jinhaeru multimedia fireworks 
April 6 to 8 - Military Music Festival 
April 6 - Admiral Yi Sun-shin commemoration ceremony
April 6 - Cherry blossoms street culture festival
April 7 - Cherry blossoms silver festival 
April 7 - Grand ritual ceremony

For the full schedule, you can download the pdf here >>>   (Korean only) ",Korea
"Say hi to KTO's new ambassadors: SKarf!
The lovely ladies dropped by the KTO headquarters yesterday to introduce themselves and officially accept their position.

Wondering about the meaning of their group name? Read on >>> http://bit.ly/16j5po0",,340785907491_10151487261907492,koreatourism,"Say hi to KTO's new ambassadors: SKarf!
The lovely ladies dropped by the KTO headquarters yesterday to introduce themselves and officially accept their position.

Wondering about the meaning of their group name? Read on >>>   ",
"Maehwa: Japanese apricot flower. The flower blooms in early spring. In Korea, people make tea and alcoholic drinks with maesil, the fruit of the maehwa flower. 

You can still check out the Gwangyang International Maehwa Festival until March 31, 2013. Walk along the flower-lined Seomjingang Riverside on a spring day filled with the sweet scent of maehwa >>> http://bit.ly/10jscfB",,340785907491_10151487055732492,koreatourism,"Maehwa: Japanese apricot flower. The flower blooms in early spring. In Korea, people make tea and alcoholic drinks with maesil, the fruit of the maehwa flower. 

You can still check out the Gwangyang International Maehwa Festival until March 31, 2013. Walk along the flower-lined Seomjingang Riverside on a spring day filled with the sweet scent of maehwa >>>   ",Korea$$Seomjingang Riverside
"Mmm mmm get us some of that good stuff! Who else wants some bread?
Check out some of Korea's local bakeries from our travel highlights >>> http://bit.ly/11Km6WZ",,340785907491_10151485561722492,koreatourism,"Mmm mmm get us some of that good stuff! Who else wants some bread?
Check out some of Korea's local bakeries from our travel highlights >>>   ",Korea
"Ticket holders to the Suncheon Bay International Garden Exhibition will receive free entry or discounts to major attractions in Suncheon.
All the more reason to get those tickets >>> http://bit.ly/YDeYMn",,340785907491_10151485215392492,koreatourism,"Ticket holders to the Suncheon Bay International Garden Exhibition will receive free entry or discounts to major attractions in Suncheon.
All the more reason to get those tickets >>>   ",Suncheon$$Suncheon Bay International Garden Exhibition
"WIN FREE TICKETS TO TRICK EYE MUSEUM: 10 pairs of tickets to be given away

1.	Go to https://www.facebook.com/trickeye.museum and ‘Like’ their Facebook page.

2.	Two ways to enter the random drawing of winners:

TWITTER: Tweet to @koreantravel the reason why you want to go to the museum with the hashtag #eyewannago

FACEBOOK: Go to this link http://on.fb.me/X6CUJM and tell us briefly why you want to go to the museum. Limit your answer to one sentence.

Deadline: March 27, 2013 (winners will be notified by email or tweet)

CONDITIONS:
1.	You should ‘like’ the Trick Eye Museum Facebook page. We will be checking this.
2.	Tickets will be mailed to the winner’s address and are valid for 3 months.
3.	Tweets must contain the hastag #eyewannago to be eligible. 
4.	Winners should write about their visit to the museum and upload photo(s) on ‘My Korean Travel Story’ http://english.visitkorea.or.kr/enu/tv_index.kto?from=enu

Now go forth, comment and tweet…Good luck to you!",,340785907491_10151482275137492,koreatourism,"WIN FREE TICKETS TO TRICK EYE MUSEUM: 10 pairs of tickets to be given away

1.	Go to   and Like their Facebook page.

2.	Two ways to enter the random drawing of winners:

TWITTER: Tweet to @koreantravel the reason why you want to go to the museum with the hashtag #eyewannago

FACEBOOK: Go to this link   and tell us briefly why you want to go to the museum. Limit your answer to one sentence.

Deadline: March 27, 2013 (winners will be notified by email or tweet)

CONDITIONS:
1.	You should like the Trick Eye Museum Facebook page. We will be checking this.
2.	Tickets will be mailed to the winners address and are valid for 3 months.
3.	Tweets must contain the hastag #eyewannago to be eligible. 
4.	Winners should write about their visit to the museum and upload photo(s) on My Korean Travel Story  

Now go forth, comment and tweetGood luck to you! ",
"Today's podcast: online travel education program, podcars, themeparks, and old photographs of Seoul >>> http://bit.ly/15JaHqP","Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",340785907491_593693987310037,koreatourism,"Today's podcast: online travel education program, podcars, themeparks, and old photographs of Seoul >>>   Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",Seoul$$Korea
"No, the picture wasn't stretched out. 
These deflated family figures are the work of Yi Hwan-kwon, inspired by Jangdokdae, a place where different sizes of sauce jars called jangdok are gathered together.
These figures are located across Seoul Museum of Art >>> http://bit.ly/104pucy

The museum is currently hosting the Tim Burton Exhibit until April 14, 2013",,340785907491_10151480680527492,koreatourism,"No, the picture wasn't stretched out. 
These deflated family figures are the work of Yi Hwan-kwon, inspired by Jangdokdae, a place where different sizes of sauce jars called jangdok are gathered together.
These figures are located across Seoul Museum of Art >>>  

The museum is currently hosting the Tim Burton Exhibit until April 14, 2013 ",Seoul Museum of Art
"A poster for Seoul tourism from the 1970s, displayed at the Seoul Nostalgia Exhibit: A Retrospective Photographic Exhibition of Kim Hanyong. The exhibit displays the dynamic changes that Seoul and the people living in it have gone through since the 1950’s.

2013-02-28 to 2013-05-05
Seoul Museum of History >>> http://bit.ly/14edgEQ",,340785907491_10151479505537492,koreatourism,"A poster for Seoul tourism from the 1970s, displayed at the Seoul Nostalgia Exhibit: A Retrospective Photographic Exhibition of Kim Hanyong. The exhibit displays the dynamic changes that Seoul and the people living in it have gone through since the 1950s.

2013-02-28 to 2013-05-05
Seoul Museum of History >>>   ",Seoul
"Aren't these cute?

These will be ready in time for the 2013 Suncheon Bay International Garden Expo. 
We will be there for sure to check out the expo. Will you?

Get your tickets to the expo >>> http://bit.ly/14bijG2",,340785907491_10151477472787492,koreatourism,"Aren't these cute?

These will be ready in time for the 2013 Suncheon Bay International Garden Expo. 
We will be there for sure to check out the expo. Will you?

Get your tickets to the expo >>>   ",Suncheon Bay International Garden Expo
"Donghaksa Temple is the largest center of study for female monks in Korea.  In the spring, many visitors come to the temple to see the cherry blossom tunnel, a 3km pathway from Bakjeongja three-way intersection to the Donghaksa Temple. More info >>> http://bit.ly/10nj1wV

Photo: Cristina Bassi",,340785907491_10151476410307492,koreatourism,"Donghaksa Temple is the largest center of study for female monks in Korea.  In the spring, many visitors come to the temple to see the cherry blossom tunnel, a 3km pathway from Bakjeongja three-way intersection to the Donghaksa Temple. More info >>>  

Photo: Cristina Bassi ",Bakjeongja$$Donghaksa Temple$$Korea
Something to help you with your spring travel plans,What's happening in and around Korea (updated 3rd week of March 2013),340785907491_357352811050538,koreatourism,Something to help you with your spring travel plans What's happening in and around Korea (updated 3rd week of March 2013),Korea
"Today's podcast... Seoul-Mates, free museum tour, sansuyu festival, and cherry blossom forecasts.","Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",340785907491_153159008182543,koreatourism,"Today's   free museum tour, sansuyu festival, and cherry blossom forecasts. Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",Korea
"Course A of Yeongdeok's Blue Road hiking trail, called Light and Wind Path, takes you from the Gangguhang Port, Gobulbong Peak, 
Sunrise Campgrounds, Wind Power Station, Wind Farm, and finally to Sunrise Park, where you can take in the beautiful sunset from this observation deck.

For more info about the courses >>> http://bit.ly/ZM4Sa8 (English) or http://blueroad.yd.go.kr (Korean)",,340785907491_10151475660567492,koreatourism,"Course A of Yeongdeok's Blue Road hiking trail, called Light and Wind Path, takes you from the Gangguhang Port, Gobulbong Peak, 
Sunrise Campgrounds, Wind Power Station, Wind Farm, and finally to Sunrise Park, where you can take in the beautiful sunset from this observation deck.

For more info about the courses >>>   (English) or   (Korean) ",Gangguhang Port$$Sunrise Park$$Gobulbong Peak
"These wind turbines can be found along Yeongdeok's Blue Road, a hiking trail that runs along Korea's East Coast. 
Read about the Yeongdeok Blue Road from here >>> http://bit.ly/WVYRv0
The Yeongdeok Snow Crab Festival is also just around the corner (March 28 to April 1) >>> http://bit.ly/ZM26BZ",,340785907491_10151475639792492,koreatourism,"These wind turbines can be found along Yeongdeok's Blue Road, a hiking trail that runs along Korea's East Coast. 
Read about the Yeongdeok Blue Road from here >>>  
The Yeongdeok Snow Crab Festival is also just around the corner (March 28 to April 1) >>>   ",Blue Road$$East Coast$$Korea$$Yeongdeok Blue Road
"Seoul Metropolitan Government is looking for foreigners for their ""Global Seoul-Mate"" program to help with their online promotional activities. More details about the program here >>> http://bit.ly/ZYYVGK

Apply here >>> http://bit.ly/YpPOh4",,340785907491_10151474173487492,koreatourism,"Seoul Metropolitan Government is looking for foreigners for their ""Global Seoul-Mate"" program to help with their online promotional activities. More details about the program here >>>  

Apply here >>>   ",
These multicolored decorative paintings on the surface of traditional Korean wooden buildings are called DANCHEONG (단청). The color and pattern can differ according to the class and use of a building. Dancheong paintings use five basic colors based on the Philosophy of the Five Elements: blue for wood and east; red for fire and south; yellow for earth and center; white for metal and west and; black for water and north.,,340785907491_10151473179792492,koreatourism,These multicolored decorative paintings on the surface of traditional Korean wooden buildings are called DANCHEONG (). The color and pattern can differ according to the class and use of a building. Dancheong paintings use five basic colors based on the Philosophy of the Five Elements: blue for wood and east; red for fire and south; yellow for earth and center; white for metal and west and; black for water and north. ,
Experience history and culture with Gyeongju National Museum's FREE English tour program which will be running until November 30 of this year. Tours are scheduled every Saturday 13:00 – 14:30. More info >>> http://bit.ly/15XtPU2,,340785907491_10151472839587492,koreatourism,Experience history and culture with Gyeongju National Museum's FREE English tour program which will be running until November 30 of this year. Tours are scheduled every Saturday 13:00  14:30. More info >>>   ,
"The Online Travel Education Program has resumed. 
The program is a free online course that teaches you all the essentials of travel & tourism in Korea. It’s great for travel agents looking to bolster their expertise, but anyone who’s interested in travel information about Korea is welcome to take it. More info >>> http://bit.ly/YkVaNt

At the end of the course you have the option to take a quiz and receive a certificate certifying you as a specialist!",,340785907491_10151472472077492,koreatourism,"The Online Travel Education Program has resumed. 
The program is a free online course that teaches you all the essentials of travel & tourism in Korea. Its great for travel agents looking to bolster their expertise, but anyone whos interested in travel information about Korea is welcome to take it. More info >>>  

At the end of the course you have the option to take a quiz and receive a certificate certifying you as a specialist! ",Korea
"오징어 순대
Ojingeo (오징어; squid) soondae comes from Gangwon Province, the east coastal province known for cold, blue water and beautiful Sorak Mountain.  The squids is filled with stuffing of chopped up tentacles, vegetables and meat or sweet rice (찹쌀; chap ssal).",,340785907491_10151471084207492,koreatourism," 
Ojingeo (; squid) soondae comes from Gangwon Province, the east coastal province known for cold, blue water and beautiful Sorak Mountain.  The squids is filled with stuffing of chopped up tentacles, vegetables and meat or sweet rice (; chap ssal). ",Sorak Mountain$$Gangwon Province
Tongyeong International Music Festival and a line-up of other great music festivals. Have a listen >>> http://bit.ly/Z8f9v4,"Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",340785907491_122155697972886,koreatourism,"Tongyeong International Music Festival and a line-up of other great music festivals. Have a listen >>>   Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",Korea
"A beautiful blue-sky day at Incheon's Wolmi Amusement Park (http://bit.ly/XjfgED). While you're there, don't forget to try the 'Viking' and the 'Apollo Disco'

View Map >>> http://bit.ly/Z8cuS7",,340785907491_10151470793522492,koreatourism,"A beautiful blue-sky day at Incheon's Wolmi Amusement Park (  While you're there, don't forget to try the 'Viking' and the 'Apollo Disco'

View Map >>>   ",Incheon$$Wolmi Amusement Park
"Watch this video (http://bit.ly/ZsjqeX) for inspiration and come up with lyrics about spring. The winning lyrics will be produced into a song and a music video. Plus, there will be amazing prizes for selected winners.

Here's how to join >>> http://bit.ly/13WbVlZ","This is a 2012 promotional video with flowers and tourism attractions as themes. Set amidst Korea's spring flowers, this is a movie about a romantic love sto...",340785907491_549125648443481,koreatourism,"Watch this video (  for inspiration and come up with lyrics about spring. The winning lyrics will be produced into a song and a music video. Plus, there will be amazing prizes for selected winners.

Here's how to join >>>   This is a 2012 promotional video with flowers and tourism attractions as themes. Set amidst Korea's spring flowers, this is a movie about a romantic love sto...",Korea
"Reminder: If you are one of the winners, today (March 15, 2013) is the last day to send us an email to claim you prize.",'My Korean Travel Story' Launching Event Winners,340785907491_168506619967938,koreatourism,"Reminder: If you are one of the winners, today (March 15, 2013) is the last day to send us an email to claim you prize. 'My Korean Travel Story' Launching Event Winners",
"If you haven't already heard, KoreaTaste.org is hosting a food blogging contest. Sign up to be a blogger with KoreaTaste.org and post an entry (or more) about your Korean food experiences. 

Grand prize is a trip to Korea. Yes! They’ll fly you here and give you an awesome Korean food experience. 
Extended entry period: Feb 14 to Apr 30, 2013

Here's how to enter the contest >>> http://bit.ly/XCEUD3",,340785907491_10151465415242492,koreatourism,"If you haven't already heard,   hosting a food blogging contest. Sign up to be a blogger with   post an entry (or more) about your Korean food experiences. 

Grand prize is a trip to Korea. Yes! Theyll fly you here and give you an awesome Korean food experience. 
Extended entry period: Feb 14 to Apr 30, 2013

Here's how to enter the contest >>>   ",Korea
"Seoul Square, located across from Seoul Station, has a huge LED screen display that promotes artwork exhibitions. 

This one runs 10minutes long and is from Choi Mun-Sun and Kim Min-Sun, husband and wife who graduated from Kunstakademie Dusseldorf and whose works focus on society, cities, and urban dwellers. 

View map >>> http://bit.ly/13V798p",,340785907491_10151464696312492,koreatourism,"Seoul Square, located across from Seoul Station, has a huge LED screen display that promotes artwork exhibitions. 

This one runs 10minutes long and is from Choi Mun-Sun and Kim Min-Sun, husband and wife who graduated from Kunstakademie Dusseldorf and whose works focus on society, cities, and urban dwellers. 

View map >>>   ",Kunstakademie Dusseldorf$$Seoul Station$$Seoul Square
"Event Updates.
If you know of an event that's not on the list, send us a message ^^",What's happening in and around Korea (updated 2nd week of March 2013),340785907491_547663301944371,koreatourism,"Event Updates.
If you know of an event that's not on the list, send us a message ^^ What's happening in and around Korea (updated 2nd week of March 2013)",Korea
"Exhibits, cultural experience events, and an art fair. 
Also, Lisa Kelley asked Mark whether he has something prepared for White Day. Find out how he responded.","Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",340785907491_521376881238285,koreatourism,"Exhibits, cultural experience events, and an art fair. 
Also, Lisa Kelley asked Mark whether he has something prepared for White Day. Find out how he responded. Every Monday and Thursday, we talk to Lisa Kelley of Arirang Radio's Travel Bug to discuss the latest happenings around Korea.",Korea
"Seoul Tower beneath the pale moonlight.
Can you see the moon from where you are?",,340785907491_10151462750242492,koreatourism,"Seoul Tower beneath the pale moonlight.
Can you see the moon from where you are? ",Seoul Tower
Hanyang University now serves Halal Food at the school cafeteria >>> http://bit.ly/ZyDIlB,,340785907491_10151462087677492,koreatourism,Hanyang University now serves Halal Food at the school cafeteria >>>   ,
"Traditional structures in the heart of modernity.

Park Jae-young, a photographer who has been documenting Korean cultural relics for twenty years, is having a traditional architecture photo exhibit at the Namsangol Hanok Village 남산골한옥마을 from March 6 – April 1, 2013 >>> http://bit.ly/ZkpEh6

Admission is FREE.
View map here: http://bit.ly/ZkrKO2",,340785907491_10151461888602492,koreatourism,"Traditional structures in the heart of modernity.

Park Jae-young, a photographer who has been documenting Korean cultural relics for twenty years, is having a traditional architecture photo exhibit at the Namsangol Hanok Village  from March 6  April 1, 2013 >>>  

Admission is FREE.
View map here:   ",Namsangol Hanok Village
"2013 schedule for cultural experience events at the Tourist Information Center. Wear hanbok, play folk games, drink traditional tea, make traditional crafts, and write Korean calligraphy >>> http://bit.ly/13SyGri",,340785907491_10151460260977492,koreatourism,"2013 schedule for cultural experience events at the Tourist Information Center. Wear hanbok, play folk games, drink traditional tea, make traditional crafts, and write Korean calligraphy >>>   ",
