no,message,description,id,page_id,full_text,locations
842,"A #hkxmas Wish List
Tour #HongKong’s decorated malls to get in the Christmas spirit. From #HelloKitty to Italian escapes, there’s something for everyone. http://bit.ly/1bcUPPe",,114979501871035_612275192141461,DiscoverHongKong,"A #hkxmas Wish List
Tour #HongKongs decorated malls to get in the Christmas spirit. From #HelloKitty to Italian escapes, theres something for everyone.   ",
843,"From Betty Boop jackets to crystal studded unicorn head earrings, find the latest must-have fashions in Hong Kong right here http://bit.ly/1bPIhkp",Mix up your wardrobe with these new-look fashion accessories.,114979501871035_611876238848023,DiscoverHongKong,"From Betty Boop jackets to crystal studded unicorn head earrings, find the latest must-have fashions in Hong Kong right here   Mix up your wardrobe with these new-look fashion accessories.",Hong Kong
844,Ever considered a cycling holiday in Hong Kong?  Get into the picturesque suburbs and rural areas with these cycling tours. On yer bike! http://bit.ly/1hfZRA6,,114979501871035_611378095564504,DiscoverHongKong,Ever considered a cycling holiday in Hong Kong?  Get into the picturesque suburbs and rural areas with these cycling tours. On yer bike!   ,Hong Kong
845,"A #hkxmas Wish List – Win a trip for 2 to Hong Kong! 

Find details here: http://bit.ly/1f9et2N",,114979501871035_610958605606453,DiscoverHongKong,"A #hkxmas Wish List  Win a trip for 2 to Hong Kong! 

Find details here:   ",Hong Kong
846,"Avenue of Stars has some new sculptures this winter season. Check out the ‘T is for Travel’ installation series, which features works by some of Asia’s leading designers and artists, from 4-17 Dec. The series celebrates luxury shopping destination, T Galleria by DFS.",,114979501871035_609469022422078,DiscoverHongKong,"Avenue of Stars has some new sculptures this winter season. Check out the T is for Travel installation series, which features works by some of Asias leading designers and artists, from 4-17 Dec. The series celebrates luxury shopping destination, T Galleria by DFS. ",
847,"CNN picks 6 great ‘no reservations’ restaurants in Hong Kong. Line up and dig in! #hkfood
http://cnn.it/18lymVA",,114979501871035_608406835861630,DiscoverHongKong,"CNN picks 6 great no reservations restaurants in Hong Kong. Line up and dig in! #hkfood
  ",Hong Kong
848,Hong Kong bolsters its reputation as a Santa Claus Winter Games powerhouse with another world championship win! Well done Santa Banana – the world’s No. 1 Santa! #hkxmas,"Congratulations Santa Banana! And thank you all for joining us this year, we are already looking forward to Santa Winter Games 2014!",114979501871035_607962049239442,DiscoverHongKong,"Hong Kong bolsters its reputation as a Santa Claus Winter Games powerhouse with another world championship win! Well done Santa Banana  the worlds No. 1 Santa! #hkxmas Congratulations Santa Banana! And thank you all for joining us this year, we are already looking forward to Santa Winter Games 2014!",Hong Kong
849,"A #hkxmas Wish List - Win a trip for 2 to Hong Kong! 

Find details here: http://bit.ly/18OuWLq.",,114979501871035_607440892624891,DiscoverHongKong,"A #hkxmas Wish List - Win a trip for 2 to Hong Kong! 

Find details here:   ",Hong Kong
850,"The world’s best horses and jockeys will be competing at Sha Tin on Sunday, cheered on by thousands of racing fans. Check it out if you are in town! http://bit.ly/1eYgks3",,114979501871035_605562059479441,DiscoverHongKong,"The worlds best horses and jockeys will be competing at Sha Tin on Sunday, cheered on by thousands of racing fans. Check it out if you are in town!   ",
851,"The Michelin Guide Hong Kong and Macau 2014 is out! It features 284 Hong Kong restaurants, including everything from 69 affordable Bib Gourmand eateries to five establishments with the top 3-star ranking.  http://bit.ly/1eUd14j #hkfood",,114979501871035_605928479442799,DiscoverHongKong,"The Michelin Guide Hong Kong and Macau 2014 is out! It features 284 Hong Kong restaurants, including everything from 69 affordable Bib Gourmand eateries to five establishments with the top 3-star ranking.    #hkfood ",Macau$$Hong Kong
852,Shutterbugs -- we are looking for great photos that capture the spirit of Christmas in Hong Kong. Hashtag with #hkxmas. We’ll select some of the best to feature online. Cheers! http://bit.ly/15JahVV,,114979501871035_605584449477202,DiscoverHongKong,Shutterbugs -- we are looking for great photos that capture the spirit of Christmas in Hong Kong. Hashtag with #hkxmas. Well select some of the best to feature online. Cheers!   ,Hong Kong
853,"Who’s hungry? Spark your appetite with the below collage from Michelin-starred Chef David Myers’ gastronomic journey through #HongKong!
If you were in #HK for Wine & Dine Month, which popular type of Michelin-starred cuisine would you opt to enjoy?
1. Cantonese
2. Italian
3. French
4. Japanese",,114979501871035_605051826197131,DiscoverHongKong,"Whos hungry? Spark your appetite with the below collage from Michelin-starred Chef David Myers gastronomic journey through #HongKong!
If you were in #HK for Wine & Dine Month, which popular type of Michelin-starred cuisine would you opt to enjoy?
1. Cantonese
2. Italian
3. French
4. Japanese ",
854,"Travel Smart

When in Hong Kong do as the Hongkongers and take the MTR! This MTR Tourist app – with street and system maps – makes it a breeze to get a handle on the city’s excellent subway system! http://bit.ly/172HU7o Get it and get online with our tourist SIM card http://bit.ly/IrDkoa!",,114979501871035_604463546255959,DiscoverHongKong,"Travel Smart

When in Hong Kong do as the Hongkongers and take the MTR! This MTR Tourist app  with street and system maps  makes it a breeze to get a handle on the citys excellent subway system!   Get it and get online with our tourist SIM card   ",Hong Kong
855,"A Hong Kong Christmas Wish List
Telepathically send the world good wishes from WISH – a dramatic Christmas art installation surrounded by the glittering buildings of Central. The #hkxmas wish list. http://bit.ly/1k18ZIp",,114979501871035_604017022967278,DiscoverHongKong,"A Hong Kong Christmas Wish List
Telepathically send the world good wishes from WISH  a dramatic Christmas art installation surrounded by the glittering buildings of Central. The #hkxmas wish list.   ",
856,"It’s xiao long bao, but not as we know it. Fillings include truffle, ‘mouthwatering’ chicken, cheese, spicy Sichuan beef, shrimp, vegetable, foie gras, and , the original, pork. Check out where to get this and other winning Best of the Best Culinary Awards winners here http://bit.ly/198MDzt",,114979501871035_602726223096358,DiscoverHongKong,"Its xiao long bao, but not as we know it. Fillings include truffle, mouthwatering chicken, cheese, spicy Sichuan beef, shrimp, vegetable, foie gras, and , the original, pork. Check out where to get this and other winning Best of the Best Culinary Awards winners here   ",Sichuan
857,"Travel Smart

Ever get lost by bus when travelling? Well you won’t in Kowloon with the Kowloon Bus app. It’ll even warn you when to get off. Some functions work offline, others need an internet connection. Our tourist SIM card will come in handy for that. More on the app here http://bit.ly/17WA0ui. See the tourist SIM card here.  http://bit.ly/IrDkoa",,114979501871035_602231836479130,DiscoverHongKong,"Travel Smart

Ever get lost by bus when travelling? Well you wont in Kowloon with the Kowloon Bus app. Itll even warn you when to get off. Some functions work offline, others need an internet connection. Our tourist SIM card will come in handy for that. More on the app here   See the tourist SIM card here.    ",Kowloon
858,"Want to know what culinary destinations an American Michelin-starred chef visits while in #HongKong? Take a look at Chef David Myers' picks below!

For complete info on these HK culinary destinations visit: http://bit.ly/I0LPGn",,114979501871035_601746266527687,DiscoverHongKong,"Want to know what culinary destinations an American Michelin-starred chef visits while in #HongKong? Take a look at Chef David Myers' picks below!

For complete info on these HK culinary destinations visit:   ",HK
859,Want to have an unforgettable start to 2014? Get yourself to Victoria Harbour on New Year’s Eve. Spectacular setting. Breathtaking pyrotechnics.  Check out last year’s show to get an idea:  http://bit.ly/17V4K12,"See highlights of the New Year．New World － Hong Kong Countdown Celebrations, a spectacular eight-minute pyrotechnics show staged over Victoria Harbour to wel...",114979501871035_601377019897945,DiscoverHongKong,"Want to have an unforgettable start to 2014? Get yourself to Victoria Harbour on New Years Eve. Spectacular setting. Breathtaking pyrotechnics.  Check out last years show to get an idea:    See highlights of the New YearNew World  Hong Kong Countdown Celebrations, a spectacular eight-minute pyrotechnics show staged over Victoria Harbour to wel...",Victoria Harbour$$Hong Kong
860,"What’s the most romantic place in Hong Kong? The novel Hold My Hand by Durjoy Datta tells the story of a young couple falling in love in #HongKong - and in three short film adaptations, the story endures. Check out the trailer & find out more about the films here http://bit.ly/1bPsLpd.","Based on the popular Durjoy Datta novel Hold my Hand, three short films tell the story of an Indian romance in Hong Kong. Against a series of stunning Hong K...",114979501871035_601371603231820,DiscoverHongKong,"Whats the most romantic place in Hong Kong? The novel Hold My Hand by Durjoy Datta tells the story of a young couple falling in love in #HongKong - and in three short film adaptations, the story endures. Check out the trailer & find out more about the films here   Based on the popular Durjoy Datta novel Hold my Hand, three short films tell the story of an Indian romance in Hong Kong. Against a series of stunning Hong K...",Hong Kong
861,"Freewheelin’ in Hong Kong 

Get an insight into #HongKong culture with this free class on Chinese tea appreciation – each cup holds thousands of years of tradition! http://bit.ly/1gMwtni",,114979501871035_599460873422893,DiscoverHongKong,"Freewheelin in Hong Kong 

Get an insight into #HongKong culture with this free class on Chinese tea appreciation  each cup holds thousands of years of tradition!   ",Hong Kong
862,"Hong Kong Skyline – Best Vantage Points 

Looking across the harbour from Central pier 9 (near the Star Ferry) http://bit.ly/1ibSw6d  to Tsim Sha Tsui. Spot the heights of the ICC on the left and the low sweeping arc of the Hong Kong Cultural Centre on the right.",,114979501871035_599013923467588,DiscoverHongKong,"Hong Kong Skyline  Best Vantage Points 

Looking across the harbour from Central pier 9 (near the Star Ferry)    to Tsim Sha Tsui. Spot the heights of the ICC on the left and the low sweeping arc of the Hong Kong Cultural Centre on the right. ",Hong Kong Cultural Centre$$Hong Kong
863,"As if three Michelin stars weren’t enough, you’ve judged French restaurant Caprice, in Hong Kong’s Four Seasons Hotel, as one of the top five fine dining restaurants in the world! http://bit.ly/1e4Y8wq",,114979501871035_597484083620572,DiscoverHongKong,"As if three Michelin stars werent enough, youve judged French restaurant Caprice, in Hong Kongs Four Seasons Hotel, as one of the top five fine dining restaurants in the world!   ",
864,"Travel Smart

Do you tend to forget electrical adaptors when you travel?  The UK-style three-pronged plug is standard in #HongKong. And inexpensive adaptors are available at most convenience stores. See more here http://bit.ly/19mcFys",,114979501871035_597483853620595,DiscoverHongKong,"Travel Smart

Do you tend to forget electrical adaptors when you travel?  The UK-style three-pronged plug is standard in #HongKong. And inexpensive adaptors are available at most convenience stores. See more here   ",
865,Who’d like to be hiking the Dragon’s Back in #HongKong right now? Explore Hong Kong’s countryside with these hiking and cycling tours. http://bit.ly/1h78YUP,,114979501871035_595552380480409,DiscoverHongKong,Whod like to be hiking the Dragons Back in #HongKong right now? Explore Hong Kongs countryside with these hiking and cycling tours.   ,Hong Kongs
866,Look at the Star Ferry – it’s a ‘Mo Bro!’ Find out more about the Star ferry here http://bit.ly/1a6BHWF and Movember Hong Kong.,,114979501871035_595552043813776,DiscoverHongKong,Look at the Star Ferry  its a Mo Bro! Find out more about the Star ferry here   and Movember Hong Kong. ,Movember Hong Kong
867,"Chef David Myers in Hong Kong: Culinary Landscape (2 of 2)
Chef David Myers wraps up his #HongKong trip with an array of sumptuous flavours. Michelin star restaurants, an exclusive private kitchen, seaside chili crab and more! Thanks for joining us!

One of the most inexpensive Michelin-starred restaurants in the world resides in Hong Kong & is called _______________.

1. Ta Pantry (Mixed Fare)
2. Tim Ho Wan (Dim Sum)
3. Typhoon Shelter (Seafood)

http://bit.ly/1a7MUnM","The world's most affordable Michelin-starred restaurant, Tim Ho Wan beckons with its tasty and renowned dim sum. In this grand finale to the highlights of Ho...",114979501871035_595154657186848,DiscoverHongKong,"Chef David Myers in Hong Kong: Culinary Landscape (2 of 2)
Chef David Myers wraps up his #HongKong trip with an array of sumptuous flavours. Michelin star restaurants, an exclusive private kitchen, seaside chili crab and more! Thanks for joining us!

One of the most inexpensive Michelin-starred restaurants in the world resides in Hong Kong & is called _______________.

1. Ta Pantry (Mixed Fare)
2. Tim Ho Wan (Dim Sum)
3. Typhoon Shelter (Seafood)

  The world's most affordable Michelin-starred restaurant, Tim Ho Wan beckons with its tasty and renowned dim sum. In this grand finale to the highlights of Ho...",Hong Kong
868,"It’s sweet penguin! Made with glutinous rice flour, custard powder and sesame. (No penguins were harmed in the making of this dim sum). Pick up nifty food skills like this and more at one of the many classes and tours during #HKWineAndDine Month. http://bit.ly/1aWVUhW",,114979501871035_594633307238983,DiscoverHongKong,"Its sweet penguin! Made with glutinous rice flour, custard powder and sesame. (No penguins were harmed in the making of this dim sum). Pick up nifty food skills like this and more at one of the many classes and tours during #HKWineAndDine Month.   ",
869,Can you guess what kind of dim sum is being made here?,,114979501871035_594633167238997,DiscoverHongKong,Can you guess what kind of dim sum is being made here? ,
870,Beautiful time lapse video of #HongKong. Recognise any of the places?,"Hong Kong is Home. I remember when I first arrived in Hong Kong almost a decade ago, I felt like I had walked into an actual movie set. It was a place that I…",114979501871035_594238107278503,DiscoverHongKong,"Beautiful time lapse video of #HongKong. Recognise any of the places? Hong Kong is Home. I remember when I first arrived in Hong Kong almost a decade ago, I felt like I had walked into an actual movie set. It was a place that I",Hong Kong
871,"Where in the world is this?

Ans: Yes, it is indeed Lan Kwai Fong and it’ll be street carnival time next weekend. You can also catch street parties in Wan Chai and Stanley this weekend – all part of #HKWineAndDine Month. More info here. http://bit.ly/HEwdYa",,114979501871035_591923204176660,DiscoverHongKong,"Where in the world is this?

Ans: Yes, it is indeed Lan Kwai Fong and itll be street carnival time next weekend. You can also catch street parties in Wan Chai and Stanley this weekend  all part of #HKWineAndDine Month. More info here.   ",Wan Chai
872,"Freewheelin’ in Hong Kong
From free corkage to signature dishes on the house, Hong Kong’s restaurants are celebrating the #HKWineAndDine Month with plenty of offers to ruin your diet plans for November. More here.
http://bit.ly/1a2lYah",,114979501871035_592007197501594,DiscoverHongKong,"Freewheelin in Hong Kong
From free corkage to signature dishes on the house, Hong Kongs restaurants are celebrating the #HKWineAndDine Month with plenty of offers to ruin your diet plans for November. More here.
  ",Hong Kongs$$Hong Kong
873,"Chef David Myers in Hong Kong: Art Basel #HongKong

In this episode Chef David Myers explores some incredible art at Hong Kong’s inaugural Art Basel, including works by his favorite photographer Nobuyoshi Araki. Then at Mandarin Oriental, Hong Kong, he samples his first ever ear on a bed of sunflowers when Executive Chef Uwe Opocensky treats him to some Van Gogh art inspired food. Find out how it tastes by watching the episode below.

Tell us what’s the most fun & interesting thing you have ever eaten? http://bit.ly/1bdHcB1","Long established in Switzerland and Miami, Art Basel arrived in Hong Kong this year with the international art world in tow. David experiences the avant-gard...",114979501871035_591244794244501,DiscoverHongKong,"Chef David Myers in Hong Kong: Art Basel #HongKong

In this episode Chef David Myers explores some incredible art at Hong Kongs inaugural Art Basel, including works by his favorite photographer Nobuyoshi Araki. Then at Mandarin Oriental, Hong Kong, he samples his first ever ear on a bed of sunflowers when Executive Chef Uwe Opocensky treats him to some Van Gogh art inspired food. Find out how it tastes by watching the episode below.

Tell us whats the most fun & interesting thing you have ever eaten?   Long established in Switzerland and Miami, Art Basel arrived in Hong Kong this year with the international art world in tow. David experiences the avant-gard...",Hong Kongs$$Miami$$Switzerland$$Hong Kong$$Basel
874,"Hong Kong Skyline – Best Vantage Points

View of the Hong Kong Island skyline from a harbour cruise. This one has unlimited wine – it is #HKWineAndDine Month (31 Oct to 30 Nov) after all. Details on cruises here http://bit.ly/170IEEC and more foodie tours here http://bit.ly/1dH1xRI",,114979501871035_590723607629953,DiscoverHongKong,"Hong Kong Skyline  Best Vantage Points

View of the Hong Kong Island skyline from a harbour cruise. This one has unlimited wine  it is #HKWineAndDine Month (31 Oct to 30 Nov) after all. Details on cruises here   and more foodie tours here   ",Hong Kong Island$$Hong Kong
875,We normally don’t leave our empties lying around but these ones are special. There are 30 of these ‘bottles’ designed by local artists for #HKWineAndDine Month around town.  More info here: http://bit.ly/1bg6a37,,114979501871035_590193507682963,DiscoverHongKong,We normally dont leave our empties lying around but these ones are special. There are 30 of these bottles designed by local artists for #HKWineAndDine Month around town.  More info here:   ,
876,"American Express Hong Kong Wine & Dine Festival 
Slurp away, there are only a few hours of wining and dining left! #HKWineandDine http://bit.ly/1h57Kfb",,114979501871035_589340361101611,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival 
Slurp away, there are only a few hours of wining and dining left! #HKWineandDine   ",
877,"American Express Hong Kong Wine & Dine Festival

Does this pizza put a smile on your face too?  #HKWineandDine
http://bit.ly/1h57Kfb",,114979501871035_588927011142946,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival

Does this pizza put a smile on your face too?  #HKWineandDine
  ",
878,"American Express Hong Kong Wine & Dine Festival

It’s your last chance to quaff a few glasses today – don’t be shy… #HKWineandDine
http://bit.ly/1h57Kfb",,114979501871035_588926614476319,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival

Its your last chance to quaff a few glasses today  dont be shy #HKWineandDine
  ",
879,"American Express Hong Kong Wine & Dine Festival 

That’s amore! #HKWineandDine
http://bit.ly/HiAY9S",,114979501871035_588926164476364,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival 

Thats amore! #HKWineandDine
  ",
880,"American Express Hong Kong Wine & Dine Festival 
Fine wine. Great food. Live music. Life’s too short to say no! #HKWineandDine http://bit.ly/HiAY9S",,114979501871035_589338417768472,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival 
Fine wine. Great food. Live music. Lifes too short to say no! #HKWineandDine   ",
881,"American Express Hong Kong Wine & Dine Festival

Foie gras mousse, champagne & caviar jelly and fruity macaroons - treat yourselves at Andrew’s Kitchen this weekend! #HKWineandDine  
http://bit.ly/HiAY9S",,114979501871035_588924641143183,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival

Foie gras mousse, champagne & caviar jelly and fruity macaroons - treat yourselves at Andrews Kitchen this weekend! #HKWineandDine  
  ",Andrews Kitchen
882,"American Express Hong Kong Wine & Dine Festival
The city’s top hotel chefs are ready! Are you?
#HKWineandDine 
http://bit.ly/180I3mr",,114979501871035_588911257811188,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival
The citys top hotel chefs are ready! Are you?
#HKWineandDine 
  ",
883,"American Express Hong Kong Wine & Dine Festival
Corks are popping down at the harbourfront tonight! #HKWineandDine 
http://bit.ly/17wGmCP",,114979501871035_588919831143664,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival
Corks are popping down at the harbourfront tonight! #HKWineandDine 
  ",
884,"American Express Hong Kong Wine & Dine Festival
It’s not a trick of the light, this sparkling wine is blue. Yes, blue! Come and try this world first in the Party Wine Zone! #HKWineandDine 
http://bit.ly/180I3mr",,114979501871035_588918551143792,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival
Its not a trick of the light, this sparkling wine is blue. Yes, blue! Come and try this world first in the Party Wine Zone! #HKWineandDine 
  ",
885,"American Express Hong Kong Wine & Dine Festival
Beware – Friday night wig fever is catching after a few cheeky glasses of Bordeaux! Santé! #HKWineandDine 
http://bit.ly/180I3mr",,114979501871035_588920224476958,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival
Beware  Friday night wig fever is catching after a few cheeky glasses of Bordeaux! Sant! #HKWineandDine 
  ",Bordeaux
886,"American Express Hong Kong Wine & Dine Festival
The sun is setting over the festival, but the fun is only just beginning! #HKWineandDine
http://bit.ly/1f5l4M5",,114979501871035_588534497848864,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival
The sun is setting over the festival, but the fun is only just beginning! #HKWineandDine
  ",
887,"American Express Hong Kong Wine & Dine Festival

From sweet taro pineapple buns to pan fried abalone, it’s dining Hong Kong style! #HKWineandDine 
http://bit.ly/1f5l4M5",,114979501871035_588463901189257,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival

From sweet taro pineapple buns to pan fried abalone, its dining Hong Kong style! #HKWineandDine 
  ",Hong Kong
888,"American Express Hong Kong Wine & Dine Festival

It’s starting! Charge your glasses for 4 days of great food and wine http://bit.ly/1f5l4M5, and of course, the unbeatable Hong Kong skyline! #HKWineandDine",,114979501871035_588467624522218,DiscoverHongKong,"American Express Hong Kong Wine & Dine Festival

Its starting! Charge your glasses for 4 days of great food and wine   and of course, the unbeatable Hong Kong skyline! #HKWineandDine ",Hong Kong
889,"Chef David Myers in Hong Kong: Men's Fashion

In the 3rd installment of our series, Chef David gets his fashion on in #HongKong! David's adventures include tailored vs. off-the-rack clothing at Moustache boutique, custom shirts at Ascot Chang, and ""shoe heaven"" at TASSELS - Gentlemen's Shoe Store. Who knew Chef David was such a fashionista?!

So, where would we find you shopping in Hong Kong: Custom Tailor or Designer Boutique? http://bit.ly/17f5bmH","Voted one of GQ's ""Men of Style,"" Chef David has an eye for the finest. Share his visit to the Moustache Boutique where he discusses the difference between c...",114979501871035_587959444573036,DiscoverHongKong,"Chef David Myers in Hong Kong: Men's Fashion

In the 3rd installment of our series, Chef David gets his fashion on in #HongKong! David's adventures include tailored vs. off-the-rack clothing at Moustache boutique, custom shirts at Ascot Chang, and ""shoe heaven"" at TASSELS - Gentlemen's Shoe Store. Who knew Chef David was such a fashionista?!

So, where would we find you shopping in Hong Kong: Custom Tailor or Designer Boutique?   Voted one of GQ's ""Men of Style,"" Chef David has an eye for the finest. Share his visit to the Moustache Boutique where he discusses the difference between c...",Hong Kong
890,National Geographic names a #HongKong trail as one of the world’s best. What’s your favourite Hong Kong hike? See the NG article here http://on.natgeo.com/1eI5kOQ And find out more about Hong Kong’s great outdoors here http://bit.ly/1h78YUP,,114979501871035_586599941375653,DiscoverHongKong,National Geographic names a #HongKong trail as one of the worlds best. Whats your favourite Hong Kong hike? See the NG article here   And find out more about Hong Kongs great outdoors here   ,Hong Kongs$$Hong Kong
891,"Visitors to #HongKong have been bumping into some colourful characters today. Watch out for them at the airport, Avenue Of Stars and various border checkpoints up to Oct 28! http://bit.ly/1eImnjN",,114979501871035_585072308195083,DiscoverHongKong,"Visitors to #HongKong have been bumping into some colourful characters today. Watch out for them at the airport, Avenue Of Stars and various border checkpoints up to Oct 28!   ",
892,"For UK TV chef and food writer, Ching-He Huang, Hong Kong has a lot to offer. Below is just a snippet of her recent visit to the city. See more of Ching’s time in Hong Kong at: http://bit.ly/1bkoYxK","A glance at TV chef and food writer, Ching He Huang's favourite places to visit in Hong Kong.",114979501871035_584963638205950,DiscoverHongKong,"For UK TV chef and food writer, Ching-He Huang, Hong Kong has a lot to offer. Below is just a snippet of her recent visit to the city. See more of Chings time in Hong Kong at:   A glance at TV chef and food writer, Ching He Huang's favourite places to visit in Hong Kong.",UK$$Hong Kong
893,Need a reason to visit Hong Kong? Fodor’s gives you seven! http://bit.ly/15ZAm2i,"Come for the art and the views, but stay for the fantastic food, strong drinks, and swanky stays. Hong Kong should be at the top of your travel wishlist right now. Here's why.",114979501871035_584582901577357,DiscoverHongKong,"Need a reason to visit Hong Kong? Fodors gives you seven!   Come for the art and the views, but stay for the fantastic food, strong drinks, and swanky stays. Hong Kong should be at the top of your travel wishlist right now. Here's why.",Hong Kong
894,"Chef David Myers in Hong Kong: Culinary Landscape (1 of 2)
Michelin-Starred Chef David Myers of Los Angeles explores some of #HongKong's iconic restaurants & delicacies, incl. the molecular gastronomy of Chef Alvin Leung at 2 Michelin-Starred Bo Innovation.

Which of the #HK delicacies seen here sounds most delicious to you?
1. Hearty beef brisket noodles at Kau Kee
2. Warm, creamy egg tarts at Tai Cheong Bakery
3. Rich wonton noodles at Mak Noodles

http://bit.ly/1eIikUN","Beware, don't view this video if you are hungry. You can almost inhale the Beef Brisket Noodles at Kau Kee Restaurant, the warm egg tart at Tai Cheong Bakery...",114979501871035_584226414946339,DiscoverHongKong,"Chef David Myers in Hong Kong: Culinary Landscape (1 of 2)
Michelin-Starred Chef David Myers of Los Angeles explores some of #HongKong's iconic restaurants & delicacies, incl. the molecular gastronomy of Chef Alvin Leung at 2 Michelin-Starred Bo Innovation.

Which of the #HK delicacies seen here sounds most delicious to you?
1. Hearty beef brisket noodles at Kau Kee
2. Warm, creamy egg tarts at Tai Cheong Bakery
3. Rich wonton noodles at Mak Noodles

  Beware, don't view this video if you are hungry. You can almost inhale the Beef Brisket Noodles at Kau Kee Restaurant, the warm egg tart at Tai Cheong Bakery...",Tai Cheong Bakery$$Los Angeles$$Kau Kee Restaurant$$Hong Kong
895,Hong Kong food critic William Mark recommends Champagne as the best match for dim sum. All the more reason to eat dim sum then! Get the Discover Hong Kong∙ Travel Pack app for more food guides http://bit.ly/172HU7o and find out about the American Express Hong Kong Wine & Dine Festival http://bit.ly/18BMPKH,"If you come to Hong Kong, you have to try dim sum – even if you are here to enjoy the American Express Hong Kong Wine & Dine Festival. So what wine goes best with a dim sum feast? http://bit.ly/1cNc51o",114979501871035_583730608329253,DiscoverHongKong,"Hong Kong food critic William Mark recommends Champagne as the best match for dim sum. All the more reason to eat dim sum then! Get the Discover Hong Kong Travel Pack app for more food guides   and find out about the American Express Hong Kong Wine & Dine Festival   If you come to Hong Kong, you have to try dim sum  even if you are here to enjoy the American Express Hong Kong Wine & Dine Festival. So what wine goes best with a dim sum feast?  ",Hong Kong Travel Pack$$Hong Kong
896,"If you come to Hong Kong, you have to try dim sum – even if you are here to enjoy the American Express Hong Kong Wine & Dine Festival. So what wine goes best with a dim sum feast? http://bit.ly/1cNc51o",,114979501871035_583322561703391,DiscoverHongKong,"If you come to Hong Kong, you have to try dim sum  even if you are here to enjoy the American Express Hong Kong Wine & Dine Festival. So what wine goes best with a dim sum feast?   ",Hong Kong
897,"From theme parks to shopping malls, the whole of Hong Kong is gripped by Halloween fever. In this album, we give you four steps to enjoying the best Halloween bash this side of Hades and show you some of the highlights of the celebrations. http://bit.ly/1gp1E6p",,114979501871035_581811091854538,DiscoverHongKong,"From theme parks to shopping malls, the whole of Hong Kong is gripped by Halloween fever. In this album, we give you four steps to enjoying the best Halloween bash this side of Hades and show you some of the highlights of the celebrations.   ",Hong Kong
898,"Great recommendations! ‘The Food Critics Guide to the Great Tastes of Hong Kong’ suggests an unoaked Pinot Noir, a Beaujolais, Californian or Australian chardonnays or a Bourgogne Blanc. What do you think? Get the Discover Hong Kong∙ Travel Pack app to read this book  http://bit.ly/172HU7o and find out about the American Express Hong Kong Wine & Dine Festival here http://bit.ly/1gJYYR1",This Baked Lobster with Cheese is looking for a wine to accompany it to the American Express Hong Kong Wine & Dine Festival. What would you recommend? http://bit.ly/16Jbb4I,114979501871035_581262645242716,DiscoverHongKong,"Great recommendations! The Food Critics Guide to the Great Tastes of Hong Kong suggests an unoaked Pinot Noir, a Beaujolais, Californian or Australian chardonnays or a Bourgogne Blanc. What do you think? Get the Discover Hong Kong Travel Pack app to read this book    and find out about the American Express Hong Kong Wine & Dine Festival here   This Baked Lobster with Cheese is looking for a wine to accompany it to the American Express Hong Kong Wine & Dine Festival. What would you recommend?  ",Hong Kong Travel Pack$$Hong Kong
899,This Baked Lobster with Cheese is looking for a wine to accompany it to the American Express Hong Kong Wine & Dine Festival. What would you recommend? http://bit.ly/16Jbb4I,,114979501871035_580707048631609,DiscoverHongKong,This Baked Lobster with Cheese is looking for a wine to accompany it to the American Express Hong Kong Wine & Dine Festival. What would you recommend?   ,
900,PSY in Hong Kong for a harbour-side shoot. ,"Had a great shooting with #SOUL in Hong Kong, check out my new headphone at www.Soulelectronics.com and the latest product updates on https://www.facebook.com/SOULElectronics  #SoulNation",114979501871035_580661148636199,DiscoverHongKong,"PSY in Hong Kong for a harbour-side shoot.  Had a great shooting with #SOUL in Hong Kong, check out my new headphone at   the latest product updates on    #SoulNation",Hong Kong
901,"James Bond has visited Hong Kong on a few occasions, but which Bond movie features the legendary The Peninsula Hotel and its fleet of ‘Peninsula Green’ Rolls-Royce cars?

Ans: It was indeed “The Man with The Golden Gun”, in which Bond girl Andrea Andrews is picked up by one of the hotel’s cars. More details here: http://bit.ly/17iTKo1
Here’s how to get there: http://bit.ly/GOrAuR",,114979501871035_577891268913187,DiscoverHongKong,"James Bond has visited Hong Kong on a few occasions, but which Bond movie features the legendary The Peninsula Hotel and its fleet of Peninsula Green Rolls-Royce cars?

Ans: It was indeed The Man with The Golden Gun, in which Bond girl Andrea Andrews is picked up by one of the hotels cars. More details here:  
Heres how to get there:   ",Peninsula Green Rolls-Royce$$Peninsula Hotel$$Hong Kong
