no,message,description,id,page_id,full_text,locations
124,"Where were you on the eve of Hari Raya Aidilfitri? We were doing last minute shopping & soaking in the ambience at Jalan Masjid India, Kuala Lumpur. 😊😊😊",,107026329336542_746713468701155,malaysia.travel.sg,"Where were you on the eve of Hari Raya Aidilfitri? We were doing last minute shopping & soaking in the ambience at Jalan Masjid India, Kuala Lumpur.  ",Jalan Masjid India$$Kuala Lumpur
125,"Morning peeps, just to share our Hari Raya video greetings to all our Muslim FBians. :)",,107026329336542_744749795564189,malaysia.travel.sg,"Morning peeps, just to share our Hari Raya video greetings to all our Muslim FBians. :) ",Hari Raya
126,"FBians who are keen in catching this upcoming Malay theatre play, answer these questions and stand a chance to win a pair of tickets worth $128. (We have 5 pairs to give away)

Questions:
1. Name TWO Malaysian Celebrities who are featured in this play?
2. Name the location of the theatre?

Simply MESSAGE us the answers and your details below:
- Full Name (as per NRIC)
- Email Address
- Contact Number 

* This contest is applicable only to Singapore residents.
* Winners will be notified through email.

#cocoonfilmspteltd #bahayanyawanita #malaysia",,107026329336542_740620459310456,malaysia.travel.sg,"FBians who are keen in catching this upcoming Malay theatre play, answer these questions and stand a chance to win a pair of tickets worth $128. (We have 5 pairs to give away)

Questions:
1. Name TWO Malaysian Celebrities who are featured in this play?
2. Name the location of the theatre?

Simply MESSAGE us the answers and your details below:
- Full Name (as per NRIC)
- Email Address
- Contact Number 

* This contest is applicable only to Singapore residents.
* Winners will be notified through email.

#cocoonfilmspteltd #bahayanyawanita #malaysia ",Singapore
127,We just ❤ to share short film like this during the upcoming Hari Raya Aidilfitri festive season. Enjoy!  ツ,"Nissan Malaysia is proud to present, ""Atuk"" a poignant Hari Raya story of family and love. A Malaysian production, this short film revolves around Atuk and h...",107026329336542_740570145982154,malaysia.travel.sg,"We just  to share short film like this during the upcoming Hari Raya Aidilfitri festive season. Enjoy!   Nissan Malaysia is proud to present, ""Atuk"" a poignant Hari Raya story of family and love. A Malaysian production, this short film revolves around Atuk and h...",Nissan Malaysia$$Atuk
128,"Sabah now has the world’s longest zip line – the bigger-scale version of the flying fox that enables users to traverse from the top to the bottom of a cable attached to a moving pulley – that will give the thrill of literally sailing from the air from one island to another at the Tunku Abdul Rahman Marine Park, linking Pulau Gaya and Pulau Sapi.

The zip line enables visitors to cross the narrow straits between both islands in about 30 to 40 seconds.

The starting point of the line begins from the top of a hill at Pulau Gaya, (about 45m above sea level) and riders gradually descend to a 8m-high platform at Pulau Sapi.

The zip line operates between 10am and 4pm daily. 
Operator: http://bit.ly/1w8ZeOp
Video Link: http://bit.ly/VRXtKq",,107026329336542_738831639489338,malaysia.travel.sg,"Sabah now has the worlds longest zip line  the bigger-scale version of the flying fox that enables users to traverse from the top to the bottom of a cable attached to a moving pulley  that will give the thrill of literally sailing from the air from one island to another at the Tunku Abdul Rahman Marine Park, linking Pulau Gaya and Pulau Sapi.

The zip line enables visitors to cross the narrow straits between both islands in about 30 to 40 seconds.

The starting point of the line begins from the top of a hill at Pulau Gaya, (about 45m above sea level) and riders gradually descend to a 8m-high platform at Pulau Sapi.

The zip line operates between 10am and 4pm daily. 
Operator:  
Video Link:   ",Pulau Gaya$$Pulau Sapi$$Tunku Abdul Rahman Marine Park
129,"During the month of Ramadhan, Bazaars in Johor is much sought after. Have you check this places out?


Special thanks to JOHOR KAKI Blog",Winner Best Singapore food blog 2013. Winner Best Malaysia food blog 2013. Johor Kaki gets more Google views than Lady Gaga.,107026329336542_737461676293001,malaysia.travel.sg,"During the month of Ramadhan, Bazaars in Johor is much sought after. Have you check this places out?


Special thanks to JOHOR KAKI Blog Winner Best Singapore food blog 2013. Winner Best Malaysia food blog 2013. Johor Kaki gets more Google views than Lady Gaga.",JOHOR$$Johor$$Malaysia
130,"Have you tried the White Lady? 

When visiting  Kuching, do try this chilled drink made with milk, mango juice, longan and pineapple.

Truly quench one's thirst during this hot season.

#kuching #whiteladydrink #vmy2014",,107026329336542_734539563251879,malaysia.travel.sg,"Have you tried the White Lady? 

When visiting  Kuching, do try this chilled drink made with milk, mango juice, longan and pineapple.

Truly quench one's thirst during this hot season.

#kuching #whiteladydrink #vmy2014 ",Kuching
131,Shoppers alert: Another exciting Mall is set to open its doors across the Causeway.  :),"JOHOR BARU: Komtar Johor Baru City Centre (Komtar JBCC) shopping mall is set to open its doors to shoppers on July 18 with a range of local and international brands including Marks & Spencer, Sephora, Pandora and Victoria’s Secret.",107026329336542_733568103349025,malaysia.travel.sg,"Shoppers alert: Another exciting Mall is set to open its doors across the Causeway.  :) JOHOR BARU: Komtar Johor Baru City Centre (Komtar JBCC) shopping mall is set to open its doors to shoppers on July 18 with a range of local and international brands including Marks & Spencer, Sephora, Pandora and Victorias Secret.",JOHOR
132,,"From 4 till 26 July you can feast on a sumptuous dinner buffet at LEGOLAND Malaysia and experience Miniland at night. 

For more info visit: http://www.legoland.com.my/Plan/LEGOLAND-Dinner-Buffet/",107026329336542_730580430314459,malaysia.travel.sg," From 4 till 26 July you can feast on a sumptuous dinner buffet at LEGOLAND Malaysia and experience Miniland at night. 

For more info visit:  ",Miniland$$LEGOLAND Malaysia
133,Have you ever wanted to learn how to weave a Ketupat? Take a look at this video and give it a go. :),"Ever try weaving your own ketupat? Well, here's the demonstration for you guys. Have fun weaving ketupat peeps :) Feel free to share with us your experience ...",107026329336542_730201863685649,malaysia.travel.sg,"Have you ever wanted to learn how to weave a Ketupat? Take a look at this video and give it a go. :) Ever try weaving your own ketupat? Well, here's the demonstration for you guys. Have fun weaving ketupat peeps :) Feel free to share with us your experience ...",
134,"Happening at Malaysia Fruits & Food Fiesta together with The 13th HALAL Food Expo, visit our booth as we are offering 4 authentic Malaysian Laksa cuisines by the renowned Malaysian Celebrity Chef, Dato' Chef Ismail during 19 - 22 June 2014 (Singapore Expo Hall 6).
1. Johor Laksa
2. Sarawak Laksa
3. Penang Assam Laksa
4. Kelantan Laksam 

We look forward to seeing you at our booth. :)",,107026329336542_724904404215395,malaysia.travel.sg,"Happening at Malaysia Fruits & Food Fiesta together with The 13th HALAL Food Expo, visit our booth as we are offering 4 authentic Malaysian Laksa cuisines by the renowned Malaysian Celebrity Chef, Dato' Chef Ismail during 19 - 22 June 2014 (Singapore Expo Hall 6).
1. Johor Laksa
2. Sarawak Laksa
3. Penang Assam Laksa
4. Kelantan Laksam 

We look forward to seeing you at our booth. :) ",Kelantan
135,"Morning peeps, we would like to date you on 13 June. :)
We have limited tickets to give away. Come and enjoy a night of the Serenade Malaysia by Kinabalu Merdu Sound, Chambers The Arts House at The Old Parliament


Simply tell us you want through message with your full name, contact and IC number. Remember, tickets are limited. First come first served! Hurry :)
 ","Listen to modern jazz numbers and some of the latest hits, making up a unique bamboo orchestra from Sabah which is not something often seen here in Singapore.",107026329336542_721327221239780,malaysia.travel.sg,"Morning peeps, we would like to date you on 13 June. :)
We have limited tickets to give away. Come and enjoy a night of the Serenade Malaysia by Kinabalu Merdu Sound, Chambers The Arts House at The Old Parliament


Simply tell us you want through message with your full name, contact and IC number. Remember, tickets are limited. First come first served! Hurry :)
  Listen to modern jazz numbers and some of the latest hits, making up a unique bamboo orchestra from Sabah which is not something often seen here in Singapore.",Singapore$$Malaysia
136,"To our Muslim Fbians in Singapore, you will be happy to know that Tony Roma's is opening its first outlet in Johor Bahru this year-end.  :)","Famous for ribs! Looks like Tony Roma's is opening its first Johor Bahru outlet this year. What other famous restaurants do you wish to see in our city?

source: http://bit.ly/1p3uMWS",107026329336542_716252831747219,malaysia.travel.sg,"To our Muslim Fbians in Singapore, you will be happy to know that Tony Roma's is opening its first outlet in Johor Bahru this year-end.  :) Famous for ribs! Looks like Tony Roma's is opening its first Johor Bahru outlet this year. What other famous restaurants do you wish to see in our city?

source:  ",Singapore$$Johor Bahru
137,"No, this is not a horror movie.

""Lost in JB"" Escape Rooms was founded by a group of friends who are passionate about gaming, adventure and innovative ideas. The rooms constructs realistic scenes where players take on a role and objective within a story. Within a fixed amount of time, players have to use their observational skills, logical thinking and work together as team to uncover clues, solve puzzles one step at a time, and ultimately escape from the room.

Extremely popular in Japan, Hong Kong, England and now Johor Bahru, players solve a series of puzzles to escape the room and immerse themselves into the scenario and plot. 

Address:
G10 Block A, Akademik Suite, Jalan Austin Heights Utama, Taman Mount Austin
81100 Johor Bahru
Phone +60 7-300 6102 
Email contact@lostinjb.com
Website http://www.lostinjb.com",,107026329336542_716246588414510,malaysia.travel.sg,"No, this is not a horror movie.

""Lost in JB"" Escape Rooms was founded by a group of friends who are passionate about gaming, adventure and innovative ideas. The rooms constructs realistic scenes where players take on a role and objective within a story. Within a fixed amount of time, players have to use their observational skills, logical thinking and work together as team to uncover clues, solve puzzles one step at a time, and ultimately escape from the room.

Extremely popular in Japan, Hong Kong, England and now Johor Bahru, players solve a series of puzzles to escape the room and immerse themselves into the scenario and plot. 

Address:
G10 Block A, Akademik Suite, Jalan Austin Heights Utama, Taman Mount Austin
81100 Johor Bahru
Phone +60 7-300 6102 
Email  
Website   ",Taman Mount Austin$$Hong Kong$$Jalan Austin Heights Utama$$England$$Japan$$Johor Bahru
138,"Hi Fellow FBians,

Stand a chance to win RM150 Tamarind Hill Restaurant cash voucher. Simply name the signature soup dish.

Tamarind Hill restaurant is one of the first contemporary Thai and Burmese restaurants in the Malaysian dining scene. 
The winner of the industry accolade for Best Asian Cuisine by The Hospitality Asia Platinum Awards for 2003-2004, today Tamarind Hill is set on one of the most spectacular and exclusive private hill top properties in the heart of Kuala Lumpur. 
An introductory menu however extensive, consists of their signature Tom Yam cooked with river lobsters among spicier or subtler soups of sorts, none less Siamese than others yet many are new to local diners. The line-up of Thai salads too includes Green mango salad served with crispy salmon for those who are familiar with it or mouth-watering spicy beef salad tossed with tomato & basil as well as the popular crispy duck & cucumber salad and a zesty house dressing.

Address : 19, Jalan Sultan Ismail, Kuala Lumpur
Tel : +603-2148-3200
Email : reservations@tamarindrestaurants.com

#tamarindhill #tmcontest #tmsingapore",,107026329336542_713951985310637,malaysia.travel.sg,"Hi Fellow FBians,

Stand a chance to win RM150 Tamarind Hill Restaurant cash voucher. Simply name the signature soup dish.

Tamarind Hill restaurant is one of the first contemporary Thai and Burmese restaurants in the Malaysian dining scene. 
The winner of the industry accolade for Best Asian Cuisine by The Hospitality Asia Platinum Awards for 2003-2004, today Tamarind Hill is set on one of the most spectacular and exclusive private hill top properties in the heart of Kuala Lumpur. 
An introductory menu however extensive, consists of their signature Tom Yam cooked with river lobsters among spicier or subtler soups of sorts, none less Siamese than others yet many are new to local diners. The line-up of Thai salads too includes Green mango salad served with crispy salmon for those who are familiar with it or mouth-watering spicy beef salad tossed with tomato & basil as well as the popular crispy duck & cucumber salad and a zesty house dressing.

Address : 19, Jalan Sultan Ismail, Kuala Lumpur
Tel : +603-2148-3200
Email :  

#tamarindhill #tmcontest #tmsingapore ",Tamarind Hill$$Kuala Lumpur
139,"Masak Ikan Tanah Liat, literally translated as fish cooked in clay is a traditional Peninsula Malaysia dish. 
The whole fish is seasoned and wrapped in banana leaves. Wet clay is then packed around this parcel and put into the fire to cook. Locals says the fish will taste sweeter by cooking in this traditional method.

The fishy smell will be absorbed by the clay, making the fish, which is seasoned with onion, chilli, turmeric, lemongrass and shrimp paste taste heavenly.

#vmy2014 #tmsingapore #masakikantanahliat",,107026329336542_713111342061368,malaysia.travel.sg,"Masak Ikan Tanah Liat, literally translated as fish cooked in clay is a traditional Peninsula Malaysia dish. 
The whole fish is seasoned and wrapped in banana leaves. Wet clay is then packed around this parcel and put into the fire to cook. Locals says the fish will taste sweeter by cooking in this traditional method.

The fishy smell will be absorbed by the clay, making the fish, which is seasoned with onion, chilli, turmeric, lemongrass and shrimp paste taste heavenly.

#vmy2014 #tmsingapore #masakikantanahliat ",Peninsula Malaysia
140,"Planning a trip to Sabah?
You might want to include these places in your itinerary.  :)","From getting up close and personal with wild animals to playing in crystal clear waters, Sabah is a place that's filled with fun and exciting activities!",107026329336542_710731122299390,malaysia.travel.sg,"Planning a trip to Sabah?
You might want to include these places in your itinerary.  :) From getting up close and personal with wild animals to playing in crystal clear waters, Sabah is a place that's filled with fun and exciting activities!",
141,"Take a tour of KLIA 2, Malaysia's low-cost terminal.",Take a tour of KLIA2. Malaysia's newest airport & the world's largest dedicated low-cost carrier terminal.,107026329336542_709577145748121,malaysia.travel.sg,"Take a tour of KLIA 2, Malaysia's low-cost terminal. Take a tour of KLIA2. Malaysia's newest airport & the world's largest dedicated low-cost carrier terminal.",Malaysia
142,"A short video on Batu Pahat, in the eyes of a local. Enjoy! :)",Get to know the real Batu Pahat in this short video.,107026329336542_708138685891967,malaysia.travel.sg,"A short video on Batu Pahat, in the eyes of a local. Enjoy! :) Get to know the real Batu Pahat in this short video.",
143,"Throwback!

Who remembers filling in the Immigration Disembarkation Card (aka IMM.26 Form/white card/immigration card) upon entering Malaysia?
This process was scrapped on 1st June, 2012.

#throwback #throwbackwednesday #tmsingapore",,107026329336542_707257975980038,malaysia.travel.sg,"Throwback!

Who remembers filling in the Immigration Disembarkation Card (aka   card/immigration card) upon entering Malaysia?
This process was scrapped on 1st June, 2012.

#throwback #throwbackwednesday #tmsingapore ",Malaysia
144,"Discover the wonders of an ancient forest at Mutiara Taman Negara. An eco-tourism Resort that offers a variety of accommodation types promises guests this unique experience with basic amenities and sufficient modern comforts. 

Taman Negara was established in 1939 and is the largest park in peninsular Malaysia reputed to be The Best Kept Tropical Rainforest, thanks to its protected status.

#vmt2014 #tmsingapore #mutiaratamannegara",,107026329336542_704883122884190,malaysia.travel.sg,"Discover the wonders of an ancient forest at Mutiara Taman Negara. An eco-tourism Resort that offers a variety of accommodation types promises guests this unique experience with basic amenities and sufficient modern comforts. 

Taman Negara was established in 1939 and is the largest park in peninsular Malaysia reputed to be The Best Kept Tropical Rainforest, thanks to its protected status.

#vmt2014 #tmsingapore #mutiaratamannegara ",Malaysia
145,"Hi Peeps,

Share with us on what attracts you to the islands of Malaysia. Which island is your top favourite and what would you recommend to fellow FBians who plans to visit there.

Share with us and we may just feature your recommendation in our next Yours Truly Magazine issue.

#islandsofmalaysia #vmy2014 #tmsingapore

posted: fe",,107026329336542_700512113321291,malaysia.travel.sg,"Hi Peeps,

Share with us on what attracts you to the islands of Malaysia. Which island is your top favourite and what would you recommend to fellow FBians who plans to visit there.

Share with us and we may just feature your recommendation in our next Yours Truly Magazine issue.

#islandsofmalaysia #vmy2014 #tmsingapore

posted: fe ",Malaysia
146,"Peeps, we are giving away 5 sets of tickets to LEGOLAND Malaysia on Star Wars Day, 3 May 2014 (Saturday).

To stand a chance to win, simply answer 3 questions:

1. How many States are there in Malaysia?  
2. Where is LEGOLAND Malaysia Resort located in Malaysia? 
3. Finish the sentence:

""I want to go to LEGOLAND Malaysia Resort on LEGO® Star Wars day because..."" (not more than 30 words)

Message us through our inbox with:
* Your Full Name
* NRIC/Passport Number
* Contact Number and Email Address
* Answers to the above questions 

Terms and Conditions:
- Contest closing date: 30 April 2014 (Wednesday)
- This contest is applicable to Singapore residents only.
-  Tourism Malaysia reserve the right to select the winners at our sole discretion.
- Winners are to wear their own Star Wars costume on 3 May.

#legolandmalaysia #tmsingapore #vmy2014",,107026329336542_700076253364877,malaysia.travel.sg,"Peeps, we are giving away 5 sets of tickets to LEGOLAND Malaysia on Star Wars Day, 3 May 2014 (Saturday).

To stand a chance to win, simply answer 3 questions:

1. How many States are there in Malaysia?  
2. Where is LEGOLAND Malaysia Resort located in Malaysia? 
3. Finish the sentence:

""I want to go to LEGOLAND Malaysia Resort on LEGO Star Wars day   more than 30 words)

Message us through our inbox with:
* Your Full Name
* NRIC/Passport Number
* Contact Number and Email Address
* Answers to the above questions 

Terms and Conditions:
- Contest closing date: 30 April 2014 (Wednesday)
- This contest is applicable to Singapore residents only.
-  Tourism Malaysia reserve the right to select the winners at our sole discretion.
- Winners are to wear their own Star Wars costume on 3 May.

#legolandmalaysia #tmsingapore #vmy2014 ",LEGOLAND Malaysia Resort$$Singapore$$Malaysia$$LEGOLAND Malaysia
147,Special thanks to Calvin Soonzh for sharing this with us. :),"Four days travelling around Penang, Malaysia. I have experience something that I have not feel it for a long time. Something that most of us have probably forgotten how it feels like. It was the selflessness, the interaction human once have with each other. It was the deep sense of human touch. I bring this back home, make it into a travelogue video, and hope to share with everyone the experience I have, in this small town, Penang. Hope everyone will like it. :)",107026329336542_694763550562814,malaysia.travel.sg,"Special thanks to Calvin Soonzh for sharing this with us. :) Four days travelling around Penang, Malaysia. I have experience something that I have not feel it for a long time. Something that most of us have probably forgotten how it feels like. It was the selflessness, the interaction human once have with each other. It was the deep sense of human touch. I bring this back home, make it into a travelogue video, and hope to share with everyone the experience I have, in this small town, Penang. Hope everyone will like it. :)",Penang$$Malaysia
148,"What's for lunch?
We are thinking of Ampang Yong Tau Foo.  :)

Ampang district of Kuala Lumpur is home to some of the best yong tau foo restaurants. Have you tried?

#vmy2014 #tmsingapore

posted: fe",,107026329336542_688584974514005,malaysia.travel.sg,"What's for lunch?
We are thinking of Ampang Yong Tau Foo.  :)

Ampang district of Kuala Lumpur is home to some of the best yong tau foo restaurants. Have you tried?

#vmy2014 #tmsingapore

posted: fe ",Ampang$$Kuala Lumpur
149,"Hi Peeps,

We are giving away 2 FREE tickets to attend a cookery class by Malaysian celebrity chef, Dato' Chef Ismail in Singapore.

Simply name any two dishes that will be taught at the two-hour cooking demonstration. :)

The selected winners will experience tips and insights of cooking Malaysian cuisine on 6 April at Woodlands Galaxy Community Club.

===========================

On the same note, we are offering 50% of $20 (for PA member) $25 (for non-member) for a limited period. Should you be keen in participating in the course, please leave us your name and contact through FB message and we will contact you.

posted: fe","This April, Malaysian celebrity chef, Dato' Chef Ismail will share tips and insights on traditional Malay cuisine at a two-hour cooking demonstration.

Come, learn how to chop,toss,stir and grill your way to relishing Malaysian cuisine at home - while experiencing the richness and tradition of Malaysian culture!

Date: 5 & 6 April 2014
Time: 2pm to 4pm
Venue: Woodlands Galaxy Community Club (31 Woodlands Ave 6, S738991)
Fees per session: $20 (PA member) $25 (non-member)
Contact: 6366 2218

Dishes:
5 April 2014
- Kerabu Mango Salad (Kerabu Mangga)
- Ulam Rice (Nasi Ulam)

6 April 2014
- Grilled Fish in Banana Leaf (Pais Ikan Tilapia)
- Grilled Beef in Tamarind Sauce (Daging Bakar Air Asam)

This course is proudly brought to you by Tourism Malaysia in collaboration with People Association (PA) as part of Visit Malaysia Year (VMY) 2014 initiatives.

#vmy2014 #tmsingapore

posted: fe",107026329336542_10152717572723206,malaysia.travel.sg,"Hi Peeps,

We are giving away 2 FREE tickets to attend a cookery class by Malaysian celebrity chef, Dato' Chef Ismail in Singapore.

Simply name any two dishes that will be taught at the two-hour cooking demonstration. :)

The selected winners will experience tips and insights of cooking Malaysian cuisine on 6 April at Woodlands Galaxy Community Club.

===========================

On the same note, we are offering 50% of $20 (for PA member) $25 (for non-member) for a limited period. Should you be keen in participating in the course, please leave us your name and contact through FB message and we will contact you.

posted: fe This April, Malaysian celebrity chef, Dato' Chef Ismail will share tips and insights on traditional Malay cuisine at a two-hour cooking demonstration.

Come, learn how to chop,toss,stir and grill your way to relishing Malaysian cuisine at home - while experiencing the richness and tradition of Malaysian culture!

Date: 5 & 6 April 2014
Time: 2pm to 4pm
Venue: Woodlands Galaxy Community Club (31 Woodlands Ave 6, S738991)
Fees per session: $20 (PA member) $25 (non-member)
Contact: 6366 2218

Dishes:
5 April 2014
- Kerabu Mango Salad (Kerabu Mangga)
- Ulam Rice (Nasi Ulam)

6 April 2014
- Grilled Fish in Banana Leaf (Pais Ikan Tilapia)
- Grilled Beef in Tamarind Sauce (Daging Bakar Air Asam)

This course is proudly brought to you by Tourism Malaysia in collaboration with People Association (PA) as part of Visit Malaysia Year (VMY) 2014 initiatives.

#vmy2014 #tmsingapore

posted: fe",Singapore$$Kerabu Mangga$$Malaysia
150,"50Plus Expo is BACK!
Hosted by Council for Third Age (C3A), this is the largest and most comprehensive event for baby boomers and seniors. If you are above the age of 45 and want to live well and celebrate life, this exhibition is for YOU!

We have exclusive partners who will be promoting travel deals during the 3 days:

- Lapan Lapan Travel
- Federal Hotels International
- Desaru Fruit Farm Tour & Travel
- Venture Global Consultancy (MM2H)

Come and visit us this weekend at booth L11T. 

#vmy2014 #tmsingapore #lapanlapantravel #desarufruitfarm #ventureglobalconsultancy #federalhotelsinternational

posted: fe",,107026329336542_684900138215822,malaysia.travel.sg,"50Plus Expo is BACK!
Hosted by Council for Third Age (C3A), this is the largest and most comprehensive event for baby boomers and seniors. If you are above the age of 45 and want to live well and celebrate life, this exhibition is for YOU!

We have exclusive partners who will be promoting travel deals during the 3 days:

- Lapan Lapan Travel
- Federal Hotels International
- Desaru Fruit Farm Tour & Travel
- Venture Global Consultancy (MM2H)

Come and visit us this weekend at booth L11T. 

#vmy2014 #tmsingapore #lapanlapantravel #desarufruitfarm #ventureglobalconsultancy #federalhotelsinternational

posted: fe ",
151,"Fastest Finger First contest. [Contest CLOSED]

We have another 10 pairs of KL Hop-On Hop-Off Double Decker Tour to giveaway.
Simply be quick in telling us:

""The base concept of this KL Hop-On Hop-Off Double Deck Tour""

Stand a chance to win complimentary vouchers.

p/s: check http://bit.ly/1mirmOv to get the answer. :)

#vmy2014 #tmsingapore

 posted: fe",,107026329336542_682900368415799,malaysia.travel.sg,"Fastest Finger First contest. [Contest CLOSED]

We have another 10 pairs of KL Hop-On Hop-Off Double Decker Tour to giveaway.
Simply be quick in telling us:

""The base concept of this KL Hop-On Hop-Off Double Deck Tour""

Stand a chance to win complimentary vouchers.

p/s: check   to get the answer. :)

#vmy2014 #tmsingapore

 posted: fe ",
152,"Johor may be making headlines for being home to world-class theme parks, but there’s more to the state than indoor splashing fun. 

#vmy2014 #tmsingapore

posted: fe",Check out the top 5 ecotourism spots in Johor that would satisfy your quest of discovering nature at its finest.,107026329336542_10152700117503206,malaysia.travel.sg,"Johor may be making headlines for being home to world-class theme parks, but theres more to the state than indoor splashing fun. 

#vmy2014 #tmsingapore

posted: fe Check out the top 5 ecotourism spots in Johor that would satisfy your quest of discovering nature at its finest.",Johor
153,"Satay, anyone?

If you are visiting Kuala Lumpur anytime soon, may we recommend Restoran Sate O'Mulia.

Located at a busy intersection between Jalan Tun Razak and Jalan Semarak, this restaurant is popular among locals. the coals are furiously fanned to give a fiery flame upon which the satays are grilled to give them a charcoal smoke aroma, caramelised sugar & fat combo hence crispy chunks of meat on the outside with juicy insides. 

The taste is divine. :)

Address:
300-1 Jalan Tun Razak, 54200 Kuala Lumpur
Tel: 6019 371 3639
From 6.00pm - 11.00pm. closed on Sundays.

#vmy2014 #tmsingapore

posted: fe",,107026329336542_679907915381711,malaysia.travel.sg,"Satay, anyone?

If you are visiting Kuala Lumpur anytime soon, may we recommend Restoran Sate O'Mulia.

Located at a busy intersection between Jalan Tun Razak and Jalan Semarak, this restaurant is popular among locals. the coals are furiously fanned to give a fiery flame upon which the satays are grilled to give them a charcoal smoke aroma, caramelised sugar & fat combo hence crispy chunks of meat on the outside with juicy insides. 

The taste is divine. :)

Address:
300-1 Jalan Tun Razak, 54200 Kuala Lumpur
Tel: 6019 371 3639
From     on Sundays.

#vmy2014 #tmsingapore

posted: fe ",Jalan Tun Razak$$Kuala Lumpur
154,"Morning peeps...what's for breakfast?
We just feel like having Nasi Lemak. Yummy... :)

#vmy2014 #tmsingapore

posted: fe",,107026329336542_679436332095536,malaysia.travel.sg,"Morning   breakfast?
We just feel like having Nasi Lemak.  

#vmy2014 #tmsingapore

posted: fe ",
155,"Our heart goes out to all passengers onboard MH370 and their loveones. 

Posted: fe",,107026329336542_677962265576276,malaysia.travel.sg,"Our heart goes out to all passengers onboard MH370 and their loveones. 

Posted: fe ",
156,"Calling all residents of the West Side ! Do join us from now till 9pm at Boon Lay Community Club for International Food & Cultural Carnival. 

Do come & learn more about Malaysia's colourful food, heritage & culture today. : )

Posted by: rr",,107026329336542_677849582254211,malaysia.travel.sg,"Calling all residents of the West Side ! Do join us from now till 9pm at Boon Lay Community Club for International Food & Cultural Carnival. 

Do come & learn more about Malaysia's colourful food, heritage & culture today. : )

Posted by: rr ",West Side$$Malaysia
157,"Fastest Finger First contest.

We have 10 pairs of KL Hop-On Hop-Off Double Decker Tour to giveaway.
Simply be quick in telling us ""I Want"" and you stand a chance to win complimentary vouchers.

#vmy2014 #tmsingapore

posted: fe",,107026329336542_677263682312801,malaysia.travel.sg,"Fastest Finger First contest.

We have 10 pairs of KL Hop-On Hop-Off Double Decker Tour to giveaway.
Simply be quick in telling us ""I Want"" and you stand a chance to win complimentary vouchers.

#vmy2014 #tmsingapore

posted: fe ",
158,"It's said that Singapore is the most expensive city in the world...even to buy clothes.

Did you know Malaysia has:
- 1Malaysia GP Sale (Mar & Apr)
- 1Malaysia Mega Sale Carnival (June to Sept)
- 1Malaysia Year End Sale (Nov to Jan 2015)

So, what are you waiting for? :)

#vmy2014 #tmsingapore

posted: fe","Singapore is the world's most expensive city to live in, a report by the Economist Intelligence Unit suggests.",107026329336542_10152660624703206,malaysia.travel.sg,"It's said that Singapore is the most expensive city in the   buy clothes.

Did you know Malaysia has:
- 1Malaysia GP Sale (Mar & Apr)
- 1Malaysia Mega Sale Carnival (June to Sept)
- 1Malaysia Year End Sale (Nov to Jan 2015)

So, what are you waiting for? :)

#vmy2014 #tmsingapore

posted: fe Singapore is the world's most expensive city to live in, a report by the Economist Intelligence Unit suggests.",Singapore$$Malaysia
159,"What's for lunch today?

Mee Bandung Muar (or simply Mee Bandung), is a traditional cuisine originated from Muar, Johor. 

It is a cuisine originally consisted of only noodles and eggs besides of its soup made of the mixture of chilli, onion, spices, shrimp paste and dried shrimp. Mee Bandung recipe had been improved with the addition of shrimps, meat, fish cakes and vegetables.

#vmy2014 #tmsingapore

photo credit: Mimi Zaman
Posted: fe",,107026329336542_670800216292481,malaysia.travel.sg,"What's for lunch today?

Mee Bandung Muar (or simply Mee Bandung), is a traditional cuisine originated from Muar, Johor. 

It is a cuisine originally consisted of only noodles and eggs besides of its soup made of the mixture of chilli, onion, spices, shrimp paste and dried shrimp. Mee Bandung recipe had been improved with the addition of shrimps, meat, fish cakes and vegetables.

#vmy2014 #tmsingapore

photo credit: Mimi Zaman
Posted: fe ",Muar$$Johor
160,"TripAdvisor has ranked Langkawi as number 10 among the top islands in Asia. 
So, what are you waiting for? :)

#vmy2014 #tmsingapore

posted: fe",,107026329336542_670295176342985,malaysia.travel.sg,"TripAdvisor has ranked Langkawi as number 10 among the top islands in Asia. 
So, what are you waiting for? :)

#vmy2014 #tmsingapore

posted: fe ",Asia$$Langkawi
161,"Morning Peeps, 
The next time you want to take a taxi from Kuala Lumpur International Airport, take note of a cheaper option.
","KUALA LUMPUR: The next time you disembark at the KL Inter­national Airport, do not jump straight into an Airport Limo cab.",107026329336542_10152629216013206,malaysia.travel.sg,"Morning Peeps, 
The next time you want to take a taxi from Kuala Lumpur International Airport, take note of a cheaper option.
 KUALA LUMPUR: The next time you disembark at the KL International Airport, do not jump straight into an Airport Limo cab.",Kuala Lumpur International Airport$$KL International Airport
162,"Morning Peeps, what have you plan for this Saturday?
Special performances happening at Malay Heritage Centre.

Come and join us  :)

#vmy2014 #tmsingapore

posted: fe",,107026329336542_669838806388622,malaysia.travel.sg,"Morning Peeps, what have you plan for this Saturday?
Special performances happening at Malay Heritage Centre.

Come and join us  :)

#vmy2014 #tmsingapore

posted: fe ",Malay Heritage Centre
163,"Planning for a quick getaway?
Check this out...

#vmy2014 #tmsingapore

posted: fe",,107026329336542_669527623086407,malaysia.travel.sg,"Planning for a quick getaway?
Check this out...

#vmy2014 #tmsingapore

posted: fe ",
