no,message,description,id,page_id,full_text,locations
665,"Why don’t you visit HOZUKI ICHI in Tokyo!
This fair is usually held in June and July at some temples or shrines, such as Atago Shrine on June 23 & 24 and most famous one at Sensoji Temple in Asakusa on July 9 & 10. It is told that people visiting this temple on this day can be counted as visiting the temple for a whole life.
“Hozuki” which can be called “Winter Cherry” was known as a medical herb and people used to buy this while visiting the temple. There are almost 450 vendors in the precincts of Sensoji Temple.
In this season, during your stay in Japan, you may find the beautiful red “Hozuki” at the Market!
 http://www.gotokyo.org/en/kanko/taito/event/hozmaturi.html

Calendar Events June 2014>
http://www.jnto.go.jp/eng/pdf/event/calendar_events_201406.pdf",,211783385560749_677894162283000,visitjapaninternational,"Why dont you visit HOZUKI ICHI in Tokyo!
This fair is usually held in June and July at some temples or shrines, such as Atago Shrine on June 23 & 24 and most famous one at Sensoji Temple in Asakusa on July 9 & 10. It is told that people visiting this temple on this day can be counted as visiting the temple for a whole life.
Hozuki which can be called Winter Cherry was known as a medical herb and people used to buy this while visiting the temple. There are almost 450 vendors in the precincts of Sensoji Temple.
In this season, during your stay in Japan, you may find the beautiful red Hozuki at the Market!
  

Calendar Events June 2014>
  ",Sensoji Temple$$Atago Shrine$$Asakusa$$Tokyo$$Japan
666,"Sumo is traditional national Japanese sport with a long history. Official grand Sumo tournaments are held 6 times a year and next tournament will be held in Nagoya from July 13 to July 27. Tickets are sold for each day at the stadium or you may check http://sumo.pia.jp/en/sumo07.jsp#seat

For further information, please refer to the following;
http://www.jnto.go.jp/eng/pdf/special/sumo.pdf
http://www.sumo.or.jp/en/
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1312/sumo.html",,211783385560749_676241009114982,visitjapaninternational,"Sumo is traditional national Japanese sport with a long history. Official grand Sumo tournaments are held 6 times a year and next tournament will be held in Nagoya from July 13 to July 27. Tickets are sold for each day at the stadium or you may check  

For further information, please refer to the following;
 
 
  ",Nagoya
667,"YUKATA is a casual summer kimono usually made of cotton. For some of you, its sounds like to be a popular Japanese souvenir. If you have a chance to visiting Japan in summer, you will have an opportunity to see people wearing YUKATA on various occasions and firework festival is a good choice, there are so many throughout Japan.
There is a YUKATA Festival in Himeji, Hyogo Prefecture on June 22 through 24 or Yukata Event in Nihonbashi on 11th July, Tokyo.
Men and women, children and adults…everyone can absolutely enjoy wearing YUKATA!!

>More information about YUKATA: 
http://www.jnto.go.jp/eng/indepth/cultural/kie/puffy/kie_puffy_01.html
http://www.japantravelinfo.com/blog/getting-my-yukata-by-lindsay-mccoy/
>Himeji Yukata Festival:
http://www.hyogo-tourism.jp/english/whatsnew/index.php?id=871
>Fireworks:
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1307/hanabi.html",,211783385560749_675616592510757,visitjapaninternational,"YUKATA is a casual summer kimono usually made of cotton. For some of you, its sounds like to be a popular Japanese souvenir. If you have a chance to visiting Japan in summer, you will have an opportunity to see people wearing YUKATA on various occasions and firework festival is a good choice, there are so many throughout Japan.
There is a YUKATA Festival in Himeji, Hyogo Prefecture on June 22 through 24 or Yukata Event in Nihonbashi on 11th July, Tokyo.
Men and women, children and adultseveryone can absolutely enjoy wearing YUKATA!!

>More information about YUKATA: 
 
 
>Himeji Yukata Festival:
 
>Fireworks:
  ",Hyogo Prefecture$$Nihonbashi$$Himeji$$Tokyo$$Japan
668,"As you know there are so many museums in Japan and one of the unique museums is focused on “Ramen” which is located in Yokohama, Kanagawa prefecture. At this museum, you can taste several kinds of Ramen throughout Japan and also enjoy an old-city atmosphere like time travel to 50 years ago.
Do you know that each region “Ramen” taste different?
If you would like to try several tastes, visiting there and may choose which one you like best! 
Ramen:
http://www.jnto.go.jp/eng/attractions/dining/b-rank/ramen.html 
Visit museums in Japan:
http://www.jnto.go.jp/eng/location/regional/category/index.html?cat=museum",,211783385560749_673891209349962,visitjapaninternational,"As you know there are so many museums in Japan and one of the unique museums is focused on Ramen which is located in Yokohama, Kanagawa prefecture. At this museum, you can taste several kinds of Ramen throughout Japan and also enjoy an old-city atmosphere like time travel to 50 years ago.
Do you know that each region Ramen taste different?
If you would like to try several tastes, visiting there and may choose which one you like best! 
Ramen:
  
Visit museums in Japan:
  ",Japan$$Yokohama$$Kanagawa
669,"The summer sale season will be starting from late June through July at department stores and shopping malls throughout the country in Japan.
Starting date will depends on the stores, so please check the date before you go!
Hope you could find your favorite clothes or shoes, etc. at discount prices!!
 
About Shopping in Japan: 
http://www.jnto.go.jp/eng/attractions/shopping/
https://www.jnto.go.jp/eng/attractions/shopping/01.html",,211783385560749_673889779350105,visitjapaninternational,"The summer sale season will be starting from late June through July at department stores and shopping malls throughout the country in Japan.
Starting date will depends on the stores, so please check the date before you go!
Hope you could find your favorite clothes or shoes, etc. at discount prices!!
 
About Shopping in Japan: 
 
  ",Japan
670,"How many people know June 16 is WAGASHI (Japanese traditional confectionery)’s Day. There are various types of WAGASHI and we can enjoy colorful, seasonal Japanese sweets each season or each month. Please take a look of the following photos, not only tasting, but also stronger visual arts appeal. Yes! Yummy

http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1303/airport.html　
http://www.jnto.go.jp/eng/indepth/cultural/kie/moon/kie_moon_06.html",,211783385560749_672179422854474,visitjapaninternational,"How many people know June 16 is WAGASHI (Japanese traditional confectionery)s Day. There are various types of WAGASHI and we can enjoy colorful, seasonal Japanese sweets each season or each month. Please take a look of the following photos, not only tasting, but also stronger visual arts appeal. Yes! Yummy

 
  ",
671,"“Chagu Chagu Umakko Festival” is held on the second Saturday of June and this year is on June 14th in Takizawa and Morioka City, Iwate prefecture. During the event, approximately one hundred decorative working horses carry small children on their backs. The procession lasts for about 4 hours, 15 km route from Takizawa City to Morioka City and has its history almost 200 years. The meaning of “Chagu Chagu” is an onomatopoeic expression for the sound made by the horses' bells and this festival is registered as one of the Hundreds Soundscapes of Japan. 
For further information, please check > http://www.jnto.go.jp/eng/location/spot/festival/chaguchaguumako.html",,211783385560749_672178492854567,visitjapaninternational,"Chagu Chagu Umakko Festival is held on the second Saturday of June and this year is on June 14th in Takizawa and Morioka City, Iwate prefecture. During the event, approximately one hundred decorative working horses carry small children on their backs. The procession lasts for about 4 hours, 15 km route from Takizawa City to Morioka City and has its history almost 200 years. The meaning of Chagu Chagu is an onomatopoeic expression for the sound made by the horses' bells and this festival is registered as one of the Hundreds Soundscapes of Japan. 
For further information, please check >   ",Morioka City$$Iwate$$Chagu Chagu$$Japan$$Takizawa City
672,"There are over a hundred aquariums in Japan, and each has its own distinctive features. Here are some of the highly unique and prominent aquariums of Japan.
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1406/aquarium.html",,211783385560749_671395722932844,visitjapaninternational,"There are over a hundred aquariums in Japan, and each has its own distinctive features. Here are some of the highly unique and prominent aquariums of Japan.
  ",Japan
673,"Do you know Japanese purification rite called NAGOSHI NO HARAI ? 
This is a well-known ceremony especially in Kyoto, Kansai region. The end of June is the first half of the year, just before hot summer. On June 30, there is CHINOWA (a large sacred ring made of loosely twisted miscanthus reeds like a below picture) at several shrines and people walk enter this ring for praying their good health beyond the second half year. 
Also, June is the month to eat Japanese sweet called MINADUKI. Please enjoy June!
http://www.kyotoguide.com/ver2/thismonth/event.html
http://www.jnto.go.jp/eng/attractions/event/traditionalevents/",,211783385560749_671395222932894,visitjapaninternational,"Do you know Japanese purification rite called NAGOSHI NO HARAI ? 
This is a well-known ceremony especially in Kyoto, Kansai region. The end of June is the first half of the year, just before hot summer. On June 30, there is CHINOWA (a large sacred ring made of loosely twisted miscanthus reeds like a below picture) at several shrines and people walk enter this ring for praying their good health beyond the second half year. 
Also, June is the month to eat Japanese sweet called MINADUKI. Please enjoy June!
 
  ",Kyoto
674,"The mainstream beers in Japan are lager-types, which are enjoyed cold. Many people can be seen enjoying jugs of beer in the hands at beer gardens, which are a summer specialty.
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1406/beer.html",,211783385560749_670311933041223,visitjapaninternational,"The mainstream beers in Japan are lager-types, which are enjoyed cold. Many people can be seen enjoying jugs of beer in the hands at beer gardens, which are a summer specialty.
  ",Japan
675,"In Furano, Hokkaido, there are many flower gardens and you could enjoy various kinds of flowers in summer.
Especially, lavender fields are well-known in this area and the best season is usually from mid-July to late July.
Don't miss the best season and enjoy the magnificent views!!
 
Location information: http://www.jnto.go.jp/eng/location/regional/hokkaido/furano.html
Furano Tourism Association Official Website: http://www.furanotourism.com/en/",,211783385560749_667635819975501,visitjapaninternational,"In Furano, Hokkaido, there are many flower gardens and you could enjoy various kinds of flowers in summer.
Especially, lavender fields are well-known in this area and the best season is usually from mid-July to late July.
Don't miss the best season and enjoy the magnificent views!!
 
Location information:  
Furano Tourism Association Official Website:   ",Furano
676,"You can enjoy free W-Fi in half of Japan through just one ID! There are more than 45,000 hot spots in the eastern Japan area. 
For further details, you may check >
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/special/ntteast002.html
Also for our Facebook fan in Thailand, The NTT East Free Wi-Fi Japan website is now available in Thai. http://flets.com/freewifi/th/index.html",,211783385560749_667634259975657,visitjapaninternational,"You can enjoy free W-Fi in half of Japan through just one ID! There are more than 45,000 hot spots in the eastern Japan area. 
For further details, you may check >
 
Also for our Facebook fan in Thailand, The NTT East Free Wi-Fi Japan website is now available in Thai.   ",Japan$$Thailand
677,"Have you ever visited Japanese traditional garden?
KENROKUEN in Kanazawa, Ishikawa Pref. is known as one of the three most beautiful gardens in Japan and it was open to the public in 1874. Early summer, we can enjoy to seeing a lot of colorful flower such as Japanese Iris, Azalea, hydrangea etc.
There are so many beautiful gardens all over Japan where you can feel traditional atmosphere besides the nature. 
Let’s go exploring Japanese Gardens before it gets hot summer ;)
Kenrokuen Garden> 
http://www.jnto.go.jp/eng/location/spot/gardens/kenrokuen.html
http://www.pref.ishikawa.jp/siro-niwa/kenrokuen/e/history.html
Japanese Gardens >
http://www.jnto.go.jp/eng/location/regional/category/index.html?cat=gardens
[PDF] > http://www.jnto.go.jp/eng/location/rtg/pdf/pg-808.pdf",,211783385560749_667092596696490,visitjapaninternational,"Have you ever visited Japanese traditional garden?
KENROKUEN in Kanazawa, Ishikawa Pref. is known as one of the three most beautiful gardens in Japan and it was open to the public in 1874. Early summer, we can enjoy to seeing a lot of colorful flower such as Japanese Iris, Azalea, hydrangea etc.
There are so many beautiful gardens all over Japan where you can feel traditional atmosphere besides the nature. 
Lets go exploring Japanese Gardens before it gets hot summer ;)
Kenrokuen Garden> 
 
 
Japanese Gardens >
 
[PDF] >   ",Japanese Gardens$$Kanazawa$$Azalea$$Kenrokuen Garden$$Japan
678,"Are you looking for any fun things and memorable activities in Japan?
Participating in tea ceremony might be one of the pleasant options for you!
About tea ceremony: http://www.jnto.go.jp/eng/indepth/cultural/experience/f.html 
There are tours for taking part in a Japanese Tea Ceremony experience; 
http://japan-tours.jnto.go.jp/eng/index.php
http://japan-tours.jnto.go.jp/eng/index.php?sort=def&limit=20&page=2",,211783385560749_666908256714924,visitjapaninternational,"Are you looking for any fun things and memorable activities in Japan?
Participating in tea ceremony might be one of the pleasant options for you!
About tea ceremony:   
There are tours for taking part in a Japanese Tea Ceremony experience; 
 
  ",Japan
679,"Have great fun in “Torigoe Jinja Taireisai” festival in Tokyo!
It will be held this annual festival at Torigoe shrine in June 7th and 8th this year !
The shrine has about 1350 year old history and so many people come to see the festival.
The carrying or portable shrine called MIKOSHI in Japanese and this shrine’s MIKOSHI is as known as “OBAKE MIKOSHI (Monstrous portable shrine)”.
Must-see of this event is the carrying portable shrine which is said to be the heaviest/biggest in Tokyo. People attending the festival carry MIKOSHI that weights almost 4 tons!!!!!
The climax of the event is when the lanternlights of portable shrine are on. 
It is just magnificent view! Hopefully you are lucky enough to take a look at the MIKOSHI closely at this vivacious festival!

More information about this “MATSURI” (festival):
http://www.jnto.go.jp/eng/indepth/cultural/kie/matsuri/kie_matsuri_02.html
http://www.gotokyo.org/en/kanko/taito/event/torigoejinjya.html

Access:
6mins walk from Kuramae Station (Toei Asakusa Line)
8mins walk from Shin-Okachimachi Station (Toei Oedo Line)
8mins walk from Asakusabashi Station (JR Sobu Line)",,211783385560749_665894310149652,visitjapaninternational,"Have great fun in Torigoe Jinja Taireisai festival in Tokyo!
It will be held this annual festival at Torigoe shrine in June 7th and 8th this year !
The shrine has about 1350 year old history and so many people come to see the festival.
The carrying or portable shrine called MIKOSHI in Japanese and this shrines MIKOSHI is as known as OBAKE MIKOSHI (Monstrous portable shrine).
Must-see of this event is the carrying portable shrine which is said to be the heaviest/biggest in Tokyo. People attending the festival carry MIKOSHI that weights almost 4 tons!!!!!
The climax of the event is when the lanternlights of portable shrine are on. 
It is just magnificent view! Hopefully you are lucky enough to take a look at the MIKOSHI closely at this vivacious festival!

More information about this MATSURI (festival):
 
 

Access:
6mins walk from Kuramae Station (Toei Asakusa Line)
8mins walk from Shin-Okachimachi Station (Toei Oedo Line)
8mins walk from Asakusabashi Station (JR Sobu Line) ",Asakusabashi Station$$Tokyo$$Torigoe Jinja Taireisai
680,"Let’s search the following JAPAN BRAND URL right away and share this information with your family, friends and colleagues. You may find various authentic Japanese products for purchase even outside of Japan. Food & Beverages, Art & Crafts and more!! 
And if you would like to explore “Real JAPAN”, be planning to visit Japan. We are always welcoming you!!
JAPAN BRAND > http://japan-brand.jnto.go.jp/",,211783385560749_665311256874624,visitjapaninternational,"Lets search the following JAPAN BRAND URL right away and share this information with your family, friends and colleagues. You may find various authentic Japanese products for purchase even outside of Japan. Food & Beverages, Art & Crafts and more!! 
And if you would like to explore Real JAPAN, be planning to visit Japan. We are always welcoming you!!
JAPAN BRAND >   ",Japan
681,"June is the best time to visit Japanese Iris (HANA-SHOBU) Garden. There are so many beautiful spots throughout Japan. For example, Meiji Shrine, Horikiri Shobu-en in Tokyo, Heian Shrine in Kyoto and Korakuen Garden in Okayama etc.
You may check Calendar Event of JUNE, not only Japanese Iris viewing but also find various nice events and festivals. Enjoy JUNE! 
Event in June 2014 >http://www.jnto.go.jp/eng/pdf/event/calendar_events_201406.pdf
Omi-Hachiman, Shiga Pref.> http://photoguide.jp/txt/Omihachiman,_Shiga
Korakuen Garden, Okayama> http://okayama-japan.jp/en/town/town-bizen/121.html",,211783385560749_665305540208529,visitjapaninternational,"June is the best time to visit Japanese Iris (HANA-SHOBU) Garden. There are so many beautiful spots throughout Japan. For example, Meiji Shrine, Horikiri Shobu-en in Tokyo, Heian Shrine in Kyoto and Korakuen Garden in Okayama etc.
You may check Calendar Event of JUNE, not only Japanese Iris viewing but also find various nice events and festivals. Enjoy JUNE! 
Event in June 2014 > 
Omi-Hachiman, Shiga Pref.>  
Korakuen Garden, Okayama>   ",Meiji Shrine$$Korakuen Garden$$Kyoto$$Tokyo$$Japan$$Okayama
682,"Lake Tazawa (Tazawa-ko), the deepest lake in Japan!
It is located in the central east of Akita Prefecture. The deepest point of the lake is 423.4 meters and shape is almost perfectly circle. However cold the weather can be in winter, the Lake is so deep that it wouldn’t freeze at all.

Let us tell you the myth about this girl “Tatsuko” in the golden statue.
There was a girl, Tatsuko, in the area of Lake Tazawa. Everybody knew she was beautiful and attractive. One day when she realized she truly owns beauty, she started clinging to it. She did not want to lose neither her beauty nor the youth. She wanted them forever that she went to shrine to ask for a help. “Guanyin”(enlightenment being in Buddhism) suggested her to drink water of the lake as much as possible. She kept drinking with suffer, gradually, she turned into “tatsu” (dragon). Since then, she started living in the Lake. Her husband experienced the same thing in the northern lake. He, also in a dragon shape, came to Lake Tazawa, and they have lived together. Having two owners, Lake Tazawa got deeper and deeper.

More information about Lake Tazawa:
http://www.jnto.go.jp/eng/location/regional/akita/tazawako.html",,211783385560749_662691063803310,visitjapaninternational,"Lake Tazawa (Tazawa-ko), the deepest lake in Japan!
It is located in the central east of Akita Prefecture. The deepest point of the lake is   and shape is almost perfectly circle. However cold the weather can be in winter, the Lake is so deep that it wouldnt freeze at all.

Let us tell you the myth about this girl Tatsuko in the golden statue.
There was a girl, Tatsuko, in the area of Lake Tazawa. Everybody knew she was beautiful and attractive. One day when she realized she truly owns beauty, she started clinging to it. She did not want to lose neither her beauty nor the youth. She wanted them forever that she went to shrine to ask for a help. Guanyin(enlightenment being in Buddhism) suggested her to drink water of the lake as much as possible. She kept drinking with suffer, gradually, she turned into tatsu (dragon). Since then, she started living in the Lake. Her husband experienced the same thing in the northern lake. He, also in a dragon shape, came to Lake Tazawa, and they have lived together. Having two owners, Lake Tazawa got deeper and deeper.

More information about Lake Tazawa:
  ",Japan$$Lake Tazawa$$Lake$$Akita Prefecture
683,"It's time to start planning your summer vacation!!
Mt. Fuji climbing season will be start from July 1st for the Yoshida trail and July 10th for the other trails.
There are tours for climbing Mt. Fuji, please check the URL below!
Tour information: http://japan-tours.jnto.go.jp/eng/index.php 
Official Web Site for Mt. Fuji Climbing: http://www.fujisan-climb.jp/en/index.html
Hope you could have a wonderful memory in Japan:)",,211783385560749_662676313804785,visitjapaninternational,"It's time to start planning your summer vacation!!
Mt. Fuji climbing season will be start from July 1st for the Yoshida trail and July 10th for the other trails.
There are tours for climbing Mt. Fuji, please check the URL below!
Tour information:   
Official Web Site for Mt. Fuji Climbing:  
Hope you could have a wonderful memory in Japan:) ",Japan$$Mt. Fuji
684,"Do you want to feel Art and Nature together?
“Kawamura Memorial DIC Museum of Art” located in Sakura city of Chiba prefecture.
This museum has several genres of artworks and also a beautiful garden which you can enjoy many kinds of trees and flowers.
Even if you are not an art lover, you will love the nature surrounding this place.
 
Visit museums in Japan:
http://www.jnto.go.jp/eng/location/regional/category/index.html?cat=museum",,211783385560749_662753387130411,visitjapaninternational,"Do you want to feel Art and Nature together?
Kawamura Memorial DIC Museum of Art located in Sakura city of Chiba prefecture.
This museum has several genres of artworks and also a beautiful garden which you can enjoy many kinds of trees and flowers.
Even if you are not an art lover, you will love the nature surrounding this place.
 
Visit museums in Japan:
  ",Japan$$Chiba$$Kawamura Memorial DIC Museum of Art$$Sakura
685,"""The shrines and temples of Nikko,"" a World Heritage site, are two hours from Asakusa on a limited express train. The Web Magazine introduces our trip to Nikko to enjoy its nature and gourmet food using the limited express ""SPACIA,"" which offers a comfortable and smooth ride. 
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/special/tobu_nikko.html",,211783385560749_662250500514033,visitjapaninternational,"""The shrines and temples of Nikko,"" a World Heritage site, are two hours from Asakusa on a limited express train. The Web Magazine introduces our trip to Nikko to enjoy its nature and gourmet food using the limited express ""SPACIA,"" which offers a comfortable and smooth ride. 
  ",Asakusa
686,"Enjoy Japanese traditional performance TAKIGI NOH in Kyoto. Every year June 1 & 2 takes place at Heian Shrine and torches lit up on an open-air stage, absolutely mysterious. 
http://www.jnto.go.jp/eng/location/spot/festival/takigionoh_kyoto.html
http://www.kyoto-kanze.jp/takiginoh/takiginoh65-english.html",,211783385560749_661632367242513,visitjapaninternational,"Enjoy Japanese traditional performance TAKIGI NOH in Kyoto. Every year June 1 & 2 takes place at Heian Shrine and torches lit up on an open-air stage, absolutely mysterious. 
 
  ",Heian Shrine$$Kyoto
687,"Photo of the day is Fushimi Inari Shrine in Kyoto.
The tunnel of torii gates, especially, ""Senbon Torii"" (thousands of torii gates) is worth seeing. 
Please add your must see list in Japan!
 
Location Information: http://www.jnto.go.jp/eng/location/regional/kyoto/fusimi.html
Photo:  ©JTA/ ©JNTO",,211783385560749_657812004291216,visitjapaninternational,"Photo of the day is Fushimi Inari Shrine in Kyoto.
The tunnel of torii gates, especially, ""Senbon Torii"" (thousands of torii gates) is worth seeing. 
Please add your must see list in Japan!
 
Location Information:  
Photo:  JTA/ JNTO ",Japan$$Kyoto
688,"Do you know what Japanese think about when it comes to a rainy season?
Hydrangea is a typical flower of Japanese rainy season which is usually in June.
Rain may bother you during your travel, but why don’t you find a special treat that you can have only in this time?",,211783385560749_658980264174390,visitjapaninternational,"Do you know what Japanese think about when it comes to a rainy season?
Hydrangea is a typical flower of Japanese rainy season which is usually in June.
Rain may bother you during your travel, but why dont you find a special treat that you can have only in this time? ",
689,"Visit Japanese castle remains! Sendai City prospered as the Capital of the Date’s fief in the 17th century. Masamune Date built a castle called “Aoba-jo” (Aoba: greenery, Jo: castle). As you can imagine from its name, the castle is located where, surrounded by trees and, of course, very steep cliff, to avoid invasions. Walking around the castle town, you can come across remains and history of the city.
Though only some part of the castle is remained, you can learn more about Aobajo, at the CG theatre. The CG received an award in the international CG competition, when world famous “Jurassic Park” won the same one. Worth watching! Anime lovers out there, check out “Sengoku Basara”! Food lovers, do not forget to try “Gyu-tongue”! From Tokyo, it takes 1h 40 mins to Sendai Station. “Loople Sendai” bus will take you to major tourist destinations in Sendai. More information about Sendai:

http://www.jnto.go.jp/eng/location/regional/miyagi/sendai.html
About Aoba-jo (Japanese only):
http://honmarukaikan.com/",,211783385560749_657810657624684,visitjapaninternational,"Visit Japanese castle remains! Sendai City prospered as the Capital of the Dates fief in the 17th century. Masamune Date built a castle called Aoba-jo (Aoba: greenery, Jo: castle). As you can imagine from its name, the castle is located where, surrounded by trees and, of course, very steep cliff, to avoid invasions. Walking around the castle town, you can come across remains and history of the city.
Though only some part of the castle is remained, you can learn more about Aobajo, at the CG theatre. The CG received an award in the international CG competition, when world famous Jurassic Park won the same one. Worth watching! Anime lovers out there, check out Sengoku Basara! Food lovers, do not forget to try Gyu-tongue! From Tokyo, it takes 1h 40 mins to Sendai Station. Loople Sendai bus will take you to major tourist destinations in Sendai. More information about Sendai:

 
About Aoba-jo (Japanese only):
  ",Sendai$$Tokyo$$Sendai City$$Sendai Station
690,"Many thanks! 100,000 LIKES
Arigato Gozaimasu!!",,211783385560749_657808714291545,visitjapaninternational,"Many thanks! 100,000 LIKES
Arigato Gozaimasu!! ",
691,"Is anyone Haiku lover?
Yama-dera (“Mountain-Temple”) is a place where offers you the scenic beauty!
The place is famous for the “Haiku” written by Matsuo Basho, the famous Japanese poet in the 17th century. He read,
“Ah, this silence / Sinking into the Rocks / Voice of Cicada”
After climbing up the narrow and steep stone steps for a while, you will find the view he saw. Local specialty called Tama Konnyaku (a gelatinous food made from devil’s-tongue starch) is sold on the way to your journey to the top. Bite some, it’ll encourage your steps!

[Direction] From Tokyo: 2h30min to Yamagata Station by JR Yamagata Shinkansen, then 20min by JR Senzan-Line to Yamadera Station

More information about “Haiku”
http://www.jnto.go.jp/eng/indepth/cultural/experience/v.html
More information about “Yamadera/Risshakuji-Temple”
http://www.jnto.go.jp/eng/location/regional/yamagata/yamagata.html",,211783385560749_656117691127314,visitjapaninternational,"Is anyone Haiku lover?
Yama-dera (Mountain-Temple) is a place where offers you the scenic beauty!
The place is famous for the Haiku written by Matsuo Basho, the famous Japanese poet in the 17th century. He read,
Ah, this silence / Sinking into the Rocks / Voice of Cicada
After climbing up the narrow and steep stone steps for a while, you will find the view he saw. Local specialty called Tama Konnyaku (a gelatinous food made from devils-tongue starch) is sold on the way to your journey to the top. Bite some, itll encourage your steps!

[Direction] From Tokyo: 2h30min to Yamagata Station by JR Yamagata Shinkansen, then 20min by JR Senzan-Line to Yamadera Station

More information about Haiku
 
More information about Yamadera/Risshakuji-Temple
  ",Tokyo$$Yamagata Station
692,"The Nagasaki hydrangea Festival will be held from May 24 to June 15 at Nagasaki City, Nagasaki Pref.
There will be 5000 hydrangea plants of various kinds in the city.
Do not forget to stop by Spectacle Bridge which was constructed in 1634!
 
More about the bridge: http://www.at-nagasaki.jp/foreign/english/spot/007.html
Location: http://www.jnto.go.jp/eng/location/regional/nagasaki/",,211783385560749_655557907849959,visitjapaninternational,"The Nagasaki hydrangea Festival will be held from May 24 to June 15 at Nagasaki City, Nagasaki Pref.
There will be 5000 hydrangea plants of various kinds in the city.
Do not forget to stop by Spectacle Bridge which was constructed in 1634!
 
More about the bridge:  
Location:   ",Nagasaki Pref$$Nagasaki City$$Spectacle Bridge
693,"Let’s to go to the islands of Okinawa!
Don’t you feel Summer is coming these days? Although it is too early to swim in Tokyo, there is already Summer in the islands of Okinawa.
The pictures were taken in Taketomi island and Ishigaki island. Each island has lovely beaches and its own traditional culture.
Destination guide:http://www.jnto.go.jp/eng/location/regional/okinawa/ishigakijima.html",,211783385560749_655042244568192,visitjapaninternational,"Lets to go to the islands of Okinawa!
Dont you feel Summer is coming these days? Although it is too early to swim in Tokyo, there is already Summer in the islands of Okinawa.
The pictures were taken in Taketomi island and Ishigaki island. Each island has lovely beaches and its own traditional culture.
Destination guide:  ",Okinawa$$Tokyo$$Ishigaki
694,"Enjoy café in Tokyo!
In Tokyo, you will be seeing Arts, Nature and traditional architecture at some cafés…
Once you order a latte, some cafes might offer you “Latte Art”. As it is common to order Matcha (Green tea) latte in Japan, you can enjoy Matcha Latte Art in Tokyo. It’s almost a shame to drink it. 
You will also be amazed that you can feel nature in the middle of this big city. There are some cafes with a lot of trees and placing next to a garden. 
Have you ever visited a “Kominka” such as a Japanese old-styled house? You can feel relaxed in a Japanese traditional house ordering your favorite foods & drinks.
If you would like to have a special experience in Tokyo, visit some interesting cafes while you are traveling.
If you have already visited a café in Tokyo, please let us share your special experience. 

*You may refer to the location guide of Tokyo (TOKYO WALKS)
http://www.jnto.go.jp/eng/location/rtg/pdf/pg-305.pdf
*If you would like to enjoy nature in Tokyo (The Imperial Palace Area)
http://www.jnto.go.jp/eng/location/regional/tokyo/imperial.html
*You will find Japanese old-styled houses around these areas
(Yanaka/Nezu/Sendagi/Hongo area)
http://www.jnto.go.jp/eng/location/regional/tokyo/yanaka_nezu_sendagi_hongo.html
*Also if you are interested in Japanese Architecture:
http://www.jnto.go.jp/eng/indepth/cultural/experience/a.html",,211783385560749_652332928172457,visitjapaninternational,"Enjoy caf in Tokyo!
In Tokyo, you will be seeing Arts, Nature and traditional architecture at some cafs
Once you order a latte, some cafes might offer you Latte Art. As it is common to order Matcha (Green tea) latte in Japan, you can enjoy Matcha Latte Art in Tokyo. Its almost a shame to drink it. 
You will also be amazed that you can feel nature in the middle of this big city. There are some cafes with a lot of trees and placing next to a garden. 
Have you ever visited a Kominka such as a Japanese old-styled house? You can feel relaxed in a Japanese traditional house ordering your favorite foods & drinks.
If you would like to have a special experience in Tokyo, visit some interesting cafes while you are traveling.
If you have already visited a caf in Tokyo, please let us share your special experience. 

*You may refer to the location guide of Tokyo (TOKYO WALKS)
 
*If you would like to enjoy nature in Tokyo (The Imperial Palace Area)
 
*You will find Japanese old-styled houses around these areas
(Yanaka/Nezu/Sendagi/Hongo area)
 
*Also if you are interested in Japanese Architecture:
  ",Hongo$$TOKYO$$Tokyo$$Japan$$Kominka
695,"Spring is the best season for hiking! Our staff member went to Mt. Takagawa for climbing. Many flowers were blooming on the trail, and enjoyed nice view of Mt. Fuji!",,211783385560749_652332661505817,visitjapaninternational,"Spring is the best season for hiking! Our staff member went to Mt. Takagawa for climbing. Many flowers were blooming on the trail, and enjoyed nice view of Mt. Fuji! ",Mt. Takagawa$$Mt. Fuji
696,"An enjoyable drive in the Nasu Plateau with delicious food, relaxation, and excitement. Rent a car to enjoy your trip freely!
http://www.jnto.go.jp/eng/indepth/exotic/JapanesQue/1405/drive.html
Check out our new drive contents:http://japan-driving.jnto.go.jp/en/",,211783385560749_652331284839288,visitjapaninternational,"An enjoyable drive in the Nasu Plateau with delicious food, relaxation, and excitement. Rent a car to enjoy your trip freely!
 
Check out our new drive contents:  ",Nasu Plateau
