message,description,id,page_id,full_text,locations
"Located on the #SilkRoad is the natural wonder of the Crescent Lake in Dunhuang. The spring received its name because of its shape of a crescent moon. A popular tourist destination, visitors can enjoy camel rides, sand sliding, and climbing the top of the dunes to enjoy an incredible view! #wanderlust #beauty #tourism",,297751913699970_597020267106465,visitchinanow,"Located on the #SilkRoad is the natural wonder of the Crescent Lake in Dunhuang. The spring received its name because of its shape of a crescent moon. A popular tourist destination, visitors can enjoy camel rides, sand sliding, and climbing the top of the dunes to enjoy an incredible view! #wanderlust #beauty #tourism ",Crescent Lake$$Dunhuang
"#Beijing has had some exciting news lately! Last Friday, it was announced that the city will host the 2022 Winter #Olympics, becoming the first one to host the games for both summer & winter.

The city also announced recently that since the start of their ambitious #SilkRoad initiative, the trade volumes along the route has reached $485.4 billion this year, making up 25.8% of the country's total foreign trade! #China",,297751913699970_593632900778535,visitchinanow,"#Beijing has had some exciting news lately! Last Friday, it was announced that the city will host the 2022 Winter #Olympics, becoming the first one to host the games for both summer & winter.

The city also announced recently that since the start of their ambitious #SilkRoad initiative, the trade volumes along the route has reached   this year, making up   the country's total foreign trade! #China ",
"Jia Jia, from #HongKong's Ocean Park, sets Guinness World Record as the oldest Panda! She turned 37 year this year, which is equivalent to more than 100 years in human age, exceeding life expectancy for #PandaBears! Check out the video from CNN to learn more about her!",Hong Kong throws a birthday bash for 37-year-old black and white bear.,297751913699970_592322720909553,visitchinanow,"Jia Jia, from #HongKong's Ocean Park, sets Guinness World Record as the oldest Panda! She turned 37 year this year, which is equivalent to more than 100 years in human age, exceeding life expectancy for #PandaBears! Check out the video from CNN to learn more about her! Hong Kong throws a birthday bash for 37-year-old black and white bear.",#HongKong 's Ocean Park$$Hong Kong
"Want to know the 8 secret places in #China that tourists have yet to discover? Click here to find out via The Huffington Post. 

Spend 2 nights exploring Xi'an, the birthplace of Chinese civilization, on the China Culture Discovery Tour. More info can be found here: http://www.chinadiscoverytours.com/china/n-tc.html #Tourism #TravelTuesday","China is a vast country, and as more North Americans turn their sights eastward, we jumped at the chance to shine the spotlight on some less-known (at least to Americans) but exceptional experiences.",297751913699970_587867578021734,visitchinanow,"Want to know the 8 secret places in #China that tourists have yet to discover? Click here to find out via The Huffington Post. 

Spend 2 nights exploring Xi'an, the birthplace of Chinese civilization, on the China Culture Discovery Tour. More info can be found here:   #Tourism #TravelTuesday China is a vast country, and as more North Americans turn their sights eastward, we jumped at the chance to shine the spotlight on some less-known (at least to Americans) but exceptional experiences.",Xi'an$$China
"Visiting #Shanghai? CNN tells you how to eat like a local, traditional and exotic dishes to try, and the most popular restaurant for tourists. #FoodieFriday",Traditional Shanghai foods can be as exciting to find as they are delicious. CNN's Reynolds Wolf reports.,297751913699970_586791921462633,visitchinanow,"Visiting #Shanghai? CNN tells you how to eat like a local, traditional and exotic dishes to try, and the most popular restaurant for tourists. #FoodieFriday Traditional Shanghai foods can be as exciting to find as they are delicious. CNN's Reynolds Wolf reports.",Shanghai
"Have #fun and relax at one of the best #resorts in China for beach bathing, white sand, clean water, and fresh air! The Silver Beach in Beihai City is known for its silver glistening on the water's surface and its wide range of activities for families and tourists.  #beach #vacation #tourism",,297751913699970_586192998189192,visitchinanow,"Have #fun and relax at one of the best #resorts in China for beach bathing, white sand, clean water, and fresh air! The Silver Beach in Beihai City is known for its silver glistening on the water's surface and its wide range of activities for families and tourists.  #beach #vacation #tourism ",China$$Beihai City$$Silver Beach
"Sail in luxury and comfort across the #beautiful Yangtze River to Chongqing, the picturesque mountain city, via Victoria Cruises! http://www.victoriacruises.com/ #Tourism #LuxuryTravel",,297751913699970_585680128240479,visitchinanow,"Sail in luxury and comfort across the #beautiful Yangtze River to Chongqing, the picturesque mountain city, via Victoria Cruises!   #Tourism #LuxuryTravel ",Yangtze River$$Chongqing$$Victoria Cruises
China has so much to see and do with its rich history and vast landscapes. Check out the top 5 highlights to explore in this beautiful country. #tourism #wanderlust,"THE central civilisation of the Far East and historically home to the dominant culture of the region, China is a traveller’s treasure box: colossal palaces, sacred mountains, clifftop temples, roaring metropolises, spectacular scenery and much more. A nation enjoying an exuberant and energetic…",297751913699970_583304388478053,visitchinanow,"China has so much to see and do with its rich history and vast landscapes. Check out the top 5 highlights to explore in this beautiful country. #tourism #wanderlust THE central civilisation of the Far East and historically home to the dominant culture of the region, China is a travellers treasure box: colossal palaces, sacred mountains, clifftop temples, roaring metropolises, spectacular scenery and much more. A nation enjoying an exuberant and energetic",China$$Far East
"Enjoy the lively nightlife and the incredible view of skyscrapers along the Pearl River, the 3rd longest river in #China and 2,000 km long, in Guangzhou! The reflection in the water of the bridges' shining neon lights is absolutely beautiful and breathtaking! You can enjoy the evening breeze as you take in the fascinating colors. #wanderlust #tourism",,297751913699970_578152002326625,visitchinanow,"Enjoy the lively nightlife and the incredible view of skyscrapers along the Pearl River, the 3rd longest river in #China and 2,000 km long, in Guangzhou! The reflection in the water of the bridges' shining neon lights is absolutely beautiful and breathtaking! You can enjoy the evening breeze as you take in the fascinating colors. #wanderlust #tourism ",Guangzhou$$Pearl River
"Are you also a big Panda Bear fan? Then come visit these adorable animals at Chengdu where the foot of Mt. Futou serves as the world's largest habitat for Panda Bears. 

And what's more, you can get up close and personal with them by going on one of China's Panda Bear Tours, while experiencing a wonderful nature adventure! #pandabears #pandas #cuteness #tourism",,297751913699970_574627222679103,visitchinanow,"Are you also a big Panda Bear fan? Then come visit these adorable animals at Chengdu where the foot of Mt. Futou serves as the world's largest habitat for Panda Bears. 

And what's more, you can get up close and personal with them by going on one of China's Panda Bear Tours, while experiencing a wonderful nature adventure! #pandabears #pandas #cuteness #tourism ",China$$Chengdu$$Mt. Futou
"Zhangye's central location along the Hexi Corridor (the northern route of the Silk Road) made it a hub for trade.

Don't miss these magical, rainbow mountains at Danxia Landform Geological Park in Zhangye!",,297751913699970_571628169645675,visitchinanow,"Zhangye's central location along the Hexi Corridor (the northern route of the Silk Road) made it a hub for trade.

Don't miss these magical, rainbow mountains at Danxia Landform Geological Park in Zhangye! ",Silk Road$$Zhangye$$Danxia Landform Geological Park
"Shanghai just added yet another attraction to its list.  The new nautilus-inspired Shanghai Natural History Museum, opened its doors to the public in late April.  

The new museum, which houses nearly 290,000 samples, features a complete four-story-high, 140-million-year-old Mamenchisaurus dinosaur skeleton, plus other rarities that can't be found outside of China, such as a Yellow River mammoth, giant panda, giant salamander, and Yangtze Alligator!",,297751913699970_568467646628394,visitchinanow,"Shanghai just added yet another attraction to its list.  The new nautilus-inspired Shanghai Natural History Museum, opened its doors to the public in late April.  

The new museum, which houses nearly 290,000 samples, features a complete four-story-high, 140-million-year-old Mamenchisaurus dinosaur skeleton, plus other rarities that can't be found outside of China, such as a Yellow River mammoth, giant panda, giant salamander, and Yangtze Alligator! ",Yellow River$$China$$Yangtze Alligator$$Shanghai
"Starting in July, thrillseekers can visit the Grand Canyon of Zhangjiajie, which boasts a skywalk with a 984-foot vertical drop and the world's highest bungee jump!","Zhangjiajie, a scenic national park in the country's Hunan province, is set to open the world's longest and highest glass-bottomed bridge in July.",297751913699970_564264713715354,visitchinanow,"Starting in July, thrillseekers can visit the Grand Canyon of Zhangjiajie, which boasts a skywalk with a 984-foot vertical drop and the world's highest bungee jump! Zhangjiajie, a scenic national park in the country's Hunan province, is set to open the world's longest and highest glass-bottomed bridge in July.",Zhangjiajie$$Hunan province
Designer Rebecca Minkoff just debuted her first freestanding store in Asia and shares some of her favorite Hong Kong moments in this Travel + Leisure article,"""One of the most striking characteristics of Hong Kong is the main island skyline. I stayed at the InterContinental Hong Kong, in the Tsim Sha Tsui area, which has the most spectacular views of Central Hong Kong’s skyscrapers, harbor, and mountain range in the distance.""",297751913699970_557005591107933,visitchinanow,"Designer Rebecca Minkoff just debuted her first freestanding store in Asia and shares some of her favorite Hong Kong moments in this Travel + Leisure article ""One of the most striking characteristics of Hong Kong is the main island skyline. I stayed at the InterContinental Hong Kong, in the Tsim Sha Tsui area, which has the most spectacular views of Central Hong Kongs skyscrapers, harbor, and mountain range in the distance.""",Tsim Sha Tsui$$Asia$$Central Hong Kongs$$Hong Kong
Are you a martial arts fan? Visit the Shaolin Temple - the birthplace of both Kung Fu and Zen Buddhism - in the Henan Province,,297751913699970_555404857934673,visitchinanow,Are you a martial arts fan? Visit the Shaolin Temple - the birthplace of both Kung Fu and Zen Buddhism - in the Henan Province ,Shaolin Temple$$Henan Province
"Travel expert Wendy Perrin says this is the year to finally take that trip to China! This year, when most countries are to hike their hotel prices, China will see the greatest reductions.",TripAdvisor’s 2015 TripBarometer study found that China will see great reductions in hotel prices this year. Here's how to make the most of your trip.,297751913699970_549503235191502,visitchinanow,"Travel expert Wendy Perrin says this is the year to finally take that trip to China! This year, when most countries are to hike their hotel prices, China will see the greatest reductions. TripAdvisors 2015 TripBarometer study found that China will see great reductions in hotel prices this year. Here's how to make the most of your trip.",China
"The Three Natural Bridges, a group of natural limestone bridges in Wulong, are all named after dragons: Tianlong (Sky Dragon) Qinglong (Azure Dragon) and Heilong (Black Dragon)",,297751913699970_549067271901765,visitchinanow,"The Three Natural Bridges, a group of natural limestone bridges in Wulong, are all named after dragons: Tianlong (Sky Dragon) Qinglong (Azure Dragon) and Heilong (Black Dragon) ",Qinglong$$Wulong$$Heilong
"Fenghuang, meaning ""phoenix"" in Chinese, is an ancient town with a bevy of houses on stilts and winding alleys. Many flock to the area to pay homage to Shen Congwen, a famous modern Chinese writer.",,297751913699970_548506765291149,visitchinanow,"Fenghuang, meaning ""phoenix"" in Chinese, is an ancient town with a bevy of houses on stilts and winding alleys. Many flock to the area to pay homage to Shen Congwen, a famous modern Chinese writer. ",Fenghuang
"In Zhejiang and Jiangsu, sweet green rice balls are commonly eaten during Qingming Festival, which falls on April 5 this year.  These yummy glutinous rice treats are filled with red bean paste! #FoodieFriday",,297751913699970_542789492529543,visitchinanow,"In Zhejiang and Jiangsu, sweet green rice balls are commonly eaten during Qingming Festival, which falls on April 5 this year.  These yummy glutinous rice treats are filled with red bean paste! #FoodieFriday ",Zhejiang$$Jiangsu
Huangguoshu Waterfall is China's largest waterfall,,297751913699970_533329380142221,visitchinanow,Huangguoshu Waterfall is China's largest waterfall ,China$$Huangguoshu Waterfall
Great news! Air China is expanding its service between Los Angeles (LAX) and Beijing (PEK)! Learn more:,"China’s national flag carrier is adding a third LAX-PEK service starting May 2, 2015, giving travelers more convenience, flexibility and options for booking vacations and business travel to China. Air China’s third service will start with four flights per week and will increase to daily on July 1, 2…",297751913699970_528132560661903,visitchinanow,"Great news! Air China is expanding its service between Los Angeles (LAX) and Beijing (PEK)! Learn more: Chinas national flag carrier is adding a third LAX-PEK service starting May 2, 2015, giving travelers more convenience, flexibility and options for booking vacations and business travel to China. Air Chinas third service will start with four flights per week and will increase to daily on July 1, 2",Air China$$China$$Los Angeles$$Beijing
Read about beachy Sanya's two recent additions - Shangri-La’s Sanya Resort & Spa and Park Hyatt Sanya Sunny Bay Resort - in The New York Times - Travel,"Resorts that offer various room styles and beach-front activities in China, Indonesia, Thailand and elsewhere.",297751913699970_524761200999039,visitchinanow,"Read about beachy Sanya's two recent additions - Shangri-Las Sanya Resort & Spa and Park Hyatt Sanya Sunny Bay Resort - in The New York Times - Travel Resorts that offer various room styles and beach-front activities in China, Indonesia, Thailand and elsewhere.",Indonesia$$Thailand$$China$$Park Hyatt Sanya Sunny Bay Resort$$Sanya
We're hungry for these 14 dishes that overseas Chinese nationals miss the most! #FoodieFriday,"Ingredients are easy to transport, but the feelings of home aren't. These dishes can awaken homesickness in almost any Chinese person abroad.",297751913699970_520579604750532,visitchinanow,"We're hungry for these 14 dishes that overseas Chinese nationals miss the most! #FoodieFriday Ingredients are easy to transport, but the feelings of home aren't. These dishes can awaken homesickness in almost any Chinese person abroad.",
"The Tray of Togetherness is a customary Chinese New Year snack assortment that features eight types of goodies (eight is a lucky number in Chinese tradition)!

Treats can include: preserved kumquats for prosperity, coconut for togetherness, and red melon seeds for happiness #FoodieFriday",,297751913699970_514130508728775,visitchinanow,"The Tray of Togetherness is a customary Chinese New Year snack assortment that features eight types of goodies (eight is a lucky number in Chinese tradition)!

Treats can include: preserved kumquats for prosperity, coconut for togetherness, and red melon seeds for happiness #FoodieFriday ",
Each soldier in the Terracotta Army has distinct facial features! See them all in Xian,,297751913699970_507615119380314,visitchinanow,Each soldier in the Terracotta Army has distinct facial features! See them all in Xian ,Xian
"Next time you're in Xian, visit the Huaqing Hot Springs, a series of imperial bathing pools, on your way to see the Terracotta Warriors! #SilkRoad",,297751913699970_503845236423969,visitchinanow,"Next time you're in Xian, visit the Huaqing Hot Springs, a series of imperial bathing pools, on your way to see the Terracotta Warriors! #SilkRoad ",Xian$$Huaqing Hot Springs
"Wouldn't this beef-topped bowl of warm, spicy Lanzhou lamian be perfect for a cold winter day? #FoodieFriday",,297751913699970_502339586574534,visitchinanow,"Wouldn't this beef-topped bowl of warm, spicy Lanzhou lamian be perfect for a cold winter day? #FoodieFriday ",Lanzhou
"Who's ready to sail down the Yangtze? Pacific Delight Tours is offerings savings of up to $300 per couple when you book their 13 Day Imperial China & Yangtze River Gold Tour by January 31, 2015.","Experience historic Beijing, ancient Xi'an, cosmopolitan Shanghai, a scenic Yangtze River luxury cruise and the beautiful landscapes of Guilin and Hong Kong",297751913699970_492777820864044,visitchinanow,"Who's ready to sail down the Yangtze? Pacific Delight Tours is offerings savings of up to $300 per couple when you book their 13 Day Imperial China & Yangtze River Gold Tour by January 31, 2015. Experience historic Beijing, ancient Xi'an, cosmopolitan Shanghai, a scenic Yangtze River luxury cruise and the beautiful landscapes of Guilin and Hong Kong",Xi'an$$Shanghai$$Yangtze River$$Beijing$$Guilin$$Hong Kong$$Yangtze
Merry Christmas from Visit China!,,297751913699970_492762477532245,visitchinanow,Merry Christmas from Visit China! ,China
"Yum! If you haven't tried Chinese street food, don't miss it on your next trip.  #FoodieFriday","China may have some amazing restaurants, but you can't do better than the food on the street.",297751913699970_490742904400869,visitchinanow,"Yum! If you haven't tried Chinese street food, don't miss it on your next trip.  #FoodieFriday China may have some amazing restaurants, but you can't do better than the food on the street.",China
"Fodor's included China's #SilkRoad in their 2015 Go List, a list of 25 top destinations around the world to visit next year!",These are the 25 can't-miss spots that we think should be on every traveler's radar in 2015.,297751913699970_489496514525508,visitchinanow,"Fodor's included China's #SilkRoad in their 2015 Go List, a list of 25 top destinations around the world to visit next year! These are the 25 can't-miss spots that we think should be on every traveler's radar in 2015.",China
Check out these 2015 Hong Kong and Macau Michelin-starred eats! #FoodieFriday,"Tokyoites may brag about having the most Michelin stars in the world, but Hong Kongers can actually eat in them without breaking the bank.",297751913699970_487943168014176,visitchinanow,"Check out these 2015 Hong Kong and Macau Michelin-starred eats! #FoodieFriday Tokyoites may brag about having the most Michelin stars in the world, but Hong Kongers can actually eat in them without breaking the bank.",Macau$$Hong Kongers$$Hong Kong
"Hilton’s first property in Changzhou opened last month, celebrating Hilton Worldwide’s 50th property opening in Greater China. 

For stays from now until January 15, 2015, the hotel is offering Hilton HHonors members an extra 1,000 bonus points per night!","Situated in the center of Wujin District, Hilton Changzhou is easy to reach great shopping, entertainment and business areas, wows all business and leisure travellers",297751913699970_486731114802048,visitchinanow,"Hiltons first property in Changzhou opened last month, celebrating Hilton Worldwides 50th property opening in Greater China. 

For stays from now until January 15, 2015, the hotel is offering Hilton HHonors members an extra 1,000 bonus points per night! Situated in the center of Wujin District, Hilton Changzhou is easy to reach great shopping, entertainment and business areas, wows all business and leisure travellers",Hilton Changzhou$$Greater China$$Changzhou$$Wujin District
Rafting along the zig-zagged Nine Bend River at Mount Wuyi is a must do!,,297751913699970_486168411524985,visitchinanow,Rafting along the zig-zagged Nine Bend River at Mount Wuyi is a must do! ,Nine Bend River$$Mount Wuyi
Opt to stay in a yurt along the Silk Road for an authentic experience!,,297751913699970_481344958673997,visitchinanow,Opt to stay in a yurt along the Silk Road for an authentic experience! ,Silk Road
Harbin will turn into a wintry city of lights at the Ice & Snow Festival in January 2015!,,297751913699970_481342875340872,visitchinanow,Harbin will turn into a wintry city of lights at the Ice & Snow Festival in January 2015! ,Harbin
Can't decide what to do on your next trip to China? Try some of these ideas via IndependentTraveler.com,"While no single slideshow can fully capture everything China has to offer, we've come up with a dozen memorable experiences that will get you away from the crowds and give you a taste of the country's unique landscapes and cultures. Learn how to pick tea leaves, discover Shanghai's hidden Jewish her…",297751913699970_479126332229193,visitchinanow,"Can't decide what to do on your next trip to China? Try some of these ideas via   no single slideshow can fully capture everything China has to offer, we've come up with a dozen memorable experiences that will get you away from the crowds and give you a taste of the country's unique landscapes and cultures. Learn how to pick tea leaves, discover Shanghai's hidden Jewish her",China$$Shanghai
"At the foot of the Flaming Mountains, a huge thermometer tracks the temperature, which has hit a high of 175°F (80°C)! #SilkRoad",,297751913699970_478683088940184,visitchinanow,"At the foot of the Flaming Mountains, a huge thermometer tracks the temperature, which has hit a high of 175F (80C)! #SilkRoad ",Flaming Mountains
"A photographer's heaven, Jiuzhai Valley National Park (九寨沟 / Jiuzhaigou) is composed of aqua and emerald hued pools and lakes, multi-level waterfalls, limestone caves, colorful forests and much more",,297751913699970_476014229207070,visitchinanow,"A photographer's heaven, Jiuzhai Valley National Park ( / Jiuzhaigou) is composed of aqua and emerald hued pools and lakes, multi-level waterfalls, limestone caves, colorful forests and much more ",Jiuzhai Valley National Park$$Jiuzhaigou
Dare you walk across this glass-bottomed bridge in Zhangjiajie?,"In China's Hunan province, is a 1000 foot long passenger bridge which stretches between two mountain peaks, and the length of the bridge's floor is glass, op...",297751913699970_463375503804276,visitchinanow,"Dare you walk across this glass-bottomed bridge in Zhangjiajie? In China's Hunan province, is a 1000 foot long passenger bridge which stretches between two mountain peaks, and the length of the bridge's floor is glass, op...",China$$Zhangjiajie$$Hunan province
"Would you like to hang out with a panda? At the Chengdu Research Base of Giant Panda Breeding, you can! Visit http://www.panda.org.cn for more information",,297751913699970_460150450793448,visitchinanow,"Would you like to hang out with a panda? At the Chengdu Research Base of Giant Panda Breeding, you can! Visit   for more information ",
"Travel to China with Wendy Wu Tours USA for ten days for only $1495!

Check out the full itinerary here: http://www.wendywutours.com/china-tours/a-china-experience-136.htm",,297751913699970_454634321345061,visitchinanow,"Travel to China with Wendy Wu Tours USA for ten days for only $1495!

Check out the full itinerary here:   ",China
Snow and serenity cloak the Great Wall,,297751913699970_449721778502982,visitchinanow,Snow and serenity cloak the Great Wall ,Great Wall
"Book by September 30, 2014 to receive a $200 per person air credit on a 2015 air-inclusive Treasures of China vacation!
","Tour with us and see Beijing, Xi'an, Shanghai & more like a local. Enjoy. Request a free brochure & book your China tour today!",297751913699970_449393355202491,visitchinanow,"Book by September 30, 2014 to receive a $200 per person air credit on a 2015 air-inclusive Treasures of China vacation!
 Tour with us and see Beijing, Xi'an, Shanghai & more like a local. Enjoy. Request a free brochure & book your China tour today!",Xi'an$$China$$Shanghai$$Beijing
"What's for dinner tonight? Try this yummy recipe! #FoodieFriday

","This Sichuan dish—often better known by its Americanized name ""kung pao chicken""—is full of flavor but only moderately spicy. See the recipe »",297751913699970_429010257240801,visitchinanow,"What's for dinner tonight? Try this yummy recipe! #FoodieFriday

 This Sichuan dishoften better known by its Americanized name ""kung pao chicken""is full of flavor but only moderately spicy. See the recipe ",
"This serene picture of the Bei River was captured in Qingyuan in Guangdong Province.  A few attractions in Qingyuan include the Feilai Temple, Baojing Palace of Yingde and the Sankeng Hot Spring.",,297751913699970_413211672153993,visitchinanow,"This serene picture of the Bei River was captured in Qingyuan in Guangdong Province.  A few attractions in Qingyuan include the Feilai Temple, Baojing Palace of Yingde and the Sankeng Hot Spring. ",Sankeng Hot Spring$$Baojing Palace$$Qingyuan$$Guangdong Province$$Bei River$$Feilai Temple$$Yingde
"Did you know that in parts of Xinjiang's capital, Urumqi, people predominantly speak the Turkic-based language, Uyghur?

Travel a couple hours outside of Urumqi for breathtaking views and photo ops of the snow-covered Tianshan Mountains and sapphire-hued Heavenly Lake! #SilkRoad",,297751913699970_405852622889898,visitchinanow,"Did you know that in parts of Xinjiang's capital, Urumqi, people predominantly speak the Turkic-based language, Uyghur?

Travel a couple hours outside of Urumqi for breathtaking views and photo ops of the snow-covered Tianshan Mountains and sapphire-hued Heavenly Lake! #SilkRoad ",Xinjiang$$Urumqi$$Tianshan Mountains
"Suzhou, a charming city renowned for its classical gardens, museums, and canal scenes, is a 25 minute train ride away from the bustling city of Shanghai.  

Pictured here is the meticulously groomed Humble Administrator's Garden.  Originally, the garden belonged to a former government servant, Wang Xianchen.  After he retired, he chose to live a humble life, gardening and planting trees and vegetables here.",,297751913699970_403676749774152,visitchinanow,"Suzhou, a charming city renowned for its classical gardens, museums, and canal scenes, is a 25 minute train ride away from the bustling city of Shanghai.  

Pictured here is the meticulously groomed Humble Administrator's Garden.  Originally, the garden belonged to a former government servant, Wang Xianchen.  After he retired, he chose to live a humble life, gardening and planting trees and vegetables here. ",Humble Administrator 's Garden$$Suzhou$$Shanghai
"Pictured is the majestic Potala Palace, the previous winter palace of the Dalai Lama.  Located in Lhasa, Tibet, the building is now a museum and becomes a Buddhist shrine during festivals.",,297751913699970_401432253331935,visitchinanow,"Pictured is the majestic Potala Palace, the previous winter palace of the Dalai Lama.  Located in Lhasa, Tibet, the building is now a museum and becomes a Buddhist shrine during festivals. ",Lhasa$$Tibet$$Potala Palace
"The Longji Rice Terraces in Longsheng, Guangxi Province, are often referred to as the Dragon Backbone Rice Terraces.  If you hike up to the peak, you'll be able to see the winding curves that resemble a dragon's backbone and glistening pockets of water that look like scales!",,297751913699970_400665340075293,visitchinanow,"The Longji Rice Terraces in Longsheng, Guangxi Province, are often referred to as the Dragon Backbone Rice Terraces.  If you hike up to the peak, you'll be able to see the winding curves that resemble a dragon's backbone and glistening pockets of water that look like scales! ",Guangxi Province$$Longsheng
"Zhangye's central location along the Hexi Corridor (the northern route of the Silk Road) made it a hub for trade.  

Don't miss these magical, rainbow mountains at Danxia Landform Geological Park in Zhangye!",,297751913699970_398626123612548,visitchinanow,"Zhangye's central location along the Hexi Corridor (the northern route of the Silk Road) made it a hub for trade.  

Don't miss these magical, rainbow mountains at Danxia Landform Geological Park in Zhangye! ",Silk Road$$Zhangye$$Danxia Landform Geological Park
Uncover ancient treasures in this 12-day journey with China CYTS Tours along the historical Silk Road,"1. All Land Tour Fares listed above are per person in U.S. dollars based on two adults sharing one twin bedded room, double occupancy and includes applicable China domestic air tickets. A customer who travels alone is required to pay a single room supplement.  2. All Int'l Air Fares listed above inc…",297751913699970_397556943719466,visitchinanow,"Uncover ancient treasures in this 12-day journey with China CYTS Tours along the historical Silk Road 1. All Land Tour Fares listed above are per person in   based on two adults sharing one twin bedded room, double occupancy and includes applicable China domestic air tickets. A customer who travels alone is required to pay a single room supplement.  2. All Int'l Air Fares listed above inc",China
"Beginning in Xian, the Silk Road was a series of international trading routes that linked the East to the West.  

Did you know that China's first emperor, Qin Shi Huang Di, who ascended the throne at only 13 years of age, ordered 700,000 men to build a platoon of life-size soldiers to accompany him in the afterlife?  

Be sure to see the remarkable army of Terracotta Warriors in Xian!",,297751913699970_397202223754938,visitchinanow,"Beginning in Xian, the Silk Road was a series of international trading routes that linked the East to the West.  

Did you know that China's first emperor, Qin Shi Huang Di, who ascended the throne at only 13 years of age, ordered 700,000 men to build a platoon of life-size soldiers to accompany him in the afterlife?  

Be sure to see the remarkable army of Terracotta Warriors in Xian! ",China$$Xian$$East$$Silk Road
Do you remember how spectacular the 2008 Beijing Summer Olympics opening ceremony at the Bird's Nest was?,,297751913699970_395295097278984,visitchinanow,Do you remember how spectacular the 2008 Beijing Summer Olympics opening ceremony at the Bird's Nest was? ,Beijing
Did you know that over 30% of the world's Giant Pandas call the Sichuan Giant Panda Sanctuaries home?,,297751913699970_392719390869888,visitchinanow,Did you know that over 30% of the world's Giant Pandas call the Sichuan Giant Panda Sanctuaries home? ,Sichuan Giant Panda Sanctuaries
"Today's featured #FoodieFriday dish is Mapo Tofu - a popular tofu-based dish cooked with minced meat in a chili black bean sauce.  Since it's from the Sichuan province, it's bound to be spicy!",,297751913699970_384073038401190,visitchinanow,"Today's featured #FoodieFriday dish is Mapo Tofu - a popular tofu-based dish cooked with minced meat in a chili black bean sauce.  Since it's from the Sichuan province, it's bound to be spicy! ",Sichuan province$$Mapo
Jiayuguan represents the Western starting point of the Great Wall built in the Ming Dynasty.  It is the most well-preserved military fortress along the Great Wall!,,297751913699970_382207628587731,visitchinanow,Jiayuguan represents the Western starting point of the Great Wall built in the Ming Dynasty.  It is the most well-preserved military fortress along the Great Wall! ,
"Hot Pot: thinly sliced meat, seafood, vegetables and noodles are placed inside a steaming pot of broth.  Perfect for cold, dreary days! #FoodieFriday",,297751913699970_380925682049259,visitchinanow,"Hot Pot: thinly sliced meat, seafood, vegetables and noodles are placed inside a steaming pot of broth.  Perfect for cold, dreary days! #FoodieFriday ",
"Over 6.4 acres (26,000 square meters) in size, Tianyi Pavilion is the oldest existing library in China!",,297751913699970_375083465966814,visitchinanow,"Over   (26,000 square meters) in size, Tianyi Pavilion is the oldest existing library in China! ",China$$Tianyi Pavilion
"Qingdao's Mount Lao (Laoshan), located on the coast of Shandong Province, is known as one of the birthplaces of Taoism",,297751913699970_374717746003386,visitchinanow,"Qingdao's Mount Lao (Laoshan), located on the coast of Shandong Province, is known as one of the birthplaces of Taoism ",Qingdao$$Taoism$$Laoshan$$Shandong Province
Guilin's spectacular Reed Flute Cave is a natural limestone cave with multicolored lighting,,297751913699970_374008969407597,visitchinanow,Guilin's spectacular Reed Flute Cave is a natural limestone cave with multicolored lighting ,Guilin
Elephant Trunk Hill in Guilin got its name because it is said to look like an elephant drinking water from the river with its trunk.  What do you think?,,297751913699970_372224769586017,visitchinanow,Elephant Trunk Hill in Guilin got its name because it is said to look like an elephant drinking water from the river with its trunk.  What do you think? ,Guilin
"Witness the surreal scenery at Jiuzhaigou Valley National Park, located in Northern Sichuan Province. There are countless waterfalls as well as bodies of water of vibrant blues and greens. 

The endangered giant panda and snub nosed monkey live in the forests here!",,297751913699970_368923543249473,visitchinanow,"Witness the surreal scenery at Jiuzhaigou Valley National Park, located in Northern Sichuan Province. There are countless waterfalls as well as bodies of water of vibrant blues and greens. 

The endangered giant panda and snub nosed monkey live in the forests here! ",Northern Sichuan Province$$Jiuzhaigou Valley National Park
"Tiger Leaping Gorge, in the province of Yunnan and north of the city of Lijiang, is the deepest river canyon in the world.  The mountains on either side of the gorge - the Jade Dragon Snow Mountain and the Haba Snow Mountain - have peaks at over 5,000 meters, making this a hike only for the intrepid.",,297751913699970_366511630157331,visitchinanow,"Tiger Leaping Gorge, in the province of Yunnan and north of the city of Lijiang, is the deepest river canyon in the world.  The mountains on either side of the gorge - the Jade Dragon Snow Mountain and the Haba Snow Mountain - have peaks at over 5,000 meters, making this a hike only for the intrepid. ",Lijiang$$Yunnan$$Haba Snow Mountain
"The Huangpu River divides Shanghai into two parts - Pudong (浦东and) Puxi (浦西), which mean East and West, respectively.  

Pictured is Pudong as seen from Puxi.  While Pudong is a modern and thriving financial mecca, Puxi is littered with cultural and historical attractions.",,297751913699970_363551103786717,visitchinanow,"The Huangpu River divides Shanghai into two parts - Pudong (and) Puxi (), which mean East and West, respectively.  

Pictured is Pudong as seen from Puxi.  While Pudong is a modern and thriving financial mecca, Puxi is littered with cultural and historical attractions. ",Shanghai$$Huangpu River$$Pudong$$Puxi$$West
"One of Beijing's most popular attractions, The Temple of Heaven was built in 1420 during the reign of Emperor Yongle of the Ming Dynasty, and is located in the southern part of the city.",,297751913699970_362794173862410,visitchinanow,"One of Beijing's most popular attractions, The Temple of Heaven was built in 1420 during the reign of Emperor Yongle of the Ming Dynasty, and is located in the southern part of the city. ",Beijing
