message,description,id,page_id,full_text,locations
"Amritsar - Seat of Sikh faith, history and culture
----------------------------------------------------------------------

Amritsar, literally a Pool of Nectar, derives its name from Amrit Sarovar, the holy tank that surrounds the splendid Golden Temple. Guru Ramdas, the fourth Guru of the Sikh faith, founded Amritsar in 1579. He constructed a pool on land gifted by the Mughal Emperor Akbar and called it Amritsar. 

Home to the world famous Golden Temple, the 400-year-old city of Amritsar is the most important seat of Sikh history and culture. 

One of the most poignant memorials of free India -- Jallianwala Bagh – is also located in the city. Amritsar district was once a part of the vast area covered by the Indus valley Civilisation during the early period of history. 

- See more at: http://incredibleindia.org/index.php/travel/destination/amritsar",,144113158937441_1223324027683010,incredibleindia,"Amritsar - Seat of Sikh faith, history and culture
----------------------------------------------------------------------

Amritsar, literally a Pool of Nectar, derives its name from Amrit Sarovar, the holy tank that surrounds the splendid Golden Temple. Guru Ramdas, the fourth Guru of the Sikh faith, founded Amritsar in 1579. He constructed a pool on land gifted by the Mughal Emperor Akbar and called it Amritsar. 

Home to the world famous Golden Temple, the 400-year-old city of Amritsar is the most important seat of Sikh history and culture. 

One of the most poignant memorials of free India -- Jallianwala Bagh  is also located in the city. Amritsar district was once a part of the vast area covered by the Indus valley Civilisation during the early period of history. 

- See more at:   ",Golden Temple$$Jallianwala Bagh$$India$$Amritsar
"The Jewel in the ages of Time

https://youtu.be/ejVO2pCLO3M",The Jewel in the ages of Time,144113158937441_1209336489081764,incredibleindia,"The Jewel in the ages of Time

  The Jewel in the ages of Time",
"Kutch - Khushboo Gujarat Ki

https://youtu.be/5jhQxml22uw",World renowned Kutch handicrafts from centuries old traditions,144113158937441_1209336059081807,incredibleindia,"Kutch - Khushboo Gujarat Ki

  World renowned Kutch handicrafts from centuries old traditions",Kutch$$Kutch - Khushboo Gujarat Ki World
"Buddhist Tour Bihar 

https://youtu.be/nnPT2S8UEoQ",,144113158937441_1209335835748496,incredibleindia,"Buddhist Tour Bihar 

  ",
"Incredible India-East Meets West!

https://youtu.be/2KJh8ErbtxI",Matt Small Chef experiments with indian spices & cuisines...Its Like East Meets West...Incredible India..Incredible Taste..Incredible Experience..,144113158937441_1209335572415189,incredibleindia,"Incredible India-East Meets West!

  Matt Small Chef experiments with indian spices &   East Meets    ",
"Khajuraho - Eternal Expressions of Love

The temples of Khajuraho are India's unique gift to the world, representing, as they do, a paean to life, to love, to joy, perfect in execution and sublime in expression. Life, in every form and mood, has been captured in stone, testifying not only to the craftsman's artistry but also to the extraordinary breadth of vision of the Chandela Rajputs under whose rule the temples were conceived and constructed. The Khajuraho temples were built in the short span of a hundred years, from 950-1050 AD in truly inspired burst of creativity. Of the 85 original temples, 22 have survived till today to constitute one of the world's great artistic wonders. 

- See more at: http://incredibleindia.org/index.php/travel/destination/khajuraho",,144113158937441_1209322299083183,incredibleindia,"Khajuraho - Eternal Expressions of Love

The temples of Khajuraho are India's unique gift to the world, representing, as they do, a paean to life, to love, to joy, perfect in execution and sublime in expression. Life, in every form and mood, has been captured in stone, testifying not only to the craftsman's artistry but also to the extraordinary breadth of vision of the Chandela Rajputs under whose rule the temples were conceived and constructed. The Khajuraho temples were built in the short span of a hundred years, from 950-1050 AD in truly inspired burst of creativity. Of the 85 original temples, 22 have survived till today to constitute one of the world's great artistic wonders. 

- See more at:   ",India$$Khajuraho
"Dwarka - Khushboo Gujarat Ki

https://youtu.be/fM_RDdA4OSk",One of India's holiest spiritual and religious sites,144113158937441_1209334469081966,incredibleindia,"Dwarka - Khushboo Gujarat Ki

  One of India's holiest spiritual and religious sites",India
"Dharamshala - The hillside town of Dharamshala, stretches along a spur of the Dhauladhar mountain range amidst magnificent deodar, conifer and pine forests, tea gardens and mist-soaked hills. Since 1960, when it became the temporary headquarters of the Dalai Lama, it has been attracting seekers of spiritual enlightenment from all over the world. 

The headquarters of the Kangra district, Dharamshala is divided into two distinct parts - Lower Dharamshala, and Upper Dharamshala with places like Mcleod Ganj and Forsyth Ganj, which are names that bear witness to the history of the area. The place is an excellent base for walks and treks into the Dhauladhar range. 

- See more at: http://incredibleindia.org/index.php/travel/destination/dharamshala",,144113158937441_1209316425750437,incredibleindia,"Dharamshala - The hillside town of Dharamshala, stretches along a spur of the Dhauladhar mountain range amidst magnificent deodar, conifer and pine forests, tea gardens and mist-soaked hills. Since 1960, when it became the temporary headquarters of the Dalai Lama, it has been attracting seekers of spiritual enlightenment from all over the world. 

The headquarters of the Kangra district, Dharamshala is divided into two distinct parts - Lower Dharamshala, and Upper Dharamshala with places like Mcleod Ganj and Forsyth Ganj, which are names that bear witness to the history of the area. The place is an excellent base for walks and treks into the Dhauladhar range. 

- See more at:   ",Kangra$$Upper Dharamshala$$Dhauladhar$$Dharamshala$$Lower Dharamshala
"Courtrallam is as small, charming town situated at an elevation of about 167 m on the Western Ghats in Tirunelveli district. 

The waterfalls for which Courtrallam is famous, are formed by a sharp three stage drop of about 91 m (300 ft) by the Chittar river. Several other seasonal and a few perennial rivers such as the Manimuthar River, the Pachaiyar River and the Tambaraparani River originate in this region. 

A large number of tourists come here mainly to bath in the falls which are believed to have medicinal properties which has earned Courtrallam the title of the Spa of the South. 

- See more at: http://incredibleindia.org/index.php/travel/destination/courtrallam/",,144113158937441_1209315915750488,incredibleindia,"Courtrallam is as small, charming town situated at an elevation of about 167 m on the Western Ghats in Tirunelveli district. 

The waterfalls for which Courtrallam is famous, are formed by a sharp three stage drop of about 91 m (300 ft) by the Chittar river. Several other seasonal and a few perennial rivers such as the Manimuthar River, the Pachaiyar River and the Tambaraparani River originate in this region. 

A large number of tourists come here mainly to bath in the falls which are believed to have medicinal properties which has earned Courtrallam the title of the Spa of the South. 

- See more at:   ",Pachaiyar River$$Tambaraparani River$$Tirunelveli$$Manimuthar River$$South$$Western Ghats
"Cuttack - History and nature blend into a rich, seamless harmony

Cuttack is Orissa’s oldest city and was established in 989 AD. A relaxed and laid-back city, Cuttack is today mainly a farmer and trader town, offering a refreshing array of landscapes, activities and characters, and whether one is city-lover keen on shopping, a history or archaeology enthusiast, a religious person, there is something on offer for everyone. 

Steeped in history, Barabati Fort is one of the principal visitor attractions in Orissa.

The fort casts its historical shadow against the natural surroundings, and both history and nature blend into a rich, seamless harmony. 

- See more at: http://incredibleindia.org/index.php/travel/destination/cuttack",,144113158937441_1209315522417194,incredibleindia,"Cuttack - History and nature blend into a rich, seamless harmony

Cuttack is Orissas oldest city and was established in 989 AD. A relaxed and laid-back city, Cuttack is today mainly a farmer and trader town, offering a refreshing array of landscapes, activities and characters, and whether one is city-lover keen on shopping, a history or archaeology enthusiast, a religious person, there is something on offer for everyone. 

Steeped in history, Barabati Fort is one of the principal visitor attractions in Orissa.

The fort casts its historical shadow against the natural surroundings, and both history and nature blend into a rich, seamless harmony. 

- See more at:   ",Orissa$$Cuttack
"Madhya Pradesh - The heart of Incredible India


https://youtu.be/z1lxeCvd8IY",,144113158937441_1196810987000981,incredibleindia,"Madhya Pradesh - The heart of Incredible India


  ",India$$Madhya Pradesh
"Bodhgaya - Buddhism’s most sacred and significant site
-----------------------------------------------------------------------------------------

Bodhgaya, the most important site of Buddhist pilgrimage in the world, is situated in the state of Bihar. 

The place is a sacred site of the first order, and its central temple, the UNESCO World Heritage listed Mahabodhi Temple, is an obligatory stop on the Buddhist pilgrimage circuit. 

Adjacent to the Mahabodhi Temple is the Bodhi tree itself under which Prince Siddhartha Gautama is said to have attained Enlightenment 2,500 years ago. As a result he became the Buddha - the Enlightened One. Bodh Gaya or Uruvela, as it was known during Buddha’s times, is also a major pilgrimage centre for Hindus as Buddha is considered to be the ninth incarnation of Vishnu.

 - See more at: http://incredibleindia.org/index.php/travel/destination/bodhgaya",,144113158937441_1196821166999963,incredibleindia,"Bodhgaya - Buddhisms most sacred and significant site
-----------------------------------------------------------------------------------------

Bodhgaya, the most important site of Buddhist pilgrimage in the world, is situated in the state of Bihar. 

The place is a sacred site of the first order, and its central temple, the UNESCO World Heritage listed Mahabodhi Temple, is an obligatory stop on the Buddhist pilgrimage circuit. 

Adjacent to the Mahabodhi Temple is the Bodhi tree itself under which Prince Siddhartha Gautama is said to have attained Enlightenment 2,500 years ago. As a result he became the Buddha - the Enlightened One. Bodh Gaya or Uruvela, as it was known during Buddhas times, is also a major pilgrimage centre for Hindus as Buddha is considered to be the ninth incarnation of Vishnu.

 - See more at:   ",Bodh Gaya$$Mahabodhi Temple$$Prince Siddhartha Gautama$$Bihar
"Colourful India...

https://youtu.be/r1kIOQbJRyY",India is a country full of colors...the land of mystery & charm...beauty is an understatement...Incredible India..Incredible Experience...,144113158937441_1196810783667668,incredibleindia,"Colourful India...

  India is a country full of   of mystery &   an   Experience...",India
"Bandhavgarh
-------------------------------------------------------------------------
The Bandhavgarh National Park, lying in the heart of the Vindhya Mountain Range in Central India, is a small and compact National Park, yet full of game. The density of the tiger population at Bandhavgarh is the highest known in India. 
The centre of the park is dominated by the majestic Bandhavgarh Fort built in the 14th century, around which are numerous caves containing shrines and ancient Sanskrit inscriptions. The park has four main entrances, Panpatha in the north, Tala in the east (most of the hotels are located in Tala), Dhamokar in the south-west and Khitauli in the west. Two roads, Umaria-Rewa highway and Parasi-Katni road via Khitauli pass through the park. Tala is a small village on the Umaria-Rewa state highway. 

The Original home of all the white tigers alive, today, Bandhavgarh was the hunting ground of the Maharajas of Rewa; their old fort still dominates a hill in the forest. These white tigers were found in the old state of Rewa for many years. The last known tiger was captured by Maharaja Martand Singh in 1951. The White Tiger, Mohan, is now stuffed and on display in the palace of the Maharaja of Rewa. 

- See more at: http://incredibleindia.org/index.php/travel/destination/bandhavgarh",,144113158937441_1196816623667084,incredibleindia,"Bandhavgarh
-------------------------------------------------------------------------
The Bandhavgarh National Park, lying in the heart of the Vindhya Mountain Range in Central India, is a small and compact National Park, yet full of game. The density of the tiger population at Bandhavgarh is the highest known in India. 
The centre of the park is dominated by the majestic Bandhavgarh Fort built in the 14th century, around which are numerous caves containing shrines and ancient Sanskrit inscriptions. The park has four main entrances, Panpatha in the north, Tala in the east (most of the hotels are located in Tala), Dhamokar in the south-west and Khitauli in the west. Two roads, Umaria-Rewa highway and Parasi-Katni road via Khitauli pass through the park. Tala is a small village on the Umaria-Rewa state highway. 

The Original home of all the white tigers alive, today, Bandhavgarh was the hunting ground of the Maharajas of Rewa; their old fort still dominates a hill in the forest. These white tigers were found in the old state of Rewa for many years. The last known tiger was captured by Maharaja Martand Singh in 1951. The White Tiger, Mohan, is now stuffed and on display in the palace of the Maharaja of Rewa. 

- See more at:   ",Bandhavgarh$$Umaria-Rewa$$Central India$$Khitauli$$India$$Dhamokar$$Parasi-Katni$$National Park$$Tala$$Rewa$$Bandhavgarh National Park$$Vindhya Mountain Range
"India - An unending Journey

https://youtu.be/J5vInyM_-g0","In India guest is god and family is everything. And if you happen to touch an Indian's heart, you've made a friend for life. You become a part of his family....",144113158937441_1196810457001034,incredibleindia,"India - An unending Journey

  In India guest is god and family is everything. And if you happen to touch an Indian's heart, you've made a friend for life. You become a part of his  ",India
"Haridwar - One of the holiest sites in India and venue of the Kumbh Mela
---------------------------------------------------------------------------------

Haridwar, situated on the right bank of the holy Ganga, is regarded among the seven sacred cities of India. Legend has it that this was one of the four sites across India where a drop of Amrit, carried by Garuda, the celestial fell.
It is therefore one of the four venues where the Kumbh Mela – said to the largest congregation of humanity anywhere in the world – is held once every 12 years. Haridwar is also the place where the river Ganga enters the Indo-Gangetic plains for the first time. Haridwar is also home to several ashrams which specialize in teaching meditation and yoga. 

- See more at: http://incredibleindia.org/index.php/travel/destination/haridwar",,144113158937441_1196822736999806,incredibleindia,"Haridwar - One of the holiest sites in India and venue of the Kumbh Mela
---------------------------------------------------------------------------------

Haridwar, situated on the right bank of the holy Ganga, is regarded among the seven sacred cities of India. Legend has it that this was one of the four sites across India where a drop of Amrit, carried by Garuda, the celestial fell.
It is therefore one of the four venues where the Kumbh Mela  said to the largest congregation of humanity anywhere in the world  is held once every 12 years. Haridwar is also the place where the river Ganga enters the Indo-Gangetic plains for the first time. Haridwar is also home to several ashrams which specialize in teaching meditation and yoga. 

- See more at:   ",Indo-Gangetic$$India$$Haridwar
"Dwarka - Khushboo Gujarat Ki

https://youtu.be/fM_RDdA4OSk",One of India's holiest spiritual and religious sites,144113158937441_1196810277001052,incredibleindia,"Dwarka - Khushboo Gujarat Ki

  One of India's holiest spiritual and religious sites",India
"Alappuzha - Venice of the East
-------------------------------------------------------------------------------

This laid-back market town Alappuzha, previously known as Alleppy, is built on canals that form a web, which serves the coir industry. All around are coconut palms, and obviously, coir making, boat building, toddy tapping and fish farming are mainstays of the village economy. 

Every August, Alappuzha comes to life with an adrenaline-pumping event that sees huge, low slung chundan vellams (snake boats), rowed by up to 100 people, compete for the Nehru Cup. Alappuzha's attraction does not, however, lie solely in its natural aspects. Apaprt from the Poomkavu Church, other well-known religious sites in and around Alappuzha are Mullackal Raja Rajeshwari Temple, Mannarasala Temple and Salafi Juma Masjid Mosque.

 - See more at: http://incredibleindia.org/index.php/travel/destination/alappuzha",,144113158937441_1196813057000774,incredibleindia,"Alappuzha - Venice of the East
-------------------------------------------------------------------------------

This laid-back market town Alappuzha, previously known as Alleppy, is built on canals that form a web, which serves the coir industry. All around are coconut palms, and obviously, coir making, boat building, toddy tapping and fish farming are mainstays of the village economy. 

Every August, Alappuzha comes to life with an adrenaline-pumping event that sees huge, low slung chundan vellams (snake boats), rowed by up to 100 people, compete for the Nehru Cup. Alappuzha's attraction does not, however, lie solely in its natural aspects. Apaprt from the Poomkavu Church, other well-known religious sites in and around Alappuzha are Mullackal Raja Rajeshwari Temple, Mannarasala Temple and Salafi Juma Masjid Mosque.

 - See more at:   ",Mullackal Raja Rajeshwari Temple$$Alappuzha$$Salafi Juma Masjid Mosque$$Mannarasala Temple$$Venice
"Pithoragarh - Abundant natural beauty and stunning snowy view
------------------------------------------------------------------------------------------
The easternmost hill district of Uttarakhand, Pithoragarh and its surroundings are known for their abundant natural beauty. Nestling in a small valley, barely 5 km long and 2 km wide, the town was an important landmark during the reign of the Chand Rajas of Kumaon. 

Pithoragarh is the district headquarters and its government buildings are housed in the hill fort of Pithoragarh at a distance of 7 km from the main town. From the Chandak hill located here, one gets a panoramic view of snowy ranges extending from the Trishul-Nanda Devi, Panchchuli Group to Mount Appi of Nepal. 

- See more at: http://incredibleindia.org/index.php/travel/destination/pithoragarh",,144113158937441_1185068071508606,incredibleindia,"Pithoragarh - Abundant natural beauty and stunning snowy view
------------------------------------------------------------------------------------------
The easternmost hill district of Uttarakhand, Pithoragarh and its surroundings are known for their abundant natural beauty. Nestling in a small valley, barely 5 km long and 2 km wide, the town was an important landmark during the reign of the Chand Rajas of Kumaon. 

Pithoragarh is the district headquarters and its government buildings are housed in the hill fort of Pithoragarh at a distance of 7 km from the main town. From the Chandak hill located here, one gets a panoramic view of snowy ranges extending from the Trishul-Nanda Devi, Panchchuli Group to Mount Appi of Nepal. 

- See more at:   ",Pithoragarh$$Mount Appi$$Nepal$$Chandak$$Kumaon$$Uttarakhand
"Jammu - City of Temples
-----------------------------------------------------------------------------
Appropriately called the City of Temples because of the profusion of shrines dotting the landscape, Jammu is a travel destination on its own right. Studded with an incredibly beautiful landscape, this southernmost unit of the state of Jammu & Kashmir nestles in the foothills of the Himalayas. 

Once seat of power of the Dogra Rajas, this winter capital of the state is the leaping off point for the magnificent religious and natural attractions that lure the tourists and devotees to the other parts of the region. In Jammu you can visit beautiful temples, palaces and relics of the past and enjoy the city’s peaceful atmosphere with delightfully stunning tourist sights. 

- See more at: http://incredibleindia.org/index.php/travel/destination/jammu",,144113158937441_1178307965517950,incredibleindia,"Jammu - City of Temples
-----------------------------------------------------------------------------
Appropriately called the City of Temples because of the profusion of shrines dotting the landscape, Jammu is a travel destination on its own right. Studded with an incredibly beautiful landscape, this southernmost unit of the state of Jammu & Kashmir nestles in the foothills of the Himalayas. 

Once seat of power of the Dogra Rajas, this winter capital of the state is the leaping off point for the magnificent religious and natural attractions that lure the tourists and devotees to the other parts of the region. In Jammu you can visit beautiful temples, palaces and relics of the past and enjoy the citys peaceful atmosphere with delightfully stunning tourist sights. 

- See more at:   ",Himalayas$$Kashmir$$Jammu
"Kausani - Peace among thickly forested lanes and Himalayan views
----------------------------------------------------------------------------
Located 53 km. to the north of Almora, Kausani, the brithplace of Hindi poet Sumitra Nandan Pant, is a picturesque hill station famous for its scenic splendour and its spectacular view of the Himalayas. Situated at 6075 feet above sea level, atop a narrow ridge, Kausani is thickly forested and separated from the soaring Nanda Devi ranges by low mountains. In 1929, Mahatma Gandhi stayed here at the Anasakti Ashram.

- See more at: http://incredibleindia.org/index.php/travel/destination/kausani",,144113158937441_1177752282240185,incredibleindia,"Kausani - Peace among thickly forested lanes and Himalayan views
----------------------------------------------------------------------------
Located 53 km. to the north of Almora, Kausani, the brithplace of Hindi poet Sumitra Nandan Pant, is a picturesque hill station famous for its scenic splendour and its spectacular view of the Himalayas. Situated at 6075 feet above sea level, atop a narrow ridge, Kausani is thickly forested and separated from the soaring Nanda Devi ranges by low mountains. In 1929, Mahatma Gandhi stayed here at the Anasakti Ashram.

- See more at:   ",Himalayas$$Anasakti Ashram$$Kausani$$Almora
"Heritage Beauty of Indian Diplomacy

https://youtu.be/ljPFCAiTmrM",India is home of 26 International Heritage sites.Visit Incredible India,144113158937441_1167220509960029,incredibleindia,"Heritage Beauty of Indian Diplomacy

  India is home of 26 International Heritage   India",
"Pune - An IT and educational hub with a colourful history

Home to some prestigious universities educational and research institutes, Pune, aptly dubbed 'The Oxford of the East', has more than a rarefied academic and cultural air to it. 

Once the bastion of the Maratha power, the city also boasts of beautiful architecture, museums and a wide array of restaurants, cafes and entertainment.
Pune has also earned the sobriquet ‘Queen of Deccan’ for its scenic beauty due to the idyllic setting of the city in the Sahyadri mountain range. This second largest city in Maharashtra is also a travel destination for its religious places. In recent times, it has emerged as a famous IT hub of India.

- See more at: http://www.incredibleindia.org/travel/destination/pune",,144113158937441_1167159153299498,incredibleindia,"Pune - An IT and educational hub with a colourful history

Home to some prestigious universities educational and research institutes, Pune, aptly dubbed 'The Oxford of the East', has more than a rarefied academic and cultural air to it. 

Once the bastion of the Maratha power, the city also boasts of beautiful architecture, museums and a wide array of restaurants, cafes and entertainment.
Pune has also earned the sobriquet Queen of Deccan for its scenic beauty due to the idyllic setting of the city in the Sahyadri mountain range. This second largest city in Maharashtra is also a travel destination for its religious places. In recent times, it has emerged as a famous IT hub of India.

- See more at:   ",Sahyadri$$Maharashtra$$Pune$$India
"Rourkela - The steel city of Odisha and the hub of social and cultural activities

Rourkela is a large industrial town, surrounded by undulating hills and encircled by rivers. Rourkela is famous as the steel city of Odisha. Keeping pace with industrial growth, the well-planned town has become the nerve centre of all social and cultural activities of the Sundargarh District. 

The place is home to a 22 m statue of Hanuman that stands within a complex at Hanuman Vatika. It is the most convenient base for visiting other interesting places in the district. About 32 km from Rourkela is the dam at Mandira offering boating facilities. 

- See more at: http://www.incredibleindia.org/travel/destination/rourkela",,144113158937441_1163744483640965,incredibleindia,"Rourkela - The steel city of Odisha and the hub of social and cultural activities

Rourkela is a large industrial town, surrounded by undulating hills and encircled by rivers. Rourkela is famous as the steel city of Odisha. Keeping pace with industrial growth, the well-planned town has become the nerve centre of all social and cultural activities of the Sundargarh District. 

The place is home to a 22 m statue of Hanuman that stands within a complex at Hanuman Vatika. It is the most convenient base for visiting other interesting places in the district. About 32 km from Rourkela is the dam at Mandira offering boating facilities. 

- See more at:   ",Rourkela$$Sundargarh District$$Hanuman Vatika$$Odisha$$Mandira
"Sanchi - Masterpieces of Buddhist Art

Sanchi’s stupas, monasteries, temples and pillars dating from the 3rd century BC to the 12th century AD have been declared a World Heritage Site by UNESCO. The most famous of these monuments, Stupa 1, known as the Great Stupa, was originally built by the Mauryan Emperor Ashoka, the then governor of Ujjayini, whose wife Devi was the daughter of a merchant from the adjacent town of Vidisha. Their son Mahindra and daughter Sanghamitra were born in Ujjayini and sent to Sri Lanka, where they converted to king, the queen and their people to Buddhism.

The Sanchi hill goes up in shelves with Stupa 2 situated on a lower shelf, Stupa 1, Stupa 3, the 5th century Gupta Temple No.17 and the 7th century temple No. 18 are on the intermediate shelf and a later monastery is on the crowning shelf. The balustrade surrounding Stupa 2, carved with aniconic representations of the Buddha, was added in the late 2nd century BC under the Satavahanas.

The adjacent Gupta temple no.17 was hailed by Sir John Marshall as one of the most rationally organized structures in Indian architecture. Though small, it was a herald of all the principles which went into the engineering of an Indian temple in the early medieval period. The Buddhas in the perambulatory surrounding Stupa 1 are not contemporary with the Stupa but belong to the Gupta period in the mid-5th century AD. The monastery and the temple with the tall pillars adjacent to Stupa 1 and the temple near the monastery on the crowning shelf illustrate the evolution of the architectural form after the 5th century Gupta temple. 

- See more at: http://www.incredibleindia.org/en/travel/destination/sanchi",,144113158937441_1163167617031985,incredibleindia,"Sanchi - Masterpieces of Buddhist Art

Sanchis stupas, monasteries, temples and pillars dating from the 3rd century BC to the 12th century AD have been declared a World Heritage Site by UNESCO. The most famous of these monuments, Stupa 1, known as the Great Stupa, was originally built by the Mauryan Emperor Ashoka, the then governor of Ujjayini, whose wife Devi was the daughter of a merchant from the adjacent town of Vidisha. Their son Mahindra and daughter Sanghamitra were born in Ujjayini and sent to Sri Lanka, where they converted to king, the queen and their people to Buddhism.

The Sanchi hill goes up in shelves with Stupa 2 situated on a lower shelf, Stupa 1, Stupa 3, the 5th century Gupta Temple   the 7th century temple No. 18 are on the intermediate shelf and a later monastery is on the crowning shelf. The balustrade surrounding Stupa 2, carved with aniconic representations of the Buddha, was added in the late 2nd century BC under the Satavahanas.

The adjacent Gupta temple   hailed by Sir John Marshall as one of the most rationally organized structures in Indian architecture. Though small, it was a herald of all the principles which went into the engineering of an Indian temple in the early medieval period. The Buddhas in the perambulatory surrounding Stupa 1 are not contemporary with the Stupa but belong to the Gupta period in the mid-5th century AD. The monastery and the temple with the tall pillars adjacent to Stupa 1 and the temple near the monastery on the crowning shelf illustrate the evolution of the architectural form after the 5th century Gupta temple. 

- See more at:   ",Sri Lanka$$Sanchi$$Ujjayini$$Gupta$$Vidisha
"Bolangir - Serenity combines with old-world charm

Once the capital of the princely state of Patnagarh, the district town of Bolangir, also spelt Balangir, still retains its old world’s charm and serenity.One of the major commercial towns in the western part of Odisha, the place is littered with the remnants of the past. 

What makes Bolangir a compelling travel destination is its scenic beauty, numerous shrines and the native tribal life. Driving through a thick forest cover to reach any place of interests is a rewarding experience. Many visitors use the town as a base to several places of interest located in the district. Traditional hand-woven textiles life will allure the ethnic tourists. 

- See more at: http://www.incredibleindia.org/travel/destination/bolangir",,144113158937441_1161127340569346,incredibleindia,"Bolangir - Serenity combines with old-world charm

Once the capital of the princely state of Patnagarh, the district town of Bolangir, also spelt Balangir, still retains its old worlds charm and   the major commercial towns in the western part of Odisha, the place is littered with the remnants of the past. 

What makes Bolangir a compelling travel destination is its scenic beauty, numerous shrines and the native tribal life. Driving through a thick forest cover to reach any place of interests is a rewarding experience. Many visitors use the town as a base to several places of interest located in the district. Traditional hand-woven textiles life will allure the ethnic tourists. 

- See more at:   ",Bolangir$$Patnagarh$$Odisha
"Aurangabad - Ajanta - Ellora

Aurangabad is named after Aurangzeb, the last of the six great Mughal emperors. It is a convenient base for visiting the famous rock-cut temples of Ajanta & Ellora. 

- See more at: http://www.incredibleindia.org/travel/destination/aurangabad-ajanta-ellora",,144113158937441_1159665940715486,incredibleindia,"Aurangabad - Ajanta - Ellora

Aurangabad is named after Aurangzeb, the last of the six great Mughal emperors. It is a convenient base for visiting the famous rock-cut temples of Ajanta & Ellora. 

- See more at:   ",Aurangabad - Ajanta - Ellora Aurangabad
"Incredible India- Sare Jahan se Acha

https://youtu.be/vLmuD4U7LxU","From the eternal snows of the Himalayas to the cultivated peninsula of far South, from the deserts of the West to the humid deltas of the East, from the dry ...",144113158937441_1156623694353044,incredibleindia,"Incredible India- Sare Jahan se Acha

  From the eternal snows of the Himalayas to the cultivated peninsula of far South, from the deserts of the West to the humid deltas of the East, from the dry ...",Himalayas$$East$$India$$West
"Punjab - India begins here

https://youtu.be/4YLUbxjf0TQ","Punjab, located in the north west of India, is one of the smallest and the most prosperous states of India. The five rivers Sutlej, Beas, Ravi, Chenab and Jh...",144113158937441_1156623091019771,incredibleindia,"Punjab - India begins here

  Punjab, located in the north west of India, is one of the smallest and the most prosperous states of India. The five rivers Sutlej, Beas, Ravi, Chenab and Jh...",Chenab$$India$$Punjab
"Mandu - Legends of Love in the City of Joy

One of the greatest treasures of Madhya Pradesh, the fortress town of Mandu is perched on the southwestern edge of the Malwa Plateau at an altitude of 2000 feet and commands panoramic views of the Nimar Plains below.

A major landmark of India, the place is home to an impressive array of architectural marvels. Called by the Malwa Sultans as the ""City of Joy,"" the place is also famous for the love of poet-prince Baz Bahadur for his beautiful consort Rani Roopmati. 

- See more at: http://www.incredibleindia.org/travel/destination/mandu",,144113158937441_1158541230827957,incredibleindia,"Mandu - Legends of Love in the City of Joy

One of the greatest treasures of Madhya Pradesh, the fortress town of Mandu is perched on the southwestern edge of the Malwa Plateau at an altitude of 2000 feet and commands panoramic views of the Nimar Plains below.

A major landmark of India, the place is home to an impressive array of architectural marvels. Called by the Malwa Sultans as the ""City of Joy,"" the place is also famous for the love of poet-prince Baz Bahadur for his beautiful consort Rani Roopmati. 

- See more at:   ",Nimar Plains$$India$$Madhya Pradesh$$Malwa Plateau$$Mandu
"Leh-Ladakh - The Land of Endless Discovery

Set in Himalayan mountain splendor, Ladakh is an enchanted land, which amid the global chaos of our new century, seems in control of its own destiny. The scenic splendor of the soaring mountains and pristine valleys, coupled with the vibrancy of its cultural life, makes Ladakh one of the last undiscovered destinations; an adventure to feed the soul and enrich the senses. 

With the iconic sight of Hemis Monastery, 47 km from the capital Leh on the west bank of the Indus, under its belt, the place is famous for nine-storey palace built by King Singge Namgyal in the grand tradition of Tibetan architecture. An exceptional destination for adventurous travelers, the area has a wide array of trekking routes too. 

- See more at: http://www.incredibleindia.org/travel/destination/leh-ladakh",,144113158937441_1154585024556911,incredibleindia,"Leh-Ladakh - The Land of Endless Discovery

Set in Himalayan mountain splendor, Ladakh is an enchanted land, which amid the global chaos of our new century, seems in control of its own destiny. The scenic splendor of the soaring mountains and pristine valleys, coupled with the vibrancy of its cultural life, makes Ladakh one of the last undiscovered destinations; an adventure to feed the soul and enrich the senses. 

With the iconic sight of Hemis Monastery, 47 km from the capital Leh on the west bank of the Indus, under its belt, the place is famous for nine-storey palace built by King Singge Namgyal in the grand tradition of Tibetan architecture. An exceptional destination for adventurous travelers, the area has a wide array of trekking routes too. 

- See more at:   ",Ladakh$$Indus
"B wildlife and adventure

https://youtu.be/DZ8uw6qBkBc",,144113158937441_1148118051870275,incredibleindia,"B wildlife and adventure

  ",
