,id,message+desc,class_label,name
1362,240054519398747_695978720472989,"Another Tagalog-speaking foreigner has been a hit in social media lately. Meet Jack, the American who knows what Caldereta is and how to cook it! Click on the link to  watch his video and share away!

http://www.wheninmanila.com/meet-jack-the-american-who-speaks-fluent-tagalog-boompanes-wasak-2/Meet Jack: The American Who Speaks Fluent Tagalog #BOOMPANES #WASAK   Huwaaaatttttt!!!????? A foreigner who likes Caldereta, Adobo, makes ""bilo-bilo,"" knows ""kakang gata"" and even loves Lucky Me Pancit Canton? OMGEEEEE!!!! Seems like he's more Pinoy than most of us! lols I'd like to share with you t…",,Meet Jack: The American Who Speaks Fluent Tagalog #BOOMPANES #WASAK
1363,340785907491_10152216294737492,Check out these March getaways in this article courtesy of Seoul Magazine → http://bit.ly/1cEanTG,,Timeline Photos
1364,225524117535380_977503062337478,"[Updated!] KTM Shuttle Guide: Singapore To JB On An Old-School Train In Just 5 Minutes 

PSA: To help you better utilize the SIN/RM exchange rate, Shuttle Tebrau has added 8 MORE TRIPS to its existing schedule. 3-hour jams that make our butts hurt are so 2015.

Here's what you can expect from the rail experience!  

http://thesmartlocal.com/read/ktm-shuttle-guideImagine a train that gets you from from Singapore to JB in 5 minutes flat, for only $5 a trip. Oh wait, that exists. Here's our guide to KTM's Shuttle Tebrau!",,KTM Shuttle Guide: Singapore To JB On An Old-School Train In Just 5 Minutes
1365,225524117535380_699817273439393,"[TSL Staycation GIVEAWAY!] Win a Spa + Staycation for TWO at the Rendezvous Hotel Singapore!!!

This giveaway for TWO includes a Club Room Staycation, Breakfast, 1 hour Thai body massage, Cathay movie tickets, Free flow evening cocktail and canapés and more! 

To join, all you have to do is:
 
Step 1: Share THIS POST on Facebook telling us what you like most about staycations.

Step 2: Enter this quiz - http://www.fareast.com.sg/en/Residential/For-Sale/My-Dream-Home-Quiz.aspx

(Optional Last Step): Send an enquiry at the quiz results page and double your chances of winning!
 
Results will be announced on 17 September 2014, Wednesday. Make sure your shares are set to publicly visible so we can see them!
 
We have partnered up with Stay Far East to make this possible. You can also check out the full review of Hotel Rendezvous we did earlier here.

http://www.thesmartlocal.com/read/rendezvous-hotel-staycationThe Rendezvous Hotel's new weekend staycation package includes massage treatments, club lounge access & cocktails and even movie tickets!",,"The Rendezvous Hotel Staycation Review - New Weekend Massage, Movie and Club Cocktail Package! -..."
1366,144113158937441_1535087143173362,"Located in the Bhagalpur district of Bihar, Vikramshila Gangetic Dolphin Sanctuary is home to endangered Gangetic dolphins. 
#VikramshilaSanctuary #Bihar #GangeticDolphins #IncredibleIndia ",,Timeline Photos
1367,340785907491_10153235493022492,"Calling all photography lovers! The 43rd Korea Tourism Photo Contest is inviting photo aficionados to share their most attractive images of Korea! Here are some of the winning entries of last year. A total of 100 photographs will be selected and the top seven photographers will be awarded with cash prize! :D

For more contest details, click here ☞ http://bit.ly/1LksfQq

#KoreaTourism #PhotoContest #이벤트 #VisitKorea ",,Photos from Korea Tourism Organization - VisitKorea's post
1368,340785907491_431060332491,Ever wonder how the KTO does domestic marketing? Here is a subway ad encouraging Koreans to get out and explore.,,Timeline Photos
1369,340785907491_10154351979102492,"It's #WorldPhotoDay today, and here's a #travelquote to inspire you! 😍
(y) if you love #traveling, and share this post if you love to #VisitKorea <3 ",,Timeline Photos
1370,114979501871035_897506306951680,"From wet markets to posh restaurants, Australian chef Neil Perry takes you through his drool-worthy #HongKong favourites:
http://bit.ly/1OcJZP9
#HKShopEatPlayNeil Perry takes a joumey through Hong Kong uncovering some great eating spots while he draws inspiration for our Qantas menus",,Neil Perry explores Hong Kong food
1371,240054519398747_807770835960443,"From names with the unnecessary ""H"", down to using the ""tabo"" (Filipino bidet) instead of the shower, there are certain things Pinoys do that just baffle some foreigners! What else is there? Check out the list and see if you can add to it! 

http://www.wheninmanila.com/25-things-only-filipinos-would-understand/25 Things That Only Filipinos Would Understand   Old habits die hard. In some cases, it's even passed on from one generation to the next. We Filipinos also have habits that have become our trademarks. It's not as bad as it sounds, though, because some of these traits are worthy of being recognized a…",,25 Things That Only Filipinos Would Understand
1372,225524117535380_877306802357105,"[New] Movit, The Revolutionary App That Gives You Local Rates Anywhere In The World

Here's a new travel hack every traveler needs to know: this mobile app is revolutionizing overseas calling so you can stay contactable anywhere in the world!

http://thesmartlocal.com/read/movit-appHere\'s a new travel hack for your vacations: this mobile app is revolutionizing overseas calling so you can stay contactable anywhere in the world!",,"Movit, The Revolutionary App That Gives You Local Rates Anywhere In The World"
1373,240054519398747_787885667948960,"Where is it?
Zambales, Luzon

How to Get There:
Take a bus to Zambales from Caloocan or Cubao (seven hours).

What is it?
In March of 1991, a series of earthquakes occurred for nearly 3 months, evidently showing that Mt. Pinatubo was about to erupt. On June 15, the volcano went down in history for having the second largest terrestrial explosion of the 20th century, effects of which were felt worldwide. 

Fun Fact:
The volcano's crater is now a favorite tourist destination of hikers (even the amateur ones, thanks to the fairly easy trails)! A refreshing dip in the lake awaits those who want to cool down after hours of hiking. Kayaks are available too! 

Photo by Alvi Siongco ",,The Philippines's cover photo
1374,240054519398747_787885667948960,"Where is it?
Zambales, Luzon

How to Get There:
Take a bus to Zambales from Caloocan or Cubao (seven hours).

What is it?
In March of 1991, a series of earthquakes occurred for nearly 3 months, evidently showing that Mt. Pinatubo was about to erupt. On June 15, the volcano went down in history for having the second largest terrestrial explosion of the 20th century, effects of which were felt worldwide. 

Fun Fact:
The volcano's crater is now a favorite tourist destination of hikers (even the amateur ones, thanks to the fairly easy trails)! A refreshing dip in the lake awaits those who want to cool down after hours of hiking. Kayaks are available too! 

Photo by Alvi Siongco ",,The Philippines's cover photo
1375,107026329336542_491053197600518,"MEDIA RELEASE:
Exciting Festivals in 2013 set the mood for colourful 'Visit Malaysia Year 2014'... ",,Media Releases
1376,67558139928_10153376184554929,"Indonesia’s Exciting Tour de Singkarak today rated Fifth Best in the World http://goo.gl/hYGvQS #WonderfulIndonesiaIndonesia’s prime Cycling event the Tour de Singkarak in West Sumatra will again be held this year from 3 – 11 October 2015, confirmed...",,Wonderful Indonesia - Indonesia’s Exciting Tour de Singkarak today rated Fifth Best in the World
1377,225524117535380_900529830034802,"12 Trending Food Hacks That Seem Strange But Are Actually Pure Genius

Some foods seem like they would never go together but they miraculously just do. #7 is a staple in America but is conspicuously missing in Singapore!

http://www.thesmartlocal.com/read/trending-food-hacksSome foods seem like they would never go together but they miraculously just do. #7 is a staple in America but is conspicuously missing in Singapore!",,12 Trending Food Hacks That Seem Strange But Are Actually Pure Genius
1378,225524117535380_1111493178938465,"Can we LIKE and SHARE this post enough so Lee Hsien Loong and Singapore Ministry of Manpower get the hint? :P 

13th AUGUST 2017 will also mean another long weekend next year!The Pacific nation of Fiji has erupted with wild celebrations and announced a nationwide public holiday after winning its first Olympic medal –",,Fiji declares public holiday after first ever Olympic medal win
1379,240054519398747_513071832097013,"Where is it?
Angono, Rizal

How to Get There:
Take a bus to Rizal from Cubao or Pasay.

What is it?
Water is so central to Angono life that during the town's yearly festival, fishermen hang their catch near the image of the town's patron saint. Of course, St. Clement is also the patron saint of fishermen. Afterwards, the image, the fish and the fishermen get on a large boat and parade down the Angono River.

Fun Fact:
Angono is also known for its higantes — colorful oversized paper-mache effigies.

Photo by/Headline by:
Benjamin D. Flores / Nikki Golez ",,The Philippines's cover photo
1380,340785907491_10152509782942492,"buzz KOREA is inviting you to come to Korea!
Contest details can be found on their website → www.ibuzzkorea.com/event/2014_tour/eng/ ",,Timeline Photos
1381,225524117535380_1287200134701101,"From now till 2 April, discover the latest Samsung Galaxy A (2017) with its new look and features at this pop-up, and get up close and personal with your favourite LINE FRIENDS characters. 

Look forward to the 5 different experiential zones where you can grab 360° wefies with LINE FRIENDS, go on a 4D VR Six Flags roller coaster ride and more! Complete at least 3 stations to redeem free LINE merchandise and also stand a chance to win attractive prizes at various zones including a Galaxy A5 (2017), Galaxy A7 (2017), Gear 360 and Gear Fit2 weekly!

Director: Adria Elysa Tham I Editor: Pepita Wauran
Models: Adria & Gladys Ong ",,Samsung x LINE FRIENDS Pop-up Launch New Galaxy A (2017)!
1382,114979501871035_533110273391287,"2013 Hong Kong Dragon Boat Carnival

Night is falling on the Hong Kong Dragon Boat Carnival. A great day of racing today. A great night of live music and ice-cold beer ahead at the San Miguel BeerFest. Happy Friday everyone!  Print out a coupon for a free beer from here: http://bit.ly/11PEiwU ",,2013 Hong Kong Dragon Boat Carnival
1383,114979501871035_937531716282472,Former world champion Jelena Janković is serving up some serious action in Hong Kong! http://bit.ly/1OyJjoX,,Photos from Discover Hong Kong's post
1384,240054519398747_990838617653663,"Did you know that a short boat ride away from Boracay Island lies a quieter white sand beach teeming with colorful marine life and possible Pawikan and whale shark spotting? Read more of the surprises that Buruanga has in store for you. Click on the link and share away!

http://www.choosephilippines.com/go/islands-and-beaches/2064/philippines-pearl-near-boracay-buruanga-aklan/ ",,The Philippines' Hidden Pearl Sits Right Beside Its Most Famous Island
1385,114979501871035_201729173196067,Good morning Hong Kong fans! You can tag us in your best Hong Kong photos from your own albums! Share the love for Asia's World City and tag away!,,
1386,225524117535380_1222552107832571,"[NEW] 13 Fun And Free Things To Do In Seoul - Return Tickets At $298!

This $298 to Seoul flight deal thanks to CheapTickets.sg is MADNESS!

To complete your budget trip, here are 13 things you can do. Depending on your hobo threshold it's very possible to fly to Seoul for a week there ALL-IN from $500-$700. 

Note: The prices are so good because the tickets are from Sep 2017 onwards - so start planing in advance now!

http://thesmartlocal.com/read/free-seoul-2016This list doesn't include chasing K-idols, but #3 allows you to meet your oppas if you're super lucky! Here are the best things to do in Korea if you're on a budget!",4,13 Fun And Free Things To Do In Seoul - Return Tickets Now At $298
1387,211783385560749_1318148551590888,"Are you ready to celebrate a brand new year?
On New Year’s Eve in Japan, many people stay at home and wait up until midnight to hear to the “Joya-no-Kane”, New Year's Eve bells and their 108 chimes. Buddhists believe that there are a total of 108 sins, and that by ringing the bell 108 times, they can be driven away so that we may begin the year with a fresh start. Talk about ringing in the New Year! 
Related Information; http://www.jnto.go.jp/eng/indepth/cultural/experience/e.html ",,Photos from Visit Japan International's post
1388,240054519398747_667126023358259,"People in Manila don't need to go too far to cool off. Montalban, Rizal is a great spot for those who love the outdoors and it's only less than 2 hours away! Click on the link to read more and share with your friends!

http://manilarules.com/2014/03/22/beaten-track-summer-destinations-montalban-rizal/#more-2016Here's a list of tourist destinations in Montalban, Rizal for summer.",,"Off The Beaten Track: Summer Destinations In Montalban, Rizal - The Manila Survival Guide"
1389,114979501871035_535080316527616,"Freewheelin’ in Hong Kong

Discounts , gifts and free souvenirs – if you are visiting Hong Kong’s major attractions this summer, make sure to get these coupons: http://bit.ly/11HhJhH ",,Freewheelin’ in Hong Kong
1390,240054519398747_848740771863449,"2015 is Visit the Philippines year and UFC fighters Frankie ""The Answer"" Edgar and Urijah ""The California Kid"" Faber are in Manila to battle it out at the MOA Arena.  

To learn more about the UFC Fight Night and other events happening around the country this year, visit:  visitph2015.com ",,Timeline Photos
1391,67558139928_10153150228309929,"Situated off the northeastern coast of Bintan Island in the Riau Islands Province, the secluded small island of Nikoi has been named as one of the three finalists in the category of Earth Changer in the World Legacy Awards 2015 presented by the National Geographic Magazine. http://ow.ly/KmCZY ",,Timeline Photos
1392,225524117535380_783595001728286,"12 Brands That Control Nearly Everything You Read, Eat And Buy In Singapore.

You'll be shocked to learn how nearly everything in Singapore is owned by 12 companies.

Follow Mustsharenews.com and never miss their best posts again!

http://mustsharenews.com/10-brands-owning-singapore/You'll be shocked to discover how 12 companies control and own nearly everything you encounter in Singapore.",,"12 Brands That Control Nearly Everything You Read, Eat And Buy In Singapore - MustShareNews.com"
1393,225524117535380_1068428406578276,"[New] 11 Non-Cafe Secrets Of The Tiong Bahru 

From a secret library to a 49-year old shop, here're 11 sides of Tiong Bahru beneath its cafe-infested surface.

http://thesmartlocal.com/read/tiong-bahru-secretsThere's more to Tiong Bahru than eggs benedicts and hot latte. Here're 11 things about Tiong Bahru that call for a re-visit to Singapore's hippest neighbourhood.",1,11 Non-Cafe Secrets Of The REAL Tiong Bahru We Have All Overlooked Until NOW
1394,240054519398747_889320941138765,"Travel around the Philippines through these Top 40 Filipino travel blogs compiled by this travel site. Read on about the countless adventures, stunning destinations and practical travel tips around the country from these popular bloggers.The Two Monkeys are proud to present the list of hugely popular and some up-and-coming Filipino Travel Bloggers you should follow now!",,Top 40 Filipino Travel Blogs You Should Follow (2015)
1395,340785907491_10151976269587492,"How to enter:
1)    Choose one of the destinations that the K-Shuttle travels to. This can be found on http://bit.ly/13zV5Ls
2)    Comment below with your preferred DESTINATION and the NAME OF YOUR TRAVEL BUDDY. Example: Gyeongju with John Doe
3)    Get your buddy to REPLY to your comment (Replies only. Do not make new comments.)

Make sure to read the terms & conditions and prize details before submitting an entry: http://bit.ly/1gaexAq ",,Timeline Photos
1396,67558139928_10154357460469929,"Named as No. 7 among Best 10 Destinations Asia by Lonely Planet, Pemuteran Beach in Bali’s northwest corner is a perfect place for you to get real close to nature, unwind and let all your troubles slip away as you step across  its gleaming black volcanic sandy beaches complemented with sheltering coconut and palm trees and backed by beautiful sceneries of green hills. Pemuteran is unique since no other part of Bali has such large areas of shallow reefs perfect for diving and snorkeling.  Its most fascinating feature is an enchanted underwater temple, seemingly ancient,  planted  here to regrow new corals. The project is community-based conservation for protecting and maintaining reefs and transplanting corals.  It is now rich in colorful corals and home to groups of clownfish and parrotfish. This underwater temple wonderfully combines nature’s beauty with amazing work of art.  http://indonesia.travel/en/post/pemuteran-bali-among-top-10-best-destinations-asia #WonderfulIndonesia ",3,Timeline Photos
1397,114979501871035_269523369800026,"Want to get out of the busy city and experience fresh air, golden beaches, delicious seafood and fantastic hiking? Visit Lamma Island, an eclectic melting-pot of culture and Chinese tradition. See it here: http://www.discoverhongkong.com/eng/attractions/outlying-lamma-island.htmlPerfect for weekend getaway, Lamma Island is home to traditional Chinese food shops jumbled together with modern low-rise buildings. Sok Kwu Wan village is famous for its open-air seafood restaurants. Yung Shue Wan also has western-style restaurants and bars to enjoy. See details",,Lamma Island - Weekend Getaway - Hong Kong Tourism Board
1398,211783385560749_913086875430393,"Dynamic view!  Romantic scenery!!  Awesome panoramic landscape!!!
Diversity of Japan brings you a lot of great experiences.
Now is the time to visit Japan!

Related Information;
<Jodogahama>  http://www.jnto.go.jp/eng/ttp/ptg/PS/pg-202.pdf
http://www.jnto.go.jp/eng/location/spot/natuscen/rikuchukaigan_miyagi.html
<Kujuku-shima Islands>
http://www.jnto.go.jp/eng/location/spot/natuscen/kujukushima.html
<Kasaoka islands> http://www.jnto.go.jp/eng/location/rtg/pdf/pg-602.pdf ",,Photos from Visit Japan International's post
1399,225524117535380_572945659459889,"Don't you love this version of our MRT map? It's a lot more accurate too! :) Credit: Bernie Ng

Follow TheSmartLocal.com and never miss our biggest stories and shares again!

""I saw your recent post regarding future Singapore MRT/LRT maps and thought I’d throw mine into the ring. The Singapore MRT has long been one of my fave metro systems around the world. 

I like the concept of destination numbers and station numbers - I believe it is one of the first, if not the first, to use this concept (do let me know if that’s not quite right).  

My approach for this map is to incorporate the station number into the station marker itself to avoid some of the clutter associated placing the station name AND the number alongside the station marker.  

Also, I really wanted the Circle Line to be a circle, so I have adopted a few distortions to make that happen. Finally, I tried to incorporate geography of Singapore in a stylistic manner to further reinforce the circle motif. 

More info: http://transitmaps.tumblr.com/post/68121163229/singapore-bernie-ng ",,Timeline Photos
1400,225524117535380_1150962448324871,"14 Indoor Activities For Singaporeans Allergic To The Hot Weather

There are more places in Singapore to escape the heat than shopping centres. Here're 10 ways to have fun while staying indoors!

http://thesmartlocal.com/read/indoor-activitiesThere are more places in Singapore to escape the heat than shopping centres. Here're 10 ways to have fun while staying indoors!",,14 Super Fun Indoor Activities For Singaporeans Who Are Allergic To The Hot Weather
1401,433618953473105_440824769419190,"Good Evening everyone.. ;-)

What would you like to say when saw this picture ..??
This is Komodo national park, East nusa tenggara, Indonesia..

If I'm just one
word, ie .. ""Wooowww"" :-D

#Wonderful_Indonesia.. ",,Timeline Photos
1402,225524117535380_1280646495356465,"There’s a special level of hell reserved for people who make fun of the dead. But for now, a Mustsharenews.com shame post will do.It's sad enough that an SIA girl was found dead in San Francisco, but some had mean things to say about her looks.

Luckily, netizens quickly stepped in to shut them up.

https://mustsharenews.com/sia-mean-comments/",,Mustsharenews.com
1403,340785907491_10150293409132492,"Good morning everyone! It's another sunny day in Seoul with temperatures of about 25C. Rain showers might be coming a little this weekend, so take a small umbrella with you.

Quote of the Day:
Your turn! Can you give us a quote for the following picture?

(Picture location: On the way to Jukjeon Cafe Street) ",,Timeline Photos
1404,211783385560749_761372970601785,"Do you know that there are so many “Three most” things in Japan? 
For example, “Three most scenic spots”, “Three most famous festivals”, “Three most popular sports” etc…
And today’s pictures are the “Three most beautiful gardens” in Japan.
From the top to the clockwise direction, 
KENROKU-EN, Kanazawa city, Ishikawa prefecture (Winter scene)
http://www.jnto.go.jp/eng/location/spot/gardens/kenrokuen.html
http://www.pref.ishikawa.jp/siro-niwa/kenrokuen/e/
KORAKU-EN, Okayama city, Okayama prefecture (Spring)
http://www.jnto.go.jp/eng/location/spot/gardens/korakuen_okayama.html
http://okayama-japan.jp/en/town/town-bizen/121.html
KAIRAKU-EN, Mito city, Ibaraki prefecture (Late February)
http://www.jnto.go.jp/eng/location/spot/gardens/kairakuen.html
http://www.koen.pref.ibaraki.jp/foreign_language/en/kairakuen/ ",,Photos from Visit Japan International's post
1405,240054519398747_589324607805068,"Where is it?
Callao Cave, Cagayan

How to Get There:
""Fly into Tuguegarao from Manila.

Take a bus bound for Tuguegarao or Aparri from Manila.

Or take a bus bound for Claveria from Ilocos Norte.""

What is it?
Serious cavers will appreciate the different rock formations of Callao Cave. Casual tourists will appreciate that it doesn't take an expert to explore the area. Natural light highlights certain parts of the cave system, giving the rock formations even more texture. Be sure to bring your camera!

Fun Fact:
Callao Cave is a popular shoot location for Filipino movies and television shows. 

Photo by / Headline by:
Karlo Reyes Balisi/ Nikki Golez ",,The Philippines's cover photo
1406,240054519398747_1153969238007266,"Take a walk.

Meet Sevilla's bamboo hanging bridge. The deck is woven of bamboo slabs and although it can be a bit unnerving at first, as it sways and stretches, the support has been redone with cable to ensure safety. Reaching 40 meters in length, this stroll offers incredible perspective of the emerald river beneath. Having arrived here in the early morning hours on my lonesome, it was a perfect time to take in the sights and sounds of the forest before the day's hustle and bustle.

Words and Photo by Michael G. Quinn ",,Timeline Photos
1407,240054519398747_747124595358401,"Where is it? 
Biri Rock Formation, Northern Samar

What is it like? 
Biri Rock Formation is made of seven different massive rocks jutting out of the ground. Formed 24 million years ago, these rocks go as high as a three-story building.

Fun Fact: 
These rocks were formed by earthquakes that caused tectonic plates to move into each other.

Photo by/Author: 
Gerry Ruiz/Meggy De Guzman ",,The Philippines's cover photo
1408,114979501871035_459967250705590,"10 Ways to Have a Romantic Hong Kong Christmas

#5 Stand at the front of the Star Ferry (indoors!), stretch out your arms and shout “I’m the king of the world”. Do it quickly to avoid becoming a YouTube sensation.
http://bit.ly/QW16KJ ",,10 Ways to Have a Romantic Hong Kong Christmas
1409,114979501871035_126025077454259,"Wine and Dine Month trivia: During this festival period, Sai Kung, one of Hong Kong's seafood hotspots, will be serving up special seafood dining offers.Sai Kung, famous as a fun-in-the-sun destination and for its delicious seafood, is the ideal spot for a seafood festival.",,Wine and Dine Month - Sai Kung Seafood Festival
1410,225524117535380_1004006076353843,"[New] 12 Little-Known Things To Do At Serangoon Gardens That Are Better Than Chomp Chomp 

If your Serangoon Gardens repertoire consists only of sambal stingray, there's plenty you don't know. Like this ILLUMINATED trampoline park and one of Singapore's last traditional bakeries! 

http://thesmartlocal.com/read/serangoon-gardensFrom a secret study spot to a hidden trampoline park that illuminates at night, here're 12 things you can do at Serangoon Gardens besides Chomp Chomp!",,12 Little-Known Things To Do At Serangoon Gardens That Are Better Than Chomp Chomp
1411,340785907491_10154428327997492,"#KTOnews: To all #VisitKorea fans who are traveling here during #Chuseok, major city buses and subways in #Seoul will be extending operations to 2:00 AM on September 16 and September 17. 📢 Share this great news to friends and family traveling with you! :D #SeoulThankfulIn light of the upcoming Chuseok holidays, major city buses and subways in Seoul will be extending operations to 2:00 AM on September 16 and September 17. ",,Extended Operations for Seoul Public Transportation during Chuseok!
1412,240054519398747_837674846303375,"Cool showers never looked so tempting. Heard of the Tagbaobo ecotourism site in Samal Island, Davao del Norte? If your answer is no, put it on your bucket list! Check out fun travel deals for Davao here: http://www.agoda.com/morefunph 

Photo taken by Glen Santillan ",,Timeline Photos
1413,225524117535380_10151995315966172,"Have you seen this photojournal yet? You'll be amazed at what you can find in Singapore.

http://www.thesmartlocal.com/read/the-water-monitor-lizards-of-sungei-bulohA Photo Journal of Water Monitor Lizards at Sungei Buloh Nature Reserve. They are commonly mistaken for Komodos who have extremely venomous saliva.",,"The Water Monitor Lizards of Sungei Buloh - Travel, Food & Lifestyle Blog - TheSmartLocal"
1414,1647170365552546_1820106834925564,"Special Black Crepe in Thailand! 😱😍😋

#Tripviss
#YourTravelYourWay
#PersonalizeYourTrip ",,This black crepe is truly next level
1415,225524117535380_1224039831017132,"Sharing this video because it is the greatest advertising work of 2017.When you don't know what to look for, it can be easy to miss signs of someone who is in crisis or planning violence. Watch our compelling new video to learn how to Know the Signs and bring our free prevention programs to your community, then download the Know the Signs guide here: http://www.sandyhookpromise.org/prevention_programs.",,Sandy Hook Promise
1416,114979501871035_1095621123806863,"Exploring Hong Kong and local snacks with Ian Wright and Christian Yang (Live - part 1)

Stay tuned to Discovery Channel to watch Ian and Christian’s other culinary ventures in 'A Taste Of Hong Kong'! ",,
1417,225524117535380_1280922771995504,"This bar looks like something out of a batman movie.Hark back to a bygone era while sipping cocktails at the new Atlas Bar, opening in weeks.

It's located in Singapore's ""Gotham City"" and will make you feel like you're in The Great Gatsby.

https://mustsharenews.com/atlas-bar-open/",,Mustsharenews.com
1418,240054519398747_470141979694499,"We're on the spotlight again! USAToday gives suggestions on the closest beaches to the city for those without a budget to fly out. Check it out!Manila, the capital city of the Philippines, is located on the west coast of the island of Luzon. Even though this city is just off Manila Bay, and one can enjoy a sunrise or sunset from the coast of ...",,"Beach Locations Near Manila, Philippines"
1419,240054519398747_529649507105912,"TEN is a new travel show by AXN, featuring Filipino-Canadian Jason Godfrey. Catch him experience Philippine adventures for the first time around  Cebu, Negros Occidental, Manila, Panay, and Busuanga. Click on the link to find out more and share with your friends!

http://www.interaksyon.com/entertainment/video-axn-travel-show-highlights-quirky-ph-adventures-of-fil-canadian-jason-godfrey/In the premiere episode, Jason embarks on a 12-hour drive from Manila to Pagudpud.",,VIDEO | AXN travel show highlights quirky PH adventures of Fil-Canadian Jason Godfrey
1420,340785907491_10152546572542492,"Looking for serenity? You might find it here.

[ Photo by Jason Teale Photography ]

This waterfall is called Hongnyong Falls and right next to it is a temple called Hongnyongsa. 
Find out the meaning behind its name→ http://bit.ly/HongnyongFalls

More photos of Hongnyong Falls on Jason's blog→ http://bit.ly/1zZ0KGJ
----------------------------------------------------------------------- ",3,Timeline Photos
1421,225524117535380_951294091625042,"Meet The Man Who Stopped The Uber Driver-LTA Officer Fight

You've seen that video when the LTA officer punched that Uber driver. But what about the man in the fedora who stepped in to stop to fight? By Mustsharenews.com

http://mustsharenews.com/meet-the-man-dew/You've seen that video when the LTA officer punched that Uber driver. But what about the man in the fedora who stepped in to stop to fight?",,Meet The Man Who Stopped The Uber Driver-LTA Officer Fight - MustShareNews.com
1422,114979501871035_189374864410995,"Love tennis, love Hong Kong? Catch the best tennis players and Grand Slam Champions live in action at the Hong Kong Tennis Classic 2011 from January 5-8!

Organized by the Hong Kong Tennis Patrons' Association Ltd., Supported by the Mega Events Fund & Subvented by the Leisure and Cultural Services Department. 	  Any opinions or recommendations expressed in this material / any activities organized under this event do not reflect the views of the Govern",,Hong Kong Tennis Classic 2011
1423,225524117535380_1208147779273004,"[5x $450 Giveaway] This Warehouse Sale Has Over 80 Beauty Brands From Korea to Europe At Crazy Prices

Beureka's year end sale from 1-4 December held at Lavender Street has crazy discounts, with over 80 international brands!

Plus, if you’re in need of a little pampering this festive season, Beureka is giving away 5 limited edition holiday beauty gift sets worth $450 each!

All you have to do to win is:
1. Like TheSmartLocal.com and Beureka 
2. Like and share THIS Facebook post
3. Comment below with what product you’re most in need of and why

This contest ends on 2nd December 2016, and 5 random winners will be chosen. Good luck!

http://thesmartlocal.com/read/beureka-sale-2016Mark your calendars: Beureka’s Year-End Beauty Sale is the real deal. With Asian and European products at heavily discounted prices, Christmas just came early!",,This Warehouse Sale Has Over 80 Beauty Brands From Korea to Europe At Crazy Prices
1424,340785907491_10154778634627492,"HOORAY~!! We have officially hit the record of 17 million inbound international tourists to #Korea this year! We look forward to more of you to #VisitKorea in the coming new year! 😊A joyous event was held for the celebration of total of 17 million international visitors to Korea!
",,South Korea Marks 17 Million Tourists in 2016!
1425,114979501871035_294426007259716,Experience a Victorian Christmas at Madame Tussauds! Make sure you bring your camera with you! Click here for more info. http://www.madametussauds.com/HongKong/en/Default.aspx,,Timeline Photos
1426,144113158937441_1595689653779777,"Rekindle your romance in misty Darjeeling. Watch a beautiful sunrise atop Tiger Hill, take a leisurely stroll with your loved one through the lush tea plantations or spend a romantic evening at a café. 

#Darjeeling #romantic #IncredibleIndia #WestBengal 

📷 Nishta Daya ",,Timeline Photos
1427,67558139928_10151424634489929,"As time draws nearer to the Internationale Tourismus Börse (ITB) Berlin 2013 , - the world’s leading travel trade show, to  take place from 6th to 10th March 2013,-  INDONESIA, as  ITB 2013 Official Partner Country, gears up to highlight the event with a special pavilion that uniquely features the icon of the Indonesian seafaring nation: the majestic  Phinisi Sailing vessel http://bit.ly/VNR6mJ ",,Timeline Photos
1428,211783385560749_1249901395082271,"Autumn foliage cascades across Japan from north to south; from high up in the mountains to down low in the flatlands.
The fleeting beauty of nature can be thoroughly understood through these ever-changing landscapes.

Related Information: https://japan-magazine.jnto.go.jp/en/tag/autumn-foliage/ ",,Photos from Visit Japan International's post
1429,340785907491_169975589769512,Traveling in Seoul by subway just became a little easier for foreign tourists! http://english.visitkorea.or.kr/enu/FU/FU_EN_15.jsp?cid=1522312Public transit pass for foreign tourists launched,4,Official Site of Korea Tourism Org.: Public transit pass for foreign tourists launched
1430,114979501871035_727048227330823,"Travel Smart 
Looking for free Wi-Fi in #HongKong? Look for the Wi-Fi.HK logo at venues across town. Details here
http://bit.ly/1uJGgPm ",,Timeline Photos
1431,340785907491_10151160626827492,"The Jinju Namgang Lantern Festival (October 1-14, 2012) returns to carry your wishes afloat: http://bit.ly/VMrRR4 ",,Timeline Photos
1432,225524117535380_900529633368155,"20 Signs You Grew Up A Singaporean Westsider

From the ridiculous travelling hours to our disdain for the other side, here are 20 things you'd know if you’re a Westsider. We all know the pain of #11!

http://www.thesmartlocal.com/read/west-kid-sgFrom the ridiculous travelling hours to our disdain for the other side, here are 20 things you'd know if you’re a Westsider. We all know the pain of #11!",,20 Signs You Grew Up A Singaporean Westsider
1433,225524117535380_1315702008517580,"Our elders know how good we have it.Life may not be that easy for them, but most of the aunties and uncles we talked to in Chinatown said even if they were given a choice, they wouldn't mind living in Singapore for the rest of their lives.

In fact, some of them said life in Singapore was pretty good.",,Mustsharenews.com
1434,114979501871035_868816243154020,"A fan of Parisian chic? If you’re in town this month, don’t miss Le French May to enjoy everything from screenings to culinary delights: http://bit.ly/1Rxr5W2 ",,Timeline Photos
